makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelmain,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
0,41,5,1,3,1,316,0,1,1,10,3,13,0,21404,1,6,3,332.40353394,1,1,0,0,1,0,0
1,11,1,1,1,1,316,0,1,1,10,3,13,3,21405,4,6,8,332.40353394,1,1,0,1,1,1,1
0,41,5,1,3,1,316,0,0,1,10,3,13,1,21406,1,6,3,332.40353394,4,1,0,0,1,0,0
4,11,2,1,1,1,316,0,1,1,10,3,13,3,21407,2,6,8,332.40353394,1,1,0,1,1,1,0
9,91,3,1,1,1,316,0,1,1,10,3,13,3,21408,5,2,8,332.40353394,1,1,0,9,0,1,0
0,41,3,1,1,1,316,0,0,1,10,3,13,2,21409,3,6,8,332.40353394,1,1,0,0,1,0,0
9,91,1,1,1,1,316,0,1,1,10,3,13,3,21410,3,6,6,332.40353394,1,1,0,9,0,1,0
0,11,5,1,4,1,316,0,0,1,10,3,13,1,21411,1,6,3,332.40353394,0,1,1,0,0,0,1
1,11,2,1,1,1,316,0,1,1,10,3,13,2,21412,2,6,3,332.40353394,1,1,0,1,1,1,0
9,91,1,1,1,1,316,0,1,1,10,3,13,2,21413,5,6,6,332.40353394,1,1,0,9,1,1,0
9,91,1,1,3,1,316,0,1,1,10,3,13,2,21414,5,6,8,332.40353394,1,1,0,9,0,1,1
0,41,5,1,3,1,316,0,0,1,10,3,13,0,21415,1,6,3,332.40353394,0,1,0,0,0,1,0
0,11,2,1,4,1,316,0,1,1,10,3,13,4,21416,3,6,2,332.40353394,1,1,0,0,1,1,1
0,12,3,1,1,1,316,0,1,1,10,3,13,2,21417,3,6,8,332.40353394,1,1,0,0,1,1,0
0,41,2,1,3,1,316,0,0,1,10,3,13,2,21418,1,6,3,332.40353394,0,1,0,0,0,1,0
0,41,1,1,1,1,316,0,1,1,10,3,13,4,21419,4,6,6,332.40353394,1,1,0,0,0,1,0
0,42,1,1,3,3,316,0,0,1,10,3,13,1,21420,2,6,8,332.40353394,1,1,0,0,1,0,1
0,11,1,1,1,1,314,0,1,1,10,3,13,5,21421,5,2,6,319.6463623,1,1,0,0,1,1,0
0,11,1,1,1,1,314,0,0,3,10,3,13,1,21422,3,6,8,319.6463623,1,1,0,0,0,1,0
0,11,3,1,1,1,314,0,1,1,10,3,13,1,21423,2,6,8,319.6463623,1,1,0,0,0,1,0
0,11,3,1,3,3,314,1,1,1,10,3,13,1,21424,2,6,8,319.6463623,1,1,0,0,0,1,0
9,91,1,1,1,1,314,0,1,1,10,3,13,3,21425,5,6,6,319.6463623,1,1,0,9,1,1,0
0,11,3,1,1,1,314,0,1,1,10,3,13,2,21426,3,6,3,319.6463623,1,1,0,0,0,1,0
0,11,3,1,4,1,314,0,1,1,10,3,13,2,21427,2,6,8,319.6463623,1,1,0,0,1,1,0
0,31,5,1,4,1,314,0,1,1,10,3,13,1,21428,1,6,3,319.6463623,0,1,0,0,1,1,0
0,11,1,1,1,1,314,0,1,1,10,3,13,3,21429,4,6,8,319.6463623,1,1,0,0,1,1,0
1,11,3,1,1,1,314,0,1,1,10,3,13,3,21430,3,6,8,319.6463623,1,1,0,1,1,1,0
9,91,1,1,3,3,315,0,1,1,10,2,13,2,21431,4,6,8,301.11038208,1,1,0,9,1,0,0
0,11,2,1,3,1,315,0,1,1,10,2,13,1,21432,2,6,3,301.11038208,1,1,0,0,1,0,1
4,42,2,3,3,1,315,0,1,1,10,2,13,2,21433,1,6,2,301.11038208,0,1,1,1,1,0,0
0,41,3,1,3,1,315,0,1,1,10,2,13,2,21434,2,6,8,301.11038208,1,1,0,0,1,0,0
0,12,5,1,1,1,315,0,1,5,10,2,13,2,21435,1,6,3,301.11038208,0,1,0,0,1,0,0
1,11,5,1,1,1,315,0,1,1,10,2,13,2,21436,2,6,3,301.11038208,4,1,0,1,1,0,0
1,12,2,1,3,3,315,0,1,1,10,2,13,2,21437,2,6,6,301.11038208,1,1,0,1,0,1,0
0,42,5,1,3,1,315,0,1,1,10,2,13,1,21438,1,6,3,301.11038208,0,1,0,0,0,0,1
0,11,1,1,1,1,315,0,1,1,10,2,13,2,21439,4,5,6,301.11038208,1,1,0,0,0,1,0
0,11,3,0,3,1,315,9,0,1,10,2,13,2,21440,2,6,1,301.11038208,1,1,0,0,1,0,0
0,41,1,1,1,1,315,0,0,1,10,2,13,2,21441,2,6,8,301.11038208,1,1,0,0,1,0,0
0,21,1,1,2,1,315,0,1,1,10,2,13,2,21442,2,6,8,301.11038208,1,1,0,0,1,0,1
0,11,3,1,3,3,315,0,1,1,10,2,13,2,21443,2,6,8,301.11038208,1,1,0,0,1,0,0
0,12,5,1,3,1,315,0,1,1,10,2,13,1,21444,1,6,8,301.11038208,4,1,0,0,1,0,0
0,11,2,1,2,1,315,0,1,1,10,2,13,2,21445,2,6,2,301.11038208,1,1,0,0,1,0,0
0,42,2,1,3,1,315,0,1,1,10,2,13,1,21446,1,6,3,301.11038208,0,1,0,0,1,0,0
0,11,1,1,1,1,315,0,0,1,10,2,13,2,21447,3,6,8,301.11038208,1,1,0,0,1,0,1
1,11,5,1,3,3,315,0,1,1,10,2,13,1,21448,1,6,3,301.11038208,1,1,0,1,0,1,0
0,21,3,1,3,1,315,0,1,1,10,2,13,0,21449,2,6,8,301.11038208,1,1,0,0,1,0,0
0,11,2,1,1,1,315,0,0,1,10,2,13,0,21450,2,6,2,301.11038208,1,1,0,0,0,0,1
9999,41,2,1,3,3,320,1,1,1,10,3,13,1,21451,1,6,3,306.5508728,0,1,0,9999,1,0,0
9999,41,3,1,1,1,320,0,1,1,10,3,13,2,21452,1,6,2,306.5508728,0,1,0,9999,1,0,0
9999,41,2,1,3,3,320,0,1,1,10,3,13,2,21453,1,6,2,306.5508728,1,1,0,9999,1,0,0
9999,41,2,1,1,1,320,0,1,1,10,3,13,3,21454,2,6,3,306.5508728,1,1,1,9999,0,0,0
0,11,1,1,1,1,320,0,1,1,10,3,13,2,21455,3,6,1,306.5508728,1,1,0,0,1,0,0
9999,41,3,1,1,1,320,0,1,1,10,3,13,6,21456,2,6,1,306.5508728,1,1,1,9999,0,0,0
9999,41,3,1,1,1,320,0,1,1,10,3,13,2,21457,2,6,1,306.5508728,1,1,0,9999,1,0,0
9999,41,2,1,1,1,320,0,1,1,10,3,13,2,21458,2,6,1,306.5508728,1,1,0,9999,1,0,0
9999,41,1,1,1,1,320,0,0,1,10,3,13,2,21459,2,6,8,306.5508728,1,1,1,9999,0,0,0
9999,41,2,1,1,1,320,0,0,1,10,3,13,2,21460,2,6,2,306.5508728,1,1,1,9999,0,0,0
9999,41,2,3,1,1,320,0,0,1,10,3,13,1,21461,1,6,2,306.5508728,0,1,1,9999,0,0,0
9999,41,2,1,1,1,320,0,0,1,10,3,13,2,21462,2,6,1,306.5508728,1,1,1,9999,0,0,0
9999,41,2,1,1,1,320,0,0,1,10,3,13,1,21463,1,6,2,306.5508728,0,1,1,9999,0,0,0
9999,41,2,1,1,1,320,0,0,1,10,3,13,1,21464,2,6,2,306.5508728,1,1,1,9999,0,0,0
9999,41,2,1,1,1,320,0,0,1,10,3,13,1,21465,2,6,2,306.5508728,1,1,0,9999,0,0,1
0,41,2,1,4,1,320,0,0,1,10,3,13,2,21466,1,6,2,306.5508728,0,1,1,0,0,0,1
1,11,1,1,1,1,322,0,0,1,10,2,13,2,21467,3,6,6,304.77026367,1,1,0,1,1,0,0
4,42,1,1,1,1,322,0,1,1,10,2,13,3,21468,3,6,8,304.77026367,1,1,0,1,1,0,0
0,41,2,3,1,1,322,0,0,1,10,2,13,2,21469,1,6,3,304.77026367,0,1,0,0,1,0,0
0,41,2,0,1,1,322,9,0,1,10,2,13,1,21470,1,6,3,304.77026367,0,1,1,0,0,0,0
0,11,1,3,1,1,322,0,1,1,10,2,13,2,21471,2,6,8,304.77026367,1,1,0,0,1,0,1
0,42,5,3,3,1,322,0,0,1,10,2,13,2,21472,1,6,3,304.77026367,0,1,0,0,1,0,0
0,42,1,1,1,1,322,0,1,1,10,2,13,2,21473,2,6,8,304.77026367,1,1,0,0,0,0,1
1,42,1,1,3,3,322,0,1,1,10,2,13,2,21474,2,6,7,304.77026367,1,1,0,1,0,0,1
0,42,1,1,1,1,322,0,1,1,10,2,13,2,21475,2,6,8,304.77026367,1,1,0,0,0,0,1
0,11,1,1,1,1,322,0,0,1,10,2,13,3,21476,3,6,8,304.77026367,1,1,0,0,1,0,0
1,42,1,1,1,1,322,0,1,1,10,2,13,0,21477,1,6,1,304.77026367,9999,1,0,1,1,0,0
0,42,2,1,3,2,322,0,0,1,10,2,13,0,21478,2,6,3,304.77026367,1,1,0,0,0,0,1
0,42,1,1,1,1,322,0,1,1,10,2,13,3,21479,3,6,8,304.77026367,1,1,0,0,1,0,0
9,91,5,1,2,1,322,0,0,1,10,2,13,2,21480,1,6,3,304.77026367,0,1,0,9,1,0,1
0,42,2,0,3,3,322,9,0,1,10,2,13,2,21481,2,6,3,304.77026367,1,1,0,0,0,0,1
0,41,2,1,1,1,322,0,1,1,10,2,13,1,21482,1,6,3,304.77026367,0,1,0,0,1,0,1
0,41,5,3,1,1,322,0,0,1,10,2,13,1,21483,1,6,3,304.77026367,0,1,0,0,1,0,0
0,11,1,1,1,1,322,0,0,1,10,2,13,2,21484,2,6,8,304.77026367,1,1,0,0,1,0,1
0,11,1,1,1,1,322,0,1,1,10,2,13,2,21485,4,6,6,304.77026367,1,1,0,0,1,0,1
0,11,1,1,1,1,322,0,1,1,10,2,13,2,21486,2,6,8,304.77026367,1,1,0,0,1,0,1
0,11,1,1,1,1,322,0,0,1,10,2,13,3,21487,4,6,8,304.77026367,1,1,0,0,1,0,1
0,11,1,1,1,1,322,0,1,1,10,2,13,4,21488,4,6,8,304.77026367,1,1,0,0,1,0,1
1,11,1,1,1,1,322,0,1,1,10,2,13,2,21489,3,6,8,304.77026367,1,1,0,1,1,0,1
0,42,1,1,1,1,322,0,0,1,10,2,13,1,21490,3,6,8,304.77026367,1,1,0,0,0,0,1
0,42,1,1,1,1,322,0,1,1,10,2,13,2,21491,2,6,8,304.77026367,1,1,0,0,0,0,1
0,42,1,1,1,1,322,1,1,1,10,2,13,3,21492,3,9999,8,304.77026367,1,1,0,0,0,0,1
0,42,5,1,3,1,322,1,1,1,10,2,13,1,21493,1,6,3,304.77026367,0,1,0,0,0,0,1
0,12,2,1,1,1,321,0,1,1,10,3,13,2,21494,1,6,2,296.25,5,1,0,0,1,0,0
0,41,5,3,1,1,321,0,1,1,10,3,13,2,21495,1,6,1,296.25,0,1,0,0,1,0,0
0,41,2,2,2,2,321,1,0,1,10,3,13,1,21496,2,1,2,296.25,1,3,0,0,1,0,0
4,31,2,1,3,3,321,1,1,1,10,3,13,6,21497,1,1,2,296.25,1,3,0,1,1,0,0
0,31,4,1,3,3,321,0,0,1,10,3,13,0,21498,1,6,1,296.25,0,1,0,0,0,0,1
0,41,2,1,3,3,321,1,1,1,10,3,13,2,21499,1,6,2,296.25,0,1,0,0,0,0,1
0,41,2,3,1,1,321,0,1,1,10,3,13,2,21500,1,6,2,296.25,1,1,0,0,1,0,0
0,41,2,1,3,3,321,0,0,1,10,3,13,2,21501,1,6,3,296.25,5,1,0,0,0,0,1
0,31,2,1,3,3,321,1,0,1,10,3,13,6,21502,2,1,2,296.25,1,3,0,0,1,0,0
0,41,2,1,1,1,321,0,0,1,10,3,13,2,21503,1,6,3,296.25,0,1,1,0,0,0,1
4,41,5,1,1,1,321,0,1,1,10,3,13,2,21504,1,6,3,296.25,4,1,0,1,1,0,0
1,41,2,0,3,3,321,9,0,1,10,3,13,1,21505,1,6,3,296.25,0,1,1,1,0,0,0
0,41,2,1,1,1,321,1,0,1,10,3,13,2,21506,1,6,2,296.25,4,1,0,0,0,0,1
0,31,2,1,1,1,321,0,0,1,10,3,13,3,21507,2,6,8,296.25,1,1,1,0,0,0,1
0,41,2,3,1,1,321,0,1,1,10,3,13,2,21508,1,6,2,296.25,1,1,0,0,1,0,0
1,41,2,3,3,3,321,0,1,1,10,3,13,1,21509,1,6,3,296.25,0,1,0,1,1,0,0
0,41,2,1,1,1,322,0,1,1,10,3,13,2,21510,1,6,3,304.77026367,0,1,0,0,0,0,1
1,41,2,3,1,1,322,0,1,1,10,3,13,3,21511,1,6,2,304.77026367,5,1,0,1,0,0,1
0,31,2,1,1,1,322,0,1,1,10,3,13,2,21512,1,6,2,304.77026367,1,1,0,0,1,0,1
0,31,2,3,1,1,322,0,0,1,10,3,13,2,21513,1,6,2,304.77026367,1,1,0,0,1,0,0
0,41,5,3,1,1,322,0,1,1,10,3,13,3,21514,1,6,1,304.77026367,0,1,0,0,0,0,1
0,41,2,3,1,1,322,2,1,1,10,3,13,1,21515,1,6,3,304.77026367,0,1,1,0,0,0,0
1,41,2,3,1,1,322,0,1,1,10,3,13,2,21516,2,6,8,304.77026367,1,1,0,1,0,0,1
0,41,2,3,1,1,322,1,0,1,10,3,13,2,21517,1,6,3,304.77026367,0,1,1,0,0,0,0
1,41,1,3,1,1,322,0,1,4,10,3,13,2,21518,2,6,8,304.77026367,1,1,0,1,0,0,1
0,41,2,1,1,1,322,1,1,1,10,3,13,1,21519,2,6,8,304.77026367,1,1,0,0,0,0,1
1,41,2,3,1,1,322,0,0,1,10,3,13,1,21520,1,6,8,304.77026367,1,1,0,1,1,0,0
1,41,2,3,3,3,322,0,1,1,10,3,13,2,21521,1,6,1,304.77026367,0,1,0,1,0,0,1
0,31,2,1,1,1,322,0,1,1,10,3,13,3,21522,2,6,8,304.77026367,1,1,0,0,1,0,0
0,41,2,3,3,1,322,0,1,1,10,3,13,2,21523,1,6,3,304.77026367,0,1,0,0,0,0,1
0,41,5,1,1,1,315,0,1,5,10,3,13,2,21524,1,6,3,301.11038208,1,1,0,0,0,0,1
0,12,2,1,1,1,315,0,1,1,10,3,13,2,21525,2,6,3,301.11038208,1,1,0,0,1,0,1
0,12,3,1,1,1,315,1,0,1,10,3,13,1,21526,3,6,8,301.11038208,4,1,0,0,0,0,1
0,41,3,1,1,1,315,0,1,1,10,3,13,5,21527,4,6,8,301.11038208,1,1,0,0,1,0,0
0,41,1,1,1,1,315,0,0,1,10,3,13,2,21528,2,6,8,301.11038208,1,1,0,0,1,0,1
6,41,2,1,1,1,315,1,1,1,10,3,13,1,21529,1,6,3,301.11038208,4,1,0,1,0,0,1
0,41,2,1,1,1,315,1,0,1,10,3,13,2,21530,2,6,3,301.11038208,1,1,0,0,0,0,1
0,41,2,1,1,1,315,0,1,1,10,3,13,0,21531,1,6,3,301.11038208,4,1,0,0,1,0,0
0,41,2,1,1,1,315,0,0,1,10,3,13,3,21532,1,6,1,301.11038208,1,1,0,0,0,0,1
0,41,1,2,1,1,315,0,1,1,10,3,13,2,21533,2,6,8,301.11038208,1,1,0,0,0,1,1
0,11,2,1,3,3,315,0,1,1,10,3,13,2,21534,3,6,2,301.11038208,1,1,0,0,0,0,1
0,41,1,1,1,1,315,0,1,1,10,3,13,2,21535,3,6,8,301.11038208,1,1,0,0,1,0,0
0,41,1,1,3,3,315,0,0,1,10,3,13,0,21536,2,6,8,301.11038208,4,4,0,0,0,0,1
0,41,1,1,2,2,315,0,1,1,10,3,13,2,21537,2,6,8,301.11038208,1,1,0,0,0,0,1
0,41,5,1,1,1,317,0,1,1,10,4,13,2,21538,1,6,2,302.05993652,1,1,0,0,1,0,0
0,41,2,1,1,1,317,0,0,1,10,4,13,2,21539,1,6,3,302.05993652,1,1,0,0,1,0,1
1,41,2,1,1,1,317,0,1,1,10,4,13,4,21540,2,6,2,302.05993652,1,1,0,1,0,0,1
0,41,2,1,1,1,317,0,1,1,10,4,13,2,21541,1,6,3,302.05993652,4,1,0,0,1,0,0
1,41,2,1,1,1,317,0,0,1,10,4,13,2,21542,1,6,2,302.05993652,0,1,0,1,0,0,1
1,41,2,1,1,1,317,0,1,1,10,4,13,2,21543,1,6,2,302.05993652,1,1,0,1,1,0,0
1,41,5,3,3,1,317,1,1,1,10,4,13,2,21544,1,6,1,302.05993652,0,1,0,1,0,0,1
0,41,2,1,1,1,317,0,0,1,10,4,13,1,21545,1,6,3,302.05993652,1,1,0,0,1,0,0
0,41,2,3,3,3,317,0,1,1,10,4,13,2,21546,1,6,3,302.05993652,5,1,0,0,1,0,0
0,41,5,0,1,1,317,9,1,5,10,4,13,2,21547,1,6,3,302.05993652,5,1,0,0,1,0,0
0,41,5,3,3,1,317,0,0,7,10,4,13,0,21548,1,6,3,302.05993652,5,1,0,0,0,0,1
1,41,2,3,1,1,317,0,0,1,10,4,13,0,21549,1,6,3,302.05993652,5,1,0,1,1,0,0
0,41,2,1,3,1,317,0,1,1,10,4,13,2,21550,1,6,3,302.05993652,1,1,0,0,1,0,0
0,11,1,1,1,1,314,0,0,1,10,4,13,2,21551,3,6,8,319.6463623,1,1,1,0,1,0,0
9,91,1,1,1,1,314,0,1,1,10,4,13,2,21552,5,2,6,319.6463623,1,1,1,9,0,0,0
0,11,1,1,1,1,314,0,1,1,10,4,13,3,21553,5,2,8,319.6463623,1,1,1,0,1,0,0
0,31,3,3,1,1,314,0,1,1,10,4,13,0,21554,1,6,1,319.6463623,0,1,1,0,0,0,1
0,11,3,1,1,1,314,0,1,1,10,4,13,2,21555,3,6,8,319.6463623,1,1,0,0,0,1,0
9,91,3,1,1,1,314,0,1,3,10,4,13,2,21556,4,6,6,319.6463623,1,1,0,9,1,0,0
9999,11,1,1,3,3,314,0,1,1,10,4,13,2,21557,4,2,8,319.6463623,1,2,0,9999,0,1,0
0,11,3,1,1,1,314,0,1,1,10,4,13,4,21558,3,5,8,319.6463623,1,1,0,0,0,1,0
0,11,1,1,1,1,314,0,1,1,10,4,13,3,21559,4,9999,6,319.6463623,1,1,0,0,0,1,0
9,91,1,1,1,1,314,0,1,1,10,4,13,3,21560,5,2,8,319.6463623,1,1,0,9,1,0,1
9,91,2,1,1,1,314,0,1,1,10,4,13,1,21561,4,2,8,319.6463623,1,1,0,9,0,1,0
0,11,3,1,2,2,313,0,1,1,10,4,13,1,21562,2,2,8,318.21426392,1,3,0,0,0,1,0
0,11,2,1,4,4,313,0,1,1,10,4,13,1,21563,3,6,3,318.21426392,1,1,0,0,1,0,0
1,11,3,3,1,1,313,0,1,1,10,4,13,2,21564,2,6,8,318.21426392,4,1,0,1,0,1,0
3,11,1,1,1,1,313,0,1,1,10,4,13,2,21565,4,6,8,318.21426392,1,1,0,1,1,0,0
9,91,1,1,1,1,313,0,0,1,10,4,13,0,21566,4,5,8,318.21426392,1,1,1,9,1,0,0
0,11,1,1,1,1,313,0,0,1,10,4,13,2,21567,3,6,8,318.21426392,1,3,0,0,0,1,0
0,13,3,1,1,1,313,1,0,1,10,4,13,2,21568,2,6,8,318.21426392,1,1,0,0,1,0,0
0,13,2,1,1,1,313,0,1,1,10,4,13,1,21569,2,6,8,318.21426392,1,1,0,0,1,0,0
0,11,3,1,1,1,313,0,1,1,10,4,13,3,21570,3,6,8,318.21426392,1,1,0,0,0,1,0
0,11,1,1,1,1,313,0,1,1,10,4,13,2,21571,3,6,8,318.21426392,1,1,0,0,0,1,0
1,13,3,1,1,1,313,0,1,1,10,4,13,4,21572,3,6,8,318.21426392,1,1,0,1,0,1,0
3,11,3,1,1,1,313,0,0,1,10,4,13,1,21573,3,6,8,318.21426392,1,1,0,1,0,1,0
4,13,1,1,1,1,315,0,1,1,10,4,13,3,21574,3,6,8,301.11038208,1,1,0,1,1,0,0
0,21,1,1,1,1,315,0,1,1,10,4,13,2,21575,3,6,8,301.11038208,1,1,0,0,1,0,0
1,13,5,1,1,1,315,0,1,1,10,4,13,2,21576,2,6,8,301.11038208,1,1,0,1,1,0,0
1,21,3,1,3,3,315,0,1,1,10,4,13,2,21577,2,6,8,301.11038208,1,1,0,1,1,0,0
0,21,1,1,1,1,315,0,1,1,10,4,13,1,21578,5,5,8,301.11038208,1,1,0,0,1,1,0
9,91,3,1,1,1,315,0,1,1,10,4,13,3,21579,3,6,8,301.11038208,1,1,0,9,1,0,0
0,13,2,1,1,1,315,0,1,1,10,4,13,3,21580,3,6,8,301.11038208,1,1,0,0,1,0,0
0,13,2,1,1,1,315,0,1,1,10,4,13,2,21581,2,6,8,301.11038208,1,1,0,0,1,0,0
9,91,1,1,3,3,315,1,1,1,10,4,13,0,21582,2,6,1,301.11038208,1,1,0,9,1,0,0
0,21,2,1,1,1,315,0,1,1,10,4,13,0,21583,1,6,3,301.11038208,4,1,0,0,0,1,0
0,21,5,2,1,1,315,0,1,1,10,4,13,1,21584,2,6,1,301.11038208,1,1,0,0,1,0,0
0,13,5,1,3,1,315,0,1,5,10,4,13,0,21585,1,6,3,301.11038208,0,1,0,0,1,0,0
0,13,2,1,3,3,315,0,1,1,10,4,13,2,21586,1,6,2,301.11038208,1,1,0,0,1,0,0
0,21,2,1,1,1,315,0,1,1,10,4,13,2,21587,1,6,1,301.11038208,1,1,0,0,1,0,0
0,13,1,1,1,1,315,0,1,1,10,4,13,2,21588,2,6,8,301.11038208,1,1,0,0,1,0,0
0,13,1,1,1,1,315,0,1,1,10,4,13,2,21589,3,6,8,301.11038208,1,1,0,0,0,0,1
0,21,2,1,3,3,315,0,1,1,10,4,13,2,21590,1,6,8,301.11038208,1,1,0,0,1,1,0
0,21,2,1,1,1,315,0,1,1,10,4,13,2,21591,1,6,3,301.11038208,1,1,0,0,1,0,0
0,32,2,1,2,1,316,0,0,1,10,4,13,1,21592,1,6,8,302.18502808,1,1,1,0,0,0,1
3,21,2,1,4,4,316,0,0,1,10,4,13,2,21593,2,6,1,302.18502808,1,1,1,1,0,0,1
0,11,3,1,1,1,316,0,1,1,10,4,13,1,21594,2,6,8,302.18502808,1,1,0,0,0,0,1
0,11,2,1,1,1,316,1,0,5,10,4,13,1,21595,1,6,1,302.18502808,4,1,0,0,1,1,0
0,11,3,1,1,1,316,0,0,1,10,4,13,3,21596,3,6,8,302.18502808,1,1,0,0,0,0,1
9,91,1,1,2,1,316,0,1,1,10,4,13,2,21597,3,6,8,302.18502808,1,1,0,9,1,0,0
0,21,2,1,2,1,316,0,0,1,10,4,13,3,21598,3,6,8,302.18502808,1,1,1,0,0,0,0
0,11,1,1,1,1,316,0,1,1,10,4,13,2,21599,5,2,6,302.18502808,1,1,0,0,1,0,0
0,11,5,1,3,1,316,1,0,1,10,4,13,2,21600,1,6,3,302.18502808,1,1,0,0,0,0,1
0,21,3,1,2,1,316,0,1,1,10,4,13,2,21601,2,6,8,302.18502808,1,1,1,0,0,0,1
1,11,5,1,2,2,316,1,1,1,10,4,13,1,21602,1,7,3,302.18502808,4,1,0,1,1,0,0
0,31,2,2,2,2,320,0,1,1,10,4,13,5,21603,4,6,8,306.5508728,1,1,0,0,1,0,0
0,41,2,1,1,1,320,0,1,1,10,4,13,2,21604,2,6,8,306.5508728,1,1,0,0,1,0,0
0,41,1,1,1,1,320,0,1,1,10,4,13,3,21605,4,6,8,306.5508728,1,1,0,0,1,0,0
1,41,5,3,3,1,320,1,0,1,10,4,13,1,21606,1,6,3,306.5508728,0,1,1,1,0,0,0
0,31,2,1,3,3,320,0,1,1,10,4,13,4,21607,2,6,3,306.5508728,1,1,0,0,0,1,0
1,31,2,2,2,2,320,0,1,1,10,4,13,2,21608,2,6,8,306.5508728,1,1,0,1,0,1,0
3,11,3,1,3,2,312,0,0,1,10,1,13,2,21609,4,2,8,369.90908813,1,1,0,1,0,1,0
3,11,2,1,1,1,312,0,1,1,10,1,13,0,21610,2,5,8,369.90908813,1,1,0,1,0,1,0
9999,9999,1,9999,9999,9999,312,9999,9999,1,10,1,13,2,21611,,9999,8,369.90908813,9999,1,0,9999,0,0,0
0,11,3,1,1,1,312,0,1,1,10,1,13,1,21612,4,9999,8,369.90908813,1,1,0,0,0,1,0
0,11,3,1,3,1,312,1,1,1,10,1,13,1,21613,2,6,8,369.90908813,1,1,0,0,0,0,1
0,11,3,1,3,1,312,1,1,1,10,1,13,2,21614,2,6,8,369.90908813,1,1,0,0,0,1,0
3,11,3,1,1,1,312,0,1,1,10,1,13,3,21615,3,6,8,369.90908813,1,1,0,1,0,1,0
0,11,2,1,1,1,312,0,0,1,10,1,13,5,21616,2,6,8,369.90908813,1,1,0,0,0,1,0
0,11,1,1,1,1,312,0,1,1,10,1,13,1,21617,2,6,8,369.90908813,1,1,0,0,0,1,0
0,11,2,1,1,1,312,0,1,1,10,1,13,3,21618,2,6,8,369.90908813,1,1,0,0,0,1,0
0,11,2,1,1,1,312,0,0,1,10,1,13,1,21619,2,6,8,369.90908813,1,1,0,0,0,1,0
0,11,2,0,1,1,322,9,9999,1,10,4,13,2,21620,1,6,2,304.77026367,0,1,0,0,1,0,0
1,11,2,1,1,1,322,0,1,1,10,4,13,2,21621,2,6,2,304.77026367,1,1,0,1,0,0,1
0,11,2,1,1,1,322,0,1,1,10,4,13,2,21622,1,6,3,304.77026367,1,1,0,0,0,0,1
0,11,2,0,1,1,322,9,0,1,10,4,13,2,21623,1,6,3,304.77026367,1,1,0,0,1,0,0
0,31,2,0,1,1,322,9,0,1,10,4,13,2,21624,1,6,2,304.77026367,1,1,0,0,1,0,0
9,91,2,0,1,1,322,9,0,1,10,4,13,1,21625,1,6,3,304.77026367,1,1,0,9,1,0,0
0,11,5,0,1,1,322,9,0,1,10,4,13,3,21626,1,6,2,304.77026367,0,1,0,0,1,0,0
9999,9999,2,9999,1,1,322,9999,0,1,10,4,13,2,21627,1,6,2,304.77026367,1,1,0,9999,1,0,0
0,11,5,1,3,1,322,0,1,1,10,4,13,0,21628,1,6,3,304.77026367,0,1,0,0,1,0,1
0,12,2,1,1,1,322,0,1,1,10,4,13,1,21629,1,6,2,304.77026367,0,1,0,0,1,0,1
0,11,2,1,3,1,322,0,1,1,10,4,13,2,21630,1,6,2,304.77026367,0,1,0,0,1,0,1
0,11,5,1,1,1,322,0,1,1,10,4,13,1,21631,1,6,3,304.77026367,0,1,0,0,0,0,1
0,11,5,1,1,1,322,0,1,1,10,4,13,1,21632,1,6,1,304.77026367,1,1,0,0,0,0,1
0,11,2,1,3,1,322,0,1,4,10,4,13,2,21633,1,6,2,304.77026367,1,1,0,0,1,0,1
0,11,5,0,1,1,322,9,0,1,10,4,13,2,21634,1,6,3,304.77026367,1,1,0,0,1,0,0
0,11,2,1,1,1,322,0,0,1,10,4,13,1,21635,1,6,2,304.77026367,1,1,0,0,1,0,0
0,13,2,1,3,1,321,0,1,3,10,4,13,1,21636,1,6,2,296.25,0,1,0,0,0,0,1
1,11,2,1,3,1,321,0,0,3,10,4,13,2,21637,1,6,8,296.25,0,1,0,1,1,0,0
1,13,2,1,1,1,321,0,1,1,10,4,13,2,21638,1,6,3,296.25,0,1,0,1,0,0,1
0,13,2,1,1,1,321,0,1,3,10,4,13,1,21639,2,6,1,296.25,1,1,0,0,0,0,1
0,13,3,1,3,1,321,0,1,1,10,4,13,2,21640,2,6,8,296.25,1,1,0,0,0,0,1
0,13,2,1,3,1,321,0,0,3,10,4,13,1,21641,1,6,3,296.25,1,1,0,0,0,0,1
0,13,3,1,3,1,321,0,1,1,10,4,13,1,21642,2,6,8,296.25,2,1,0,0,0,0,1
0,13,2,1,1,1,321,0,0,1,10,4,13,0,21643,1,6,3,296.25,1,1,0,0,0,0,1
0,13,2,1,1,1,321,0,0,3,10,4,13,1,21644,1,6,3,296.25,1,1,0,0,0,0,1
0,13,3,1,1,1,321,0,1,3,10,4,13,5,21645,3,6,8,296.25,1,1,0,0,0,0,1
1,11,3,1,3,1,321,0,0,1,10,4,13,1,21646,1,6,1,296.25,0,1,0,1,1,0,0
