fdsec01,fdsec02,fdsec03,fdsec04,fdsec05,fdsec06,fdsec07,fdsec08,fdsec09,hhnum,provcode,psurec,regcode,strrec,Wgt2
3,3,3,1,2,0,0,0,0,7030,54,2,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7031,54,2,3,108,512.32073975
2,2,1,1,1,0,0,0,0,7032,54,2,3,108,512.32073975
3,0,0,0,2,2,0,0,0,7033,54,2,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7034,54,2,3,111,549.52380371
3,0,0,2,3,2,0,0,0,7035,54,2,3,111,549.52380371
3,2,3,3,3,1,1,0,0,7036,54,2,3,111,549.52380371
2,2,3,3,0,2,1,0,1,7037,54,2,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7038,54,2,3,111,549.52380371
0,1,2,1,0,0,0,2,0,7039,54,2,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7040,54,2,3,111,549.52380371
2,2,2,2,2,2,0,2,0,7041,54,2,3,111,549.52380371
1,0,1,0,0,0,0,0,0,7042,54,2,3,111,549.52380371
0,0,0,0,2,0,0,0,0,7043,54,2,3,111,549.52380371
3,3,3,3,3,0,3,0,0,7044,54,2,3,111,549.52380371
3,3,3,3,3,3,3,3,3,7045,54,2,3,111,549.52380371
2,1,1,1,0,2,1,2,1,7046,54,2,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7047,54,2,3,111,549.52380371
2,2,2,3,3,0,0,0,0,7048,54,2,3,111,549.52380371
3,1,1,3,0,0,0,0,0,7049,54,2,3,111,549.52380371
0,0,3,3,0,0,0,0,0,7050,54,1,3,109,520.60180664
3,3,0,2,3,0,0,0,0,7051,54,1,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7052,54,1,3,109,520.60180664
3,3,3,3,3,0,0,0,0,7053,54,1,3,109,520.60180664
3,3,3,3,3,2,0,0,0,7054,54,1,3,109,520.60180664
2,1,0,2,1,1,1,0,0,7055,54,1,3,109,520.60180664
1,1,0,1,1,0,0,0,0,7056,54,1,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7057,54,2,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7058,54,2,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7059,54,2,3,112,449.73913574
1,1,1,1,1,1,0,0,0,7060,54,2,3,112,449.73913574
1,1,1,1,1,1,0,0,0,7061,54,2,3,112,449.73913574
2,2,2,1,2,1,0,0,0,7062,54,2,3,112,449.73913574
2,1,1,0,1,0,0,0,0,7063,54,2,3,112,449.73913574
2,2,2,2,2,2,0,0,0,7064,54,2,3,112,449.73913574
3,2,2,1,2,0,0,0,0,7065,54,2,3,112,449.73913574
3,3,3,3,3,3,0,0,0,7066,54,2,3,112,449.73913574
1,0,0,0,0,0,0,0,0,7067,54,2,3,112,449.73913574
2,1,1,0,2,2,0,0,0,7068,54,2,3,112,449.73913574
1,0,0,0,0,0,0,0,0,7069,54,2,3,112,449.73913574
1,1,1,1,1,0,0,0,0,7070,54,2,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7071,54,2,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7072,54,2,3,107,537.03790283
1,1,0,2,0,0,0,0,0,7073,54,2,3,107,537.03790283
3,2,1,2,2,1,0,0,0,7074,54,2,3,107,537.03790283
1,1,1,1,1,0,0,0,0,7075,54,2,3,107,537.03790283
1,1,1,2,0,2,2,2,2,7076,54,2,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7077,54,2,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7078,54,2,3,107,537.03790283
3,3,3,1,2,2,1,0,0,7079,54,2,3,107,537.03790283
0,1,1,0,0,0,0,0,0,7080,54,2,3,107,537.03790283
2,1,0,0,1,0,0,0,0,7081,54,3,3,111,549.52380371
1,1,1,1,1,0,0,0,0,7082,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7083,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7084,54,3,3,111,549.52380371
1,1,1,1,1,1,0,0,0,7085,54,3,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7086,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7087,54,3,3,111,549.52380371
2,2,2,2,1,1,0,0,0,7088,54,3,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7089,54,3,3,111,549.52380371
1,1,1,0,0,0,0,0,0,7090,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7091,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7092,54,3,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7093,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7094,54,3,3,111,549.52380371
1,1,0,1,0,0,0,0,0,7095,54,3,3,111,549.52380371
2,1,1,2,0,0,0,0,0,7096,54,3,3,111,549.52380371
2,2,1,1,1,0,0,0,0,7097,54,3,3,111,549.52380371
1,1,1,1,1,1,0,0,0,7098,54,3,3,111,549.52380371
2,2,1,1,0,1,0,0,0,7099,54,3,3,111,549.52380371
2,2,2,2,1,0,0,0,0,7100,54,3,3,111,549.52380371
1,1,1,1,1,0,0,0,0,7101,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7102,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7103,54,3,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7104,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7105,54,2,3,102,513.63360596
0,2,1,3,2,3,0,0,0,7106,54,2,3,102,513.63360596
3,3,3,3,3,2,0,0,0,7107,54,2,3,102,513.63360596
1,2,2,2,1,1,0,0,0,7108,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7109,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7110,54,2,3,102,513.63360596
1,1,0,0,0,0,0,0,0,7111,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7112,54,2,3,102,513.63360596
2,2,2,2,1,1,0,0,0,7113,54,2,3,102,513.63360596
3,3,3,3,0,0,0,0,0,7114,54,2,3,102,513.63360596
1,1,0,1,0,0,0,0,0,7115,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7116,54,2,3,102,513.63360596
1,1,2,2,2,1,0,0,0,7117,54,2,3,102,513.63360596
2,2,0,1,1,1,1,1,0,7118,54,2,3,102,513.63360596
1,1,0,1,0,0,0,0,0,7119,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7120,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7121,54,2,3,102,513.63360596
1,0,0,0,0,0,0,0,0,7122,54,2,3,102,513.63360596
2,2,2,2,2,0,0,0,0,7123,54,2,3,102,513.63360596
2,1,2,2,2,2,2,2,2,7124,54,2,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7125,54,2,3,102,513.63360596
2,2,2,2,2,2,0,0,0,7126,54,1,3,110,484.875
1,2,2,2,2,2,0,2,2,7127,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7128,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7129,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7130,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7131,54,1,3,110,484.875
2,0,0,0,2,0,0,0,0,7132,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7133,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7134,54,1,3,110,484.875
1,1,1,2,2,2,2,2,2,7135,54,1,3,110,484.875
0,1,0,0,0,0,0,0,0,7136,54,1,3,110,484.875
1,2,1,1,0,0,0,0,0,7137,54,1,3,110,484.875
2,0,2,0,0,0,0,0,0,7138,54,1,3,110,484.875
2,1,2,1,1,1,0,0,0,7139,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7140,54,1,3,110,484.875
1,1,1,0,1,0,0,0,0,7141,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7142,54,1,3,110,484.875
0,0,0,0,0,0,0,0,0,7143,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7144,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7145,54,2,3,109,520.60180664
1,2,2,2,1,0,0,0,0,7146,54,2,3,109,520.60180664
2,2,3,1,1,1,0,0,0,7147,54,2,3,109,520.60180664
3,3,2,1,2,1,0,1,0,7148,54,2,3,109,520.60180664
2,2,2,2,2,2,2,0,0,7149,54,2,3,109,520.60180664
3,3,3,2,1,2,1,0,0,7150,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7151,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7152,54,2,3,109,520.60180664
3,3,3,2,2,2,0,1,0,7153,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7154,54,2,3,109,520.60180664
2,1,3,3,2,3,0,3,0,7155,54,2,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7156,54,2,3,100,553.70544434
2,2,2,2,2,0,0,0,0,7157,54,2,3,100,553.70544434
3,2,2,1,1,1,1,1,0,7158,54,2,3,100,553.70544434
0,0,0,0,0,0,0,0,0,7159,54,2,3,100,553.70544434
1,1,1,1,1,1,1,1,1,7160,54,2,3,100,553.70544434
3,3,3,3,2,1,0,1,1,7161,54,2,3,100,553.70544434
0,0,0,0,0,0,0,0,0,7162,54,2,3,100,553.70544434
0,0,0,0,0,0,0,0,0,7163,54,2,3,100,553.70544434
0,0,0,0,0,0,0,0,0,7164,54,2,3,100,553.70544434
0,0,0,0,0,0,0,0,0,7165,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7166,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7167,54,3,3,100,554.93725586
1,0,0,0,0,0,0,0,0,7168,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7169,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7170,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7171,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,1,7172,54,3,3,100,554.93725586
1,0,0,0,0,0,0,0,0,7173,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7174,54,3,3,100,554.93725586
1,1,0,0,0,0,0,0,0,7175,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7176,54,3,3,100,554.93725586
1,1,1,0,0,0,0,0,0,7177,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7178,54,3,3,100,554.93725586
2,2,0,2,0,0,0,0,0,7179,54,3,3,100,554.93725586
0,0,0,0,0,0,0,0,0,7180,54,3,3,100,554.93725586
2,3,3,3,1,1,2,1,0,7181,54,4,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7182,54,4,3,111,549.52380371
1,0,0,0,0,0,0,0,0,7183,54,4,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7184,54,4,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7185,54,4,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7186,54,4,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7187,54,4,3,111,549.52380371
0,0,0,0,0,0,0,0,0,7188,54,3,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7189,54,3,3,109,520.60180664
1,1,0,0,0,0,0,0,0,7190,54,3,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7191,54,3,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7192,54,3,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7193,54,3,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7194,54,3,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7195,54,3,3,109,520.60180664
2,2,0,0,1,1,0,0,0,7196,54,3,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7197,54,3,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7198,54,3,3,109,520.60180664
2,0,0,0,0,0,0,0,0,7199,54,3,3,109,520.60180664
1,1,0,0,0,0,0,0,0,7200,54,3,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7201,54,3,3,109,520.60180664
1,1,0,0,0,0,0,0,0,7202,54,3,3,109,520.60180664
3,2,1,1,0,0,0,0,0,7203,54,3,3,109,520.60180664
2,1,0,0,0,0,0,0,0,7204,54,3,3,102,513.63360596
1,0,0,0,0,0,0,0,0,7205,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7206,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7207,54,3,3,102,513.63360596
1,1,0,0,0,0,0,0,0,7208,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7209,54,3,3,102,513.63360596
2,1,1,0,0,0,0,0,0,7210,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7211,54,3,3,102,513.63360596
1,1,0,0,0,0,0,0,0,7212,54,3,3,102,513.63360596
2,2,2,0,0,2,2,0,0,7213,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7214,54,3,3,102,513.63360596
1,1,0,0,0,0,0,0,0,7215,54,3,3,102,513.63360596
0,0,0,0,0,0,0,0,0,7216,54,3,3,102,513.63360596
3,0,0,0,0,0,0,0,0,7217,54,2,3,103,532.56365967
1,1,1,0,0,0,0,0,0,7218,54,2,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7219,54,2,3,103,532.56365967
2,3,3,3,3,0,0,0,0,7220,54,2,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7221,54,2,3,103,532.56365967
1,1,1,1,1,0,0,0,0,7222,54,2,3,103,532.56365967
2,2,2,1,1,0,0,0,0,7223,54,2,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7224,54,2,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7225,54,2,3,103,532.56365967
1,1,1,2,1,2,0,0,0,7226,54,2,3,103,532.56365967
1,2,2,2,2,2,2,0,0,7227,54,3,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7228,54,3,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7229,54,3,3,112,449.73913574
3,3,3,2,1,0,0,0,0,7230,54,3,3,112,449.73913574
2,3,1,1,2,0,0,0,0,7231,54,3,3,112,449.73913574
2,1,0,0,0,0,0,0,0,7232,54,3,3,112,449.73913574
1,1,0,0,0,0,0,0,0,7233,54,3,3,112,449.73913574
1,0,0,0,0,0,0,0,0,7234,54,3,3,112,449.73913574
1,2,1,1,0,0,0,0,0,7235,54,3,3,112,449.73913574
0,2,1,1,0,0,0,0,0,7236,54,3,3,112,449.73913574
3,2,2,1,1,0,2,1,0,7237,54,3,3,112,449.73913574
1,2,2,2,2,2,2,0,0,7238,54,3,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7239,54,3,3,112,449.73913574
2,1,0,1,0,0,0,0,0,7240,54,3,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7241,54,3,3,112,449.73913574
1,1,2,2,1,1,2,1,0,7242,54,3,3,112,449.73913574
1,0,1,1,1,3,0,2,3,7243,54,3,3,112,449.73913574
0,3,3,0,0,0,0,0,0,7244,54,3,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7245,54,2,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7246,54,2,3,106,592.74414063
2,2,2,2,2,2,0,0,0,7247,54,2,3,106,592.74414063
2,2,2,2,2,0,0,0,0,7248,54,2,3,106,592.74414063
1,1,0,0,0,0,0,0,0,7249,54,2,3,106,592.74414063
1,2,1,2,0,0,0,0,0,7250,54,2,3,106,592.74414063
3,2,2,2,0,0,0,0,0,7251,54,2,3,106,592.74414063
3,2,2,2,2,2,0,0,0,7252,54,2,3,106,592.74414063
3,2,2,2,2,0,0,0,0,7253,54,2,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7254,54,2,3,106,592.74414063
2,2,1,2,1,0,0,0,0,7255,54,2,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7256,54,3,3,103,532.56365967
2,2,2,2,2,2,0,2,0,7257,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7258,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7259,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7260,54,3,3,103,532.56365967
3,2,3,2,3,2,2,1,0,7261,54,3,3,103,532.56365967
3,2,2,1,0,0,0,0,0,7262,54,3,3,103,532.56365967
1,2,2,2,2,1,0,1,0,7263,54,3,3,103,532.56365967
0,2,2,2,2,0,0,0,0,7264,54,3,3,103,532.56365967
2,1,0,0,0,0,0,0,0,7265,54,3,3,103,532.56365967
3,2,2,2,1,1,0,0,0,7266,54,3,3,103,532.56365967
3,3,3,3,2,3,1,1,0,7267,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7268,54,3,3,103,532.56365967
0,1,1,1,1,0,0,0,0,7269,54,3,3,103,532.56365967
3,3,3,3,2,2,2,0,0,7270,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7271,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7272,54,3,3,103,532.56365967
1,0,0,0,0,0,0,0,0,7273,54,3,3,103,532.56365967
1,1,1,1,0,0,0,0,0,7274,54,3,3,103,532.56365967
3,3,3,2,3,3,0,1,0,7275,54,3,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7279,54,2,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7282,54,2,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7283,54,2,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7284,54,2,3,105,560.94995117
3,2,0,0,0,0,0,0,0,7285,54,2,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7286,54,2,3,110,484.875
0,0,0,0,0,0,0,0,0,7287,54,2,3,110,484.875
0,0,0,0,0,0,0,0,0,7288,54,2,3,110,484.875
1,1,1,1,0,0,0,0,0,7289,54,2,3,110,484.875
0,0,0,0,0,0,0,0,0,7290,54,2,3,110,484.875
1,0,0,0,0,0,0,0,0,7291,54,2,3,110,484.875
0,0,0,0,0,0,0,0,0,7292,54,2,3,110,484.875
0,0,0,0,0,0,0,0,0,7293,54,2,3,110,484.875
2,1,2,1,3,1,1,0,0,7294,54,2,3,110,484.875
2,1,1,1,1,1,0,1,0,7295,54,2,3,110,484.875
1,2,2,1,3,0,1,0,0,7296,54,2,3,110,484.875
3,2,2,2,1,1,0,0,0,7297,54,2,3,110,484.875
0,2,0,0,0,0,0,0,0,7298,54,3,3,108,512.32073975
3,2,1,1,1,1,1,0,0,7299,54,3,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7300,54,3,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7301,54,3,3,108,512.32073975
3,3,3,3,3,0,0,0,0,7302,54,3,3,108,512.32073975
3,3,3,3,3,3,0,0,0,7303,54,3,3,108,512.32073975
1,0,1,1,3,0,0,0,0,7304,54,3,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7305,54,3,3,108,512.32073975
3,0,2,0,2,0,0,0,0,7306,54,3,3,108,512.32073975
1,3,3,3,2,0,0,0,0,7307,54,3,3,108,512.32073975
3,3,3,3,3,0,0,0,0,7308,54,3,3,108,512.32073975
2,2,2,2,2,0,0,0,0,7309,54,3,3,108,512.32073975
3,0,0,0,1,3,0,1,0,7310,54,3,3,108,512.32073975
2,0,0,0,2,0,0,0,0,7311,54,3,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7312,54,4,3,109,520.60180664
1,1,0,0,1,2,0,0,0,7313,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7314,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7315,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7316,54,4,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7317,54,4,3,109,520.60180664
2,1,0,0,0,0,0,0,0,7318,54,4,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7319,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7320,54,4,3,109,520.60180664
1,0,0,0,0,0,0,0,0,7321,54,4,3,109,520.60180664
2,0,0,0,0,0,0,0,0,7322,54,4,3,109,520.60180664
1,1,0,0,1,1,0,0,0,7323,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7324,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7325,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7326,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7327,54,4,3,109,520.60180664
0,0,0,0,0,0,0,0,0,7328,54,4,3,109,520.60180664
1,1,1,0,0,0,0,0,0,7329,54,4,3,109,520.60180664
2,2,2,1,1,0,0,0,0,7330,54,4,3,100,549.39404297
1,0,1,1,1,0,0,0,0,7331,54,4,3,100,549.39404297
3,3,3,3,2,1,0,0,0,7332,54,4,3,100,549.39404297
1,3,2,2,2,1,0,0,0,7333,54,4,3,100,549.39404297
3,2,2,2,2,1,0,0,0,7334,54,4,3,100,549.39404297
3,0,3,3,3,0,0,0,0,7335,54,4,3,100,549.39404297
3,2,2,3,2,0,0,0,0,7336,54,4,3,100,549.39404297
3,2,2,0,0,0,0,0,0,7337,54,4,3,100,549.39404297
2,0,2,0,0,1,0,0,0,7338,54,4,3,100,549.39404297
0,3,3,3,3,0,0,0,0,7339,54,3,3,107,537.03790283
0,2,2,3,0,0,0,0,0,7340,54,3,3,107,537.03790283
3,2,0,0,0,0,0,0,0,7341,54,3,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7342,54,3,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7343,54,3,3,107,537.03790283
1,2,3,2,2,0,0,0,0,7344,54,3,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7345,54,3,3,107,537.03790283
2,2,2,3,2,0,0,0,0,7346,54,3,3,107,537.03790283
2,0,2,3,3,1,0,0,0,7347,54,3,3,107,537.03790283
0,1,0,3,0,0,0,0,0,7348,54,3,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7349,54,3,3,107,537.03790283
3,3,3,3,3,0,0,0,0,7350,54,3,3,107,537.03790283
3,1,0,2,1,0,0,0,0,7351,54,3,3,107,537.03790283
3,0,3,1,0,0,0,0,0,7352,54,3,3,107,537.03790283
3,0,0,2,0,0,0,0,0,7353,54,3,3,107,537.03790283
1,0,3,0,0,0,0,0,0,7354,54,3,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7355,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7356,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7357,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7358,54,3,3,106,592.74414063
1,1,1,1,1,0,0,0,0,7359,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7360,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7361,54,3,3,106,592.74414063
2,2,2,2,1,1,1,1,1,7362,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7363,54,3,3,106,592.74414063
1,1,1,1,0,0,0,0,0,7364,54,3,3,106,592.74414063
0,0,0,0,0,0,0,0,0,7365,54,3,3,105,560.94995117
3,3,3,3,2,0,0,0,0,7366,54,3,3,105,560.94995117
1,1,0,1,0,0,0,0,0,7367,54,3,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7368,54,3,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7369,54,3,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7370,54,3,3,105,560.94995117
0,1,1,1,0,0,0,0,0,7371,54,3,3,105,560.94995117
1,0,0,0,0,0,0,0,0,7372,54,3,3,105,560.94995117
0,0,0,0,0,0,0,0,0,7373,54,3,3,105,560.94995117
1,1,2,2,2,1,0,0,0,7374,54,4,3,108,512.32073975
3,3,2,3,3,2,1,2,1,7375,54,4,3,108,512.32073975
3,3,0,1,0,0,0,0,0,7376,54,4,3,108,512.32073975
0,0,0,0,0,0,0,0,0,7377,54,4,3,108,512.32073975
0,2,0,2,0,0,0,0,0,7378,54,4,3,108,512.32073975
2,3,3,1,1,2,0,2,0,7379,54,4,3,108,512.32073975
3,3,3,3,3,3,3,3,3,7380,54,4,3,108,512.32073975
0,2,0,0,0,0,0,0,0,7381,54,4,3,108,512.32073975
2,3,2,1,1,0,0,0,0,7382,54,4,3,108,512.32073975
3,3,3,3,3,3,3,3,3,7383,54,4,3,108,512.32073975
2,2,2,3,1,3,0,1,0,7384,54,4,3,108,512.32073975
1,1,1,1,0,0,0,0,0,7385,54,4,3,108,512.32073975
1,1,0,1,0,0,0,0,0,7386,54,4,3,108,512.32073975
0,2,0,0,0,0,0,0,0,7387,54,4,3,108,512.32073975
0,2,2,2,2,2,0,3,1,7388,54,4,3,112,449.73913574
3,1,1,1,1,1,3,3,3,7389,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7390,54,4,3,112,449.73913574
3,3,3,3,3,3,2,0,0,7391,54,4,3,112,449.73913574
2,3,3,3,3,3,2,3,1,7392,54,4,3,112,449.73913574
3,3,3,3,3,3,0,1,1,7393,54,4,3,112,449.73913574
2,2,1,3,2,1,0,0,0,7394,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7395,54,4,3,112,449.73913574
0,0,1,2,0,0,0,0,0,7396,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7397,54,4,3,112,449.73913574
0,1,0,1,0,1,1,0,0,7398,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7399,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7400,54,4,3,112,449.73913574
3,1,1,1,2,3,0,0,0,7401,54,4,3,112,449.73913574
1,1,1,1,1,0,0,0,0,7402,54,4,3,112,449.73913574
1,2,0,1,0,0,0,0,0,7403,54,4,3,112,449.73913574
0,0,0,0,0,0,0,0,0,7404,54,4,3,112,449.73913574
0,1,1,1,0,0,0,1,0,7405,54,4,3,112,449.73913574
1,1,2,2,0,0,0,0,0,7406,54,4,3,107,537.03790283
1,1,1,1,1,0,0,0,0,7407,54,4,3,107,537.03790283
2,2,2,2,2,2,0,0,0,7408,54,4,3,107,537.03790283
3,3,3,3,3,3,1,2,1,7409,54,4,3,107,537.03790283
2,2,2,2,2,2,0,2,3,7410,54,4,3,107,537.03790283
2,1,0,2,2,1,0,1,0,7411,54,4,3,107,537.03790283
3,2,2,2,2,1,0,0,0,7412,54,4,3,107,537.03790283
0,1,0,0,0,0,0,0,0,7413,54,4,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7414,54,4,3,107,537.03790283
0,2,3,1,1,0,0,0,0,7415,54,4,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7416,54,4,3,107,537.03790283
3,3,1,0,1,0,0,0,0,7417,54,4,3,107,537.03790283
2,2,0,2,0,0,0,0,0,7418,54,4,3,107,537.03790283
1,3,3,3,0,0,0,0,0,7419,54,4,3,107,537.03790283
3,3,3,3,3,2,0,2,0,7420,54,4,3,107,537.03790283
3,1,2,2,2,0,0,0,0,7421,54,4,3,107,537.03790283
0,0,0,0,0,0,0,0,0,7422,54,4,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7423,54,4,3,103,532.56365967
3,1,1,1,0,0,0,0,0,7424,54,4,3,103,532.56365967
2,1,1,1,0,0,0,0,0,7425,54,4,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7426,54,4,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7427,54,4,3,103,532.56365967
2,2,1,1,1,1,1,1,0,7428,54,4,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7429,54,4,3,103,532.56365967
2,2,2,2,2,2,2,2,1,7430,54,4,3,103,532.56365967
0,0,0,0,0,0,0,0,0,7431,54,4,3,103,532.56365967
2,1,1,1,1,1,0,0,0,7432,54,4,3,102,513.63360596
2,0,0,0,0,0,0,0,0,7433,54,4,3,102,513.63360596
