regcode,provcode,hhnum,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Calc,Total_CHO,Total_Ener,Total_Fat,Total_Iron,Total_Prot,Total_Nia,Total_Ribo,Total_Thia,Total_VitA,Total_VitC,cu,psurec,strrec,wgts
13,74,25490,138.3333333333333,138.3333333333333,0,0,0,37.33333333333334,0,58.66666666666666,0,58.66666666666666,0,0,0,184.3094666666667,80.97613333333334,0,103.3333333333333,0,38.125,38.125,0,0,6.666666666666667,0,6.666666666666667,0,1390.3034,581.48876953125,468.6349182128906,2885.9825,58.85105895996094,11.09117984771729,120.0525131225586,45.80656051635742,.8815490007400513,.638975977897644,261.3058776855469,30.38500022888184,3,1472705016004,74022,1340.4895362854
13,75,25500,276.957,232.6099090909091,0,44.34709090909091,51.81144385026737,36.40363636363636,4.636363636363637,451.8929070929073,0,451.8929070929073,12.54545454545455,12.54545454545455,0,26.33174507966261,0,26.33174507966261,0,74.80250783699073,72,72,0,51.17775974025982,9.818181818181818,1.636363636363637,6.545454545454546,1.636363636363637,3917.38233320032,1672.239013671875,1099.934936523438,7359.81954,262.1116333007813,43.12433624267578,149.0503234863281,58.20396041870117,2.848895788192749,3.001389741897583,934.6948852539063,145.3042907714844,3.666666666666667,1474001008010,13041,1104.742162704468
13,75,25503,408.5483333333334,408.5483333333334,0,0,48.33333333333334,11.66666666666667,0,31.5616724738676,5.390243902439033,26.17142857142857,0,0,0,196.680380141844,0,196.680380141844,0,20.54367816091953,190.625,190.625,0,17.66666666666667,11,1.333333333333333,9.666666666666668,0,2809.87719232989,1481.689208984375,1070.73779296875,6655.4272,184.2239685058594,36.99819183349609,172.8310241699219,65.45525360107422,3.826342582702637,2.773082256317139,1317.899536132813,118.0015029907227,3,1474001008010,13041,1104.742162704468
13,75,25504,225.2784545454545,217.0966363636364,0,8.181818181818182,9.15465240641711,21.50181818181818,0,55.04012998832496,27.08275862068966,27.95737136763529,81.30717703349292,0,81.30717703349292,151.624416,.8967272727272727,150.7276887272728,0,97.87145491425409,0,0,0,13.09090909090909,6.545454545454546,.8181818181818182,0,5.727272727272728,2425.18637792246,877.2028198242188,826.9940795898438,5812.63497,194.944580078125,45.74185180664063,187.1229858398438,67.93022918701172,4.412101268768311,3.455919504165649,10221.5078125,126.1108169555664,3.666666666666667,1474001008010,13041,1104.742162704468
13,75,25505,261.316,236.466,0,24.85,0,10.2,62.2,3,0,3,0,0,0,119.641332544,83.99685254400001,35.64448,0,0,40.6,40.6,0,3.8,22,2.2,19.2,.6,2613.78666272,1187.95458984375,1156.126342773438,5986.4942267328,79.13636779785156,41.08450698852539,176.9456481933594,61.15344619750977,2.287968635559082,2.79201340675354,405.6246337890625,8.902500152587891,5,1474001008010,13041,1104.742162704468
13,75,25512,405.5646372549017,357.7165,7.843137254901966,40.005,0,1.333333333333333,5.100000000000001,60.45297682709445,0,60.45297682709445,20.76339497392133,0,20.76339497392133,236.74441832284,191.1117509688888,45.63266735395183,0,0,223.3333333333333,33.33333333333334,190,21.83333333333333,4.666666666666667,.3333333333333333,3.333333333333334,1,5878.75256427255,2459.362548828125,2040.834594726563,12987.4056935302,374.0440063476563,44.32542419433594,363.2816772460938,127.9286422729492,4.005825042724609,4.692490100860596,640.3906860351563,65.01909637451172,6,1475001014002,13061,1102.401607275009
13,75,25513,267.5621666666667,247.2988333333333,0,20.26333333333333,0,29.06666666666667,0,239.5,0,239.5,347.5649122807017,0,347.5649122807017,204.4515064036467,53.63069586666667,120.4398581560283,30.38095238095233,40.7385057471265,227.4791666666667,227.4791666666667,0,13.33333333333333,26,.6666666666666666,23.66666666666666,1.666666666666667,8374.17754658885,3741.937744140625,2069.543212890625,12342.3767552941,289.8607482910156,63.61906433105469,360.3159790039063,110.5787811279297,6.852558612823486,3.947062015533447,1689.729858398438,540.6621704101563,6,1475001014002,13061,1102.401607275009
13,75,25528,143.392,126.81075,0,16.58125,0,23.25,19.75,52.787021978022,11.559,41.228021978022,0,0,0,79.85051575999999,79.85051575999999,0,0,0,0,0,0,25.75,21.5,1.25,20.25,0,1465.11815095209,580.5028076171875,591.74365234375,3734.2614508896,113.0254135131836,17.73453140258789,87.21485900878906,37.2274055480957,1.088085055351257,1.440525770187378,170.8451995849609,19.48854064941406,4,1475201018001,75072,990.6400855183601
13,75,25529,196.5118181818182,165.1938181818182,0,31.318,0,10.63636363636364,0,66.92301863549218,25.58408544392745,41.33893319156473,0,0,0,228.5141278620963,90.62857796654546,137.8855498955513,0,0,75.92045454545455,23.92045454545455,52,15.18181818181818,107.3636363636364,90.36363636363636,13.72727272727273,3.272727272727273,7711.56361147348,5271.7216796875,1948.23779296875,13112.6345436265,404.9588317871094,63.3915901184082,416.9038391113281,124.7492752075195,7.164280414581299,5.956794261932373,2855.614013671875,319.8123474121094,11,1475201018001,75072,990.6400855183601
13,75,25532,356.1775714285714,325.1061428571429,0,31.07142857142857,0,3.214285714285714,0,270.5215146299486,0,270.5215146299486,0,0,0,203.4600857142857,83.31557142857142,15.14451428571429,105,0,0,0,0,6.857142857142857,33.42857142857142,1.071428571428571,23.78571428571429,8.571428571428571,4077.07613493976,1849.691162109375,1455.472778320313,7707.3508064,82.80540466308594,38.18178939819336,284.1893615722656,131.0314025878906,3.079285144805908,3.970323085784912,259.8432922363281,172.3582000732422,4.666666666666667,1475201018001,75072,990.6400855183601
13,75,25533,240.2805,205.31775,0,34.96275,0,21.375,305.2170329670331,48.4921875,0,48.4921875,174.375,0,174.375,219.7732482255319,130.8088878,88.96436042553188,0,0,270,7.5,262.5,43.125,38.625,19.125,17.25,2.25,3630.03458318017,1467.970825195313,818.9905395507813,6146.890053392,234.39404296875,45.37756729125977,186.9583129882813,61.29656600952148,2.852885007858276,3.478429794311523,1065.97265625,316.7056884765625,2.666666666666667,1475201018001,75072,990.6400855183601
13,75,25534,167.222,119.679,0,47.543,55.460588235294,17.5,0,152.2445866441985,58.620577121264,93.6240095229345,0,0,0,114.8121787234045,0,114.8121787234045,0,0,0,0,0,0,5,2.5,0,2.5,1024.47870720579,385.0407104492188,385.7156677246094,2382.34586,66.2537841796875,15.58863925933838,60.50165176391602,23.27063179016113,.8247479796409607,1.336911559104919,291.7996215820313,70.33786773681641,2,1475201018001,75072,990.6400855183601
13,75,25535,282.6423,257.5575,0,25.0848,0,19.44,0,95.01373532068654,9.702439024390229,85.31129629629631,0,0,0,23.96784,0,23.96784,0,34.7931034482759,0,0,0,6.6,2.7,.8999999999999999,0,1.8,1550.52326256321,652.8917236328125,861.6749267578125,4343.36522,56.55676651000977,18.69508171081543,99.28443908691406,40.53142166137695,1.423319697380066,1.72527801990509,613.5443725585938,79.88136291503906,3.333333333333334,1475201018001,75072,990.6400855183601
13,75,25570,183.4875,127.5,0,55.9875,44.50632352941187,3.75,0,94.13749999999999,24.76249999999999,69.375,0,0,0,160.4755302127661,0,160.4755302127661,0,0,133.453125,0,133.453125,4.125,5.625,0,5.625,0,1678.82660997914,818.7650146484375,474.3405151367188,3275.59498,102.8863906860352,21.10650634765625,114.1047058105469,32.7236442565918,2.162852287292481,2.74635910987854,491.4172058105469,142.613037109375,2.666666666666667,1476401035010,13041,1107.082718133926
13,75,25571,323.2494782608696,285.0349565217391,0,38.21452173913043,46.95652173913043,11.53565217391304,10.17391304347826,124.8769883351008,62.9204665959703,61.95652173913043,0,0,0,316.6568216257096,5.519551304347826,311.1372703213617,0,31.30434782608696,12,12,0,9.521739130434781,26.73913043478261,3.91304347826087,22.82608695652174,0,6999.77854303287,4401.02880859375,2397.948486328125,16002.59506,451.6525573730469,148.8556213378906,583.8901977539063,237.4663848876953,13.76400470733643,11.38394832611084,31229.099609375,416.4302978515625,7.666666666666667,1476401035010,13041,1107.082718133926
13,75,25572,205.416,179.31,0,26.106,272.128378378378,24,154.162637362637,29.0753387533876,11.2975609756098,17.7777777777778,0,0,0,132.550042253617,73.22612736000001,59.323914893617,0,0,0,0,0,5.59285714285714,10,4,0,6,832.925253890877,233.2927856445313,300.3431396484375,1693.17484658624,34.37213134765625,9.486900329589844,45.65372848510742,22.64202690124512,.539296567440033,.7624983787536621,280.8504333496094,162.9866943359375,1,1476401035010,13041,1107.082718133926
13,75,25663,247.3228125,237.9178125,0,9.404999999999999,56.25,12.375,0,45,45,0,52.5,0,52.5,106.86,0,106.86,0,0,309.65625,131.53125,178.125,13.5,189.9375,180,9.9375,0,5511.475,2168.627197265625,1504.007568359375,9920.082200000001,348.9458923339844,34.33381271362305,192.3441925048828,64.82132720947266,3.737873554229736,3.364298105239868,1443.474365234375,186.4050445556641,5.333333333333333,1479501140000,75072,990.6400855183601
13,75,25664,482.758,433.8466666666666,0,48.91133333333334,0,3.333333333333334,5,101.6666666666667,0,101.6666666666667,0,0,0,170.6486666666667,87.68000000000001,20.48533333333333,62.48333333333333,18.52298850574713,0,0,0,35.33333333333334,21.33333333333333,1.333333333333333,20,0,2515.78896551724,998.111328125,1235.63134765625,7080.54205,156.9760437011719,31.3685302734375,180.380859375,65.43048858642578,1.908820986747742,2.264553070068359,979.6082153320313,59.63769912719727,3,1479501140000,75072,990.6400855183601
13,75,25666,345.3,300,0,45.3,0,2.4,0,0,0,0,0,0,0,62.89649484536081,0,62.89649484536081,0,10,0,0,0,2,.4,.4,0,0,2114.9824742268,732.1442260742188,1396.693725585938,8422.5566,235.2350006103516,34.6784782409668,180.3150634765625,75.73993682861328,2.726802110671997,5.646468162536621,266.8604125976563,22.79999923706055,5,1479501140000,75072,990.6400855183601
13,75,25669,194.4,194.4,0,0,0,3,0,6.87157894736842,0,6.87157894736842,0,0,0,120.8823092783506,0,120.8823092783506,0,0,0,0,0,1,.4,.4,0,0,1632.7694411286,360.5603942871094,803.9553833007813,5328.4792,167.23828125,20.66131973266602,151.1997528076172,52.51715850830078,4.023647785186768,2.497404098510742,591.7515258789063,75.98159790039063,5,1479501140000,75072,990.6400855183601
13,75,25680,339.06575,339.06575,0,0,0,11.25,0,289.855,27.625,262.23,0,0,0,204.465,134.26,34.25,35.955,0,463.21875,463.21875,0,11.5,9,7.5,1.5,0,5313.418,3768.704345703125,1338.310913085938,7885.106628,169.8591003417969,54.41958999633789,249.7665863037109,114.2288436889648,4.6605224609375,4.45055103302002,2374.9306640625,310.7153930664063,4,1479601154001,75082,989.4698078036308
13,75,25682,314.31,277.08,0,37.23,0,8,0,194.4051612903226,112,82.4051612903226,0,0,0,472.13367808,93.55070207999999,232.586976,145.996,0,0,0,0,17,7,4,0,3,5064.24419685161,1530.6015625,1480.376098632813,12393.0148111936,514.3695068359375,54.91884231567383,464.03125,181.0942687988281,5.087735176086426,10.0890588760376,1637.891723632813,248.2479553222656,5,1479601154001,75082,989.4698078036308
13,75,25683,292.5,292.5,0,0,0,17.625,0,151.875,18,133.875,59.32105263157913,0,59.32105263157913,350.583,350.583,0,0,0,0,0,0,38.625,6,1.5,0,4.5,2444.07747368421,1115.703491210938,758.6244506835938,4785.66236,134.1034698486328,27.00838279724121,135.607421875,39.37931823730469,1.101786255836487,1.932122826576233,2041.250732421875,52.13935852050781,2.666666666666667,1479601154001,75082,989.4698078036308
13,75,25686,383.9636666666667,360.1476666666667,0,23.816,0,15,0,34.91869918699184,0,34.91869918699184,0,0,0,12.77112056737588,0,12.77112056737588,0,78.544061302682,32.33333333333334,15.66666666666667,16.66666666666667,6.5,11.66666666666667,10.33333333333333,.3333333333333333,1,3454.1852863423,1245.439819335938,1550.764892578125,8378.724179999999,146.2818603515625,40.38484191894531,213.3939056396484,84.55834197998047,3.233715772628784,2.736121892929077,1483.902709960938,64.55999755859375,6,1479601154001,75082,989.4698078036308
13,75,25687,677.028,621,0,56.02799999999999,14.11764705882354,0,0,329.4,18,311.4,0,0,0,441.5126109090906,0,25.81152,415.7010909090906,0,96,0,96,23.4,5.4,0,5.4,0,2644.76376327986,686.1845092773438,935.1771850585938,5439.501004,112.4744262695313,21.93039131164551,171.1265411376953,56.18989181518555,1.605552554130554,2.046076774597168,280.6354675292969,95.34124755859375,1.666666666666667,1479601154001,75082,989.4698078036308
13,75,25688,226.9652,221.6984,0,5.2668,0,4,16.224,18.49432070887346,10.52643690349946,7.967883805373999,66.40000000000001,0,66.40000000000001,126.4353839075344,55.0798639075344,71.35552,0,0,0,0,0,2.6,102,102,0,0,2815.59452308204,942.9475708007813,1107.295288085938,5879.29882217656,79.29219055175781,26.61198997497559,183.8689117431641,80.8226318359375,1.738007426261902,2.10722541809082,3130.31201171875,107.9599304199219,5,1479601154001,75082,989.4698078036308
13,75,25689,615.6785,615.6785,0,0,0,2.25,0,117.0372769946213,38.971556166266,78.06572082835525,0,0,0,290.603804347825,290.603804347826,0,0,67,0,0,0,12,6,3,3,0,4442.27832536979,2133.47802734375,2045.851196289063,11340.03168368,171.9161834716797,50.41181182861328,399.9090576171875,163.2843017578125,3.456636428833008,3.678017139434815,1619.241088867188,66.58602142333984,4,1479601154001,75082,989.4698078036308
13,75,25712,276.535,252.2282,0,24.3068,0,0,0,44.8336377789308,41.8336377789308,3,0,0,0,160.627656,110.511872,26.883784,23.232,0,47.2,47.2,0,0,16,0,16,0,2725.98146889465,1507.950927734375,1124.5380859375,5830.657324312,62.39585113525391,28.24061584472656,191.6157379150391,73.7218017578125,2.272589683532715,2.216113328933716,1309.000366210938,40.43583297729492,5,1480001160005,13051,1112.934106707573
13,75,25714,367.4486666666667,328.4903333333334,0,38.95833333333334,45.83333333333334,22.5,16.66666666666667,83.83333333333334,45.83333333333334,38,0,0,0,337.5670833333333,190.25875,43.14166666666667,104.1666666666667,0,0,0,0,5,4.833333333333333,2.5,2.333333333333334,0,5302.0945,2315.074462890625,2048.3583984375,11443.85944,154.2475433349609,69.23377990722656,464.1458435058594,140.3176422119141,3.324989557266235,3.741635084152222,2548.443115234375,191.25390625,6,1480001160005,13051,1112.934106707573
13,75,25718,637.3632,637.3632,0,0,0,0,0,20.6592631032694,20.6592631032694,0,0,0,0,251.568768,237.840768,0,13.728,50,33.6,33.6,0,10,18.6,5.6,13,0,5108.95615551635,1714.98046875,2600.360107421875,12830.868146944,110.3281784057617,48.38137054443359,357.1014099121094,130.7472229003906,3.336758375167847,3.782411813735962,1371.972045898438,22.98348808288574,5,1480001160005,13051,1112.934106707573
13,75,25719,134.94015,123.21525,0,11.7249,0,2.1,22.5,28.07713025428125,20.12713025428125,7.949999999999999,0,0,0,209.1172068,0,209.1172068,0,0,45.75,45.75,0,0,1.5,.3,1.2,0,2959.89658036188,1025.439819335938,706.6863403320313,5738.4897778,205.8823852539063,44.81557464599609,263.8934631347656,88.11556243896484,5.756645679473877,6.013554573059082,11196.2939453125,71.81552886962891,6.666666666666667,1480001160005,13051,1112.934106707573
13,75,25731,292.3035,241.7499375,0,50.55356250000001,0,26.25,19.6875,40.6875,0,40.6875,9.375,9.375,0,520.97949825,338.16699825,0,182.8125,12.90862068965518,10.0078125,10.0078125,0,3.75,33.5625,17.625,15.9375,0,5170.73030101149,2462.2421875,1437.2587890625,9147.303451600001,177.1261596679688,66.13977813720703,453.739990234375,185.6267547607422,4.644131660461426,3.988929986953735,1902.559448242188,417.4335021972656,5.333333333333333,1480101163004,75082,990.0549466609955
13,75,25732,485.455,485.455,0,0,0,13.75,2.5,76.25,46.25,30,223.75,0,223.75,226.1733,67.2533,158.92,0,30,0,0,0,15,16.25,8.75,7.5,0,4356.5132,1579.793701171875,1803.349243164063,9612.204008000001,158.291015625,47.46483612060547,241.9898681640625,88.75782775878906,2.796220779418945,4.197434902191162,1398.998779296875,220.5534973144531,4,1480101163004,75082,990.0549466609955
13,75,25734,260.1447272727273,233.1501818181818,0,26.99454545454546,0,4.090909090909091,0,263.2891090051907,0,263.2891090051907,0,0,0,24.35272145454546,0,24.35272145454546,0,16.36363636363636,0,0,0,2.152348363636364,9.272727272727273,1.090909090909091,5.454545454545455,2.727272727272728,2125.4426556857,671.9529418945313,895.4995727539063,4534.46682,53.08209991455078,21.95520782470703,117.7303619384766,48.06337738037109,1.367340207099915,2.306798696517944,178.8677062988281,72.02423858642578,3.666666666666667,1480101163004,75082,990.0549466609955
13,75,25735,272.3621052631579,250.8012631578947,0,21.56084210526316,0,6.315789473684211,0,75.78947368421054,0,75.78947368421054,0,0,0,127.5046528673684,127.5046528673684,0,0,18.94736842105263,34.10526315789474,34.10526315789474,0,0,17.68421052631579,3.473684210526316,14.21052631578948,0,3500.48946816,1801.6572265625,1477.282958984375,7378.62710136627,51.79934310913086,37.03783416748047,249.4608001708984,113.4640731811523,2.970766067504883,2.682492971420288,728.368896484375,157.4400024414063,6.333333333333333,1480101163004,75082,990.0549466609955
13,75,25736,410.2451428571429,390.9668571428571,0,19.27828571428572,0,9.4,0,4.087108013937286,4.087108013937286,0,150,0,150,209.6603314285714,134.2333828571429,75.42694857142857,0,34.28571428571429,10.85714285714286,10.85714285714286,0,2.571428571428572,6.142857142857143,3.571428571428572,0,2.571428571428572,5860.74807609756,2131.284912109375,2585.927978515625,13816.418815232,183.4280395507813,59.46975326538086,453.8171691894531,203.0205535888672,5.297634124755859,4.948823928833008,2141.419189453125,205.3968048095703,7,1480101163004,75082,990.0549466609955
13,75,25741,191.5911,154.5723,0,37.0188,0,7.8,0,52.5,14.1,38.4,42.9,0,42.9,190.6824,15.7824,0,174.9,0,107.5125,107.5125,0,11.7,17.7,12.3,5.4,0,2074.62,1146.39453125,670.3190307617188,4297.322,116.6529922485352,33.56844329833984,141.1749267578125,51.1966438293457,2.303054332733154,2.453222036361694,1438.157348632813,60.55130004882813,3.333333333333334,1480101163004,75082,990.0549466609955
13,75,25753,406.8784615384616,394.3615384615385,0,12.51692307692308,0,0,14.30769230769231,113.0332615887536,34.77789815817993,78.25536343057362,0,0,0,52.02692307692308,0,52.02692307692308,0,25.38461538461539,0,0,0,3.461538461538462,12.69230769230769,0,12.69230769230769,0,2720.40080021793,930.5809936523438,1220.05517578125,6056.686,63.97330093383789,28.97220039367676,149.2465972900391,55.22679901123047,1.693840026855469,2.045030117034912,424.7454223632813,66.44999694824219,4.333333333333333,1480401166008,13011,1086.017719268799
13,75,25754,604.6675,604.6675,0,0,0,10,152.16,262.876781356297,100.7042253521125,162.1725560041845,517.63157894737,0,517.63157894737,337.5097021276595,156.728,180.7817021276595,0,0,0,0,0,12.5,24,7.5,16.5,0,3842.69112486265,1561.875122070313,1389.04541015625,8270.846540000001,203.4452667236328,41.22898483276367,219.8650970458984,94.1630859375,2.664842844009399,3.863694667816162,590.6373901367188,283.6698303222656,2,1480401166008,13011,1086.017719268799
13,75,25761,359.415,295.5,0,63.915,35.2436470588236,17.1,12.6,70.8,0,10.8,60,0,60,664.74903319149,144.672,354.77703319149,165.3,0,21,0,21,21.3,30.3,.8999999999999999,26.7,2.7,4108.35893416771,1238.469848632813,1022.236755371094,10782.352888,602.0772705078125,37.23548889160156,317.0525512695313,112.3795700073242,3.158371925354004,4.621911525726318,1643.078369140625,58.4246711730957,3.333333333333334,1480501168004,13021,1091.869107842445
13,75,25776,291.494,235.978375,0,55.515625,0,18.125,0,66.875,40,26.875,209.5,84.5,125,131.47431324,131.47431324,0,0,0,0,0,0,13.125,6.25,1.25,5,0,5894.74650592,2307.65966796875,2548.639404296875,12642.3878001549,116.7412796020508,74.07760620117188,346.7313842773438,115.4369506835938,3.824428558349609,5.804598331451416,1453.277221679688,447.33349609375,8,1480501172004,13011,672.8628748607636
13,75,25777,184.7073333333333,169.2273333333334,0,15.48,9.997254901960789,20.47555555555556,0,128.3472222222222,63.11111111111111,63.90277777777778,1.333333333333333,0,1.333333333333333,181.5911076422767,55.37214764227645,126.21896,0,23.33333333333333,26.66666666666667,0,26.66666666666667,3.666666666666667,62.55555555555556,51.88888888888889,8.111111111111111,2.555555555555555,5772.06626289814,2619.059326171875,1612.219360351563,10521.9925104,296.9002685546875,51.41878890991211,348.8681945800781,110.8078918457031,4.208174705505371,6.302189826965332,1716.641723632813,259.1640014648438,9,1480501172004,13011,672.8628748607636
13,75,25794,413.196,370.0778181818182,0,43.11818181818182,38.38106951871654,6.818181818181818,10.90909090909091,104.3861332216171,24.99220779220778,79.39392542940928,52.07727272727273,0,52.07727272727273,296.8702522597391,0,235.1559665454546,61.71428571428564,126.5454545454546,273.6818181818182,58.22727272727273,215.4545454545455,26.18181818181818,13.36363636363636,13.36363636363637,0,0,4995.50600166694,1887.662841796875,1500.871826171875,11351.87762,415.5960693359375,55.74430465698242,404.1937561035156,138.36669921875,6.509335041046143,9.213005065917969,1707.970458984375,273.0777587890625,3.666666666666667,1480701175017,13061,1098.890774130821
13,75,25796,274.89925,195.8825,0,79.01675,0,48.5,0,4.41176470588235,0,4.41176470588235,0,0,0,48.2215512,6.4715512,41.75,0,0,89.59375,89.59375,0,6.25,5,0,5,0,1907.50526362353,1380.550537109375,1248.068115234375,6410.081040352,87.34701538085938,29.81051063537598,156.9288024902344,48.24233245849609,3.385196685791016,3.021087884902954,446.6802673339844,35.34999847412109,4,1480701175017,13061,1098.890774130821
13,75,25797,428.0457857142857,411.9696428571428,0,16.07614285714286,0,84.85714285714285,13.53857142857143,73.15251420940712,47.55224965914257,25.60026455026455,0,0,0,41.34322246530621,30.39934491428571,0,10.94387755102041,35.35714285714285,66,66,0,9,24.85714285714285,17.14285714285714,7.714285714285714,0,3622.04043781533,2345.70263671875,1838.537109375,9047.012448645121,95.55649566650391,53.03485107421875,206.5878753662109,68.60207366943359,3.383942842483521,3.96347975730896,1958.852416992188,162.1284027099609,4.666666666666667,1480701175017,13061,1098.890774130821
13,75,25798,231.5306,179.1266,0,52.404,23,16.32,0,117.4,65,52.4,347,184,163,81.99176,0,81.99176,0,0,60,0,60,0,4,1,3,0,4406.2118,1315.999389648438,1356.310424804688,7744.43818,168.3958892822266,45.09529113769531,204.4325103759766,72.62789916992188,3.504192590713501,6.622191905975342,1009.597717285156,381.2025146484375,5,1480701175017,13061,1098.890774130821
13,75,25832,85.627,58.755,0,26.872,0,16.42,25,214.6525,41.25,173.4025,0,0,0,142.48,142.48,0,0,0,0,0,0,6,8.75,1.25,5,2.5,1995.718,1051.909790039063,445.4926452636719,2742.8987,57.28313064575195,26.73797035217285,111.0615921020508,40.79151153564453,1.360391020774841,1.563904047012329,626.2218627929688,114.4869003295898,4,1481301176067,13031,1100.739812920094
13,75,25833,230.9417142857143,198.3,0,32.64171428571429,0,2.982857142857143,0,20.0162682725206,2.63661971830986,17.37964855421074,0,0,0,204.9285389813666,163.2347001242237,41.69383885714286,0,3.464039408866997,27.42857142857143,27.42857142857143,0,8.057142857142857,8.571428571428571,.1714285714285714,7.885714285714286,.5142857142857144,5907.88987773213,2724.392578125,2615.50439453125,15358.66548968,317.4468078613281,69.63150787353516,521.0914916992188,171.9314117431641,5.711928367614746,6.83345365524292,1036.642333984375,40.28895950317383,11.66666666666667,1481301176067,13031,1100.739812920094
13,75,25834,537.3763333333333,506.8755000000001,0,30.50083333333333,6.793333333333333,11.33333333333333,5.833333333333333,71.77305651213084,0,71.77305651213084,0,0,0,192.931987345165,57.55325806451616,84.8036340425532,50.57509523809517,9.166666666666666,4.333333333333333,4.333333333333333,0,8.5,6.666666666666667,2.5,.8333333333333334,3.333333333333334,5128.24826314377,1566.208129882813,2541.92138671875,13212.6019728,159.405029296875,63.16637802124023,401.1759033203125,160.3610076904297,8.201805114746094,5.024677753448486,10103.904296875,122.5021591186523,6,1481301176067,13031,1100.739812920094
13,75,25848,373.57785,234.27,114.75,24.55785,0,13.92,0,131.3524390243902,2.052439024390245,129.3,0,0,0,143.5405753846154,140.3141353846154,3.22644,0,9.75,0,0,0,12.75,16.95,6.15,10.8,0,4678.93909606004,1615.328247070313,1866.156860351563,9662.8680704,125.7689971923828,55.9879264831543,260.5818176269531,91.93590545654297,3.119077682495117,3.852927207946777,1208.382080078125,114.282600402832,6.666666666666667,1481301176084,13031,1100.739812920094
13,75,25849,374.4665,374.4665,0,0,0,8.5,20.3375,28.19821428571429,1.773214285714285,26.425,0,0,0,237.7020828727422,198.056722048,39.64536082474225,0,0,215.40625,215.40625,0,14.5,13.5,.25,13.25,0,3650.44218863383,1856.617309570313,1339.003295898438,8373.20997683994,210.7573699951172,30.20704078674316,278.8599853515625,102.1803359985352,3.99288010597229,3.25468373298645,1113.567749023438,40.12491989135742,4,1481301176084,13031,1100.739812920094
13,75,25850,186.5,186.5,0,0,275.618181818182,11,0,0,0,0,0,0,0,456.002856,456.002856,0,0,0,0,0,0,0,24.5,23,1.5,0,1907.24207563636,969.6367797851563,526.9998168945313,3054.9254819584,38.65328979492188,13.10457611083984,150.1933441162109,57.79183578491211,1.357925891876221,1.12289571762085,345.5223388671875,316.4107971191406,2,1481301176084,13031,1100.739812920094
13,75,25851,198.2197142857143,165,0,33.21971428571429,0,4,.7142857142857143,9.857142857142858,0,9.857142857142858,0,0,0,158.1246171428572,158.1246171428572,0,0,0,0,0,0,6.142857142857143,14.42857142857143,6.428571428571429,8,0,2740.41032,1333.883056640625,1334.26904296875,7286.329210208,86.14382934570313,45.34930801391602,292.8849487304688,140.1271514892578,3.189666271209717,3.900432348251343,1621.413452148438,29.55139923095703,7,1481301176084,13031,1100.739812920094
13,75,25852,330.746,330.746,0,0,0,9,0,229.4940622160135,0,229.4940622160135,148.3333333333333,0,148.3333333333333,112.3005147733334,112.3005147733333,0,0,23.07318007662837,0,0,0,2,31,1,22.33333333333334,7.666666666666667,2657.84127119793,996.8740234375,971.683349609375,4688.15146481408,35.2835578918457,21.31387138366699,120.6038513183594,53.12458419799805,1.554238438606262,1.56970739364624,381.5822448730469,315.9218444824219,3,1481301176084,13031,1100.739812920094
13,75,25867,607.1999999999999,590.4,0,16.8,0,22.68,0,16.8,0,16.8,0,0,0,292.632,292.632,0,0,0,27.45,27.45,0,0,69,0,68.99999999999999,0,1726.27,722.9078369140625,854.0737915039063,4156.150024,25.49724769592285,16.26585006713867,126.4199142456055,56.33819580078125,1.04690945148468,1.043887495994568,285.1877746582031,6.800300121307373,1.666666666666667,1481601178005,13051,1095.379940986633
13,75,25868,176.04325,153.262,0,22.78125,0,30.45,0,175.5,73.25,102.25,86.27986842105275,0,86.27986842105275,114.1261512,114.1261512,0,0,27.5,85.78125,85.78125,0,12,14,7.75,6.25,0,2886.72207848421,1825.477416992188,839.1676025390625,4938.5675550496,117.995475769043,30.67745780944824,144.7590179443359,55.42893600463867,3.420045852661133,3.413851022720337,1748.48876953125,197.8410949707031,4,1481601178005,13051,1095.379940986633
13,75,25869,266.6875,266.6875,0,0,0,3,0,0,0,0,0,0,0,141.81,0,0,141.81,95,0,0,0,12.5,5,1,1,3,1047.995,378.6764526367188,447.0138854980469,2871.037064,84.60422515869141,12.07007598876953,79.84035491943359,29.54997825622559,1.057695150375366,.717153787612915,576.1585693359375,5.445504188537598,2,1481601178005,13051,1095.379940986633
13,75,25871,328.218375,297.633375,0,30.585,0,27.25,0,133.919154671619,6.345070422535213,127.5740842490838,11,0,11,221.7200669811325,35.15471698113213,62.19035,124.375,28.875,0,0,0,8.375,19.375,14,3.125,2.25,6229.86077322201,2580.9462890625,2719.023193359375,15500.81126,304.9945983886719,79.03995513916016,467.9172058105469,182.0107116699219,5.639317512512207,8.514424324035645,2872.976806640625,348.1759948730469,8,1481601178005,13051,1095.379940986633
