Total_Energy,fg6,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calcium,Total_CHO,fg5,Total_Fat,Total_FoodIntake,Total_Iron,Total_Niacin,Total_Protein,Total_Riboflavin,Total_Thiamin,Total_VitaminA,Total_VitaminC,wgts,fg19,fg1,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,cu,fg2,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4
10179.740234,19.299999237,28.700000763,1554.0999756,1170.1999512,35323,3,1,16,513,43.340000153,1975.8800049,0,118.40799713,6446.1298828,1808.3199463,71.069999695,297.34002686,3.157818079,3.1799998283,1006.0500488,437.15997314,774,0,2096.6699219,383.8999939,1625.4000244,0,1625.4000244,838.76000977,838.76000977,0,0,0,7,0,0,0,30.200000763,253,8,245,0,1958.4899902,138.17999268
15637.310547,244.69999695,79.699996948,860.09997559,576.79998779,35324,3,1,16,513,61.510002136,3094.7099609,0,170.33000183,6120.4101563,2475.7199707,101.33000183,425.47000122,5.3632717133,6.5843625069,2181.5800781,157.94999695,774,107.51000214,3515.6000977,283.29998779,0,0,0,1023.6999512,1023.6999512,0,0,117.80000305,12.666666687,943.90002441,107.51000214,0,65.599998474,105.69999695,60,45.700000763,0,2461.6999512,110
16451.019531,29,353.29998779,738.90002441,57,35325,3,1,16,513,49.720001221,3353.9299316,0,147.99000549,5206.3999023,1636.3599854,45.159999847,423.05999756,3.8467319012,7.509999752,575.92999268,160.32000732,774,0,3929.6999512,681.90002441,0,0,0,0,0,0,0,0,11,0,0,0,64.400001526,91.099998474,28,63.099998474,0,3819.6999512,110
6147.9101563,0,6,1353.0100098,0,35326,3,1,16,513,25.149999619,1131.3400879,0,119.04599762,2999.0100098,950.20001221,12.460000038,133.97999573,1.5181239843,1.2800000906,596.54998779,113.5,774,0,1343.3000488,1353.0100098,0,0,0,0,0,0,0,162.3999939,5,0,0,0,81.599998474,52.700000763,29,23.700000763,0,1343.3000488,0
7317.659668,0,0,218.6000061,214.70001221,35327,3,1,16,513,23,1463.0499268,0,62.709945679,2975.2099609,1197.2399902,43.950000763,223.51000977,2.2829220295,2.5976245403,665.7199707,83.229995728,774,0,1884.0799561,3.9000000954,0,0,0,691.82995605,691.82995605,0,0,0,7,0,0,0,0,180.69999695,0,180.69999695,0,1829.0799561,55
11257.049805,46.299999237,411,266.72000122,262.41998291,35352,3,2,16,512,58.209999084,1840.1400146,0,326.77200317,5691.2802734,1831.1999512,30.229999542,237.02000427,3.7153241634,2.7084064484,1803.5799561,453.86001587,778,677.85998535,1773.4000244,4.3000001907,1779.8000488,0,1779.8000488,136.8999939,136.8999939,0,0,269,6,0,677.85998535,0,248,82.300003052,2,80.300003052,0,1773.4000244,0
11643.419922,0,0,1835,298.3999939,35353,3,2,16,512,47.260002136,2227.8701172,0,145.80999756,5573.1601563,4728.0200195,50.430000305,352.17999268,2.8457119465,2.5900001526,1201.8199463,179.91999817,778,0,2864.1999512,1536.5999756,0,0,0,562.05999756,562.05999756,0,0,117.19999695,10,0,0,0,80.900001526,113.80000305,59,54.799999237,0,2864.1999512,0
6857.1396484,35.099998474,20.399999619,578,578,35354,3,2,16,512,28.989999771,1366.6199951,0,40.870002747,2957.7099609,5723.6899414,40.819999695,254.88000488,1.7100000381,1.6200000048,523.66003418,81.849998474,778,0,1608.0200195,0,0,0,0,665.98999023,665.98999023,0,0,0,7,0,0,0,0,50.199996948,39.299999237,10.899999619,0,1608.0200195,0
6367.7670898,18.600000381,7.3000001907,870.70001221,656.40002441,35355,3,2,16,512,29.297649384,891.91333008,251.1000061,223.54153442,3189.8369141,1394.97229,62.241477966,196.69773865,2.5856399536,3.2468900681,764.35467529,163.91973877,778,0,979.7869873,214.30000305,0,0,0,863.54998779,221.6499939,641.90002441,0,124.80000305,3,884.88702393,0,0,24.600000381,49.400001526,12.899999619,36.5,0,0,94.900001526
9289.2705078,0,0,846.5,725.29998779,35356,3,2,16,512,22.659999847,1793.3499756,0,120.43000031,3694.8498535,1524.0700684,32.13999939,254.29000854,3.0144460201,2.6700000763,895.36999512,120.25,778,0,2173.6999512,121.19999695,0,0,0,391.84997559,221.6499939,170.19999695,0,157.80000305,7,0,0,0,41.799999237,83.199996948,33,50.200000763,0,2173.6999512,0
5161.5097656,0,0,0,0,35357,3,2,16,512,23.75,1060.2600098,0,50.040000916,1543.6600342,851.14001465,54.479999542,116.70000458,2.1600000858,3.5700001717,711.25,1.7599999905,778,0,1210.0100098,0,0,0,0,221.6499939,221.6499939,0,0,0,6,1087.4699707,0,0,0,112,112,0,0,0,122.54000092
7496.8999023,27.899999619,383.1000061,980.29998779,458,35358,3,2,16,512,64.099998474,1266.6700439,0,183.80999756,2943.4899902,2256.9599609,53.529998779,192.99000549,2.0720999241,4.1922998428,855.01000977,299.82998657,778,0,1085.5,522.29998779,0,0,0,32.88999939,32.88999939,0,0,0,5,1085.5,0,0,174,259.79998779,17.799999237,242,0,0,0
7202.3300781,7.5999999046,323,570.79998779,129.5,35359,3,2,16,512,29.969999313,983.5,0,272.47201538,3084.3498535,1116.4200439,32.119998932,203.11759949,1.7509599924,1.3700000048,516.26000977,130.08000183,778,0,1155.5999756,441.29998779,0,0,0,787.34997559,787.34997559,0,0,0,3,0,0,0,238,2,2,0,0,1155.5999756,0
10722.280273,32.200000763,37.5,490.70001221,365.70001221,35360,3,2,16,512,37.789997101,1403.6899414,0,500.98001099,2960.25,1252.6800537,49.38999939,147.98001099,1.8899999857,1.8700000048,1046.4100342,57,778,0,1536.9499512,125,0,0,0,0,0,0,0,210.8999939,4.6666666865,1536.9499512,0,0,475,177,60,117,0,0,0
14624.349609,105,0,1016.7000122,0,35361,3,2,16,512,45.170001984,1991.1600342,0,645.67999268,3346.9899902,10042.540039,94.569999695,211.25,1.701300025,1.6332999468,33.930000305,0,778,0,1279.0999756,1016.7000122,0,0,0,47.189998627,47.189998627,0,0,0,6,0,0,0,625,274,135,139,0,1279.0999756,0
7530.159668,19.5,0,264.86999512,0,35362,3,2,16,512,19.73000145,1510.6600342,0,54.099433899,3002.5300293,598.61999512,42.419998169,241.46000671,1.6499416828,2.2064962387,866.99005127,29.540000916,778,0,2029,264.86999512,0,0,0,595.55999756,595.55999756,0,0,0,4,0,0,0,0,93.599998474,22,71.599998474,0,1999,30
7563.043457,0,0,167.1000061,117.09999847,35363,3,2,16,512,36.192989349,1408.1268311,0,99.831550598,3709.3410645,2627.251709,97.208427429,256.58435059,2.8281600475,1.9571399689,911.96185303,78.342178345,778,251.625,1707,50,0,0,0,1264.5159912,1264.5159912,0,0,0,6,1707,251.625,0,45.700000763,273.3999939,233.80000305,39.599998474,0,0,0
9425.7197266,0,0,283.30001831,229.80000305,35364,3,2,16,512,46.819999695,1975.7099609,0,42.659999847,5370.5698242,1805.5500488,107.23999786,282.73001099,2.5601599216,2.9488828182,701.95001221,417.98999023,778,0,2051,53.5,2089.5,0,2089.5,924.17004395,924.17004395,0,0,0,8,2051,0,0,0,22.600000381,0,22.600000381,0,0,0
7248.8598633,60.5,526.59997559,338.8999939,338.8999939,35365,3,2,16,512,48.849998474,1242.4799805,0,95.125900269,3753.2099609,1961.6999512,83.739997864,353.42001343,3.1970798969,3.7899999619,966,47.439998627,778,0,1215.0999756,0,0,0,0,1543.7099609,1543.7099609,0,0,0,6,0,0,0,0,68.400001526,5.9000000954,62.5,0,1215.0999756,0
8004.4301758,114.40000153,0,933.66003418,888.16003418,35366,3,2,16,512,16.559999466,1432.4300537,0,158.31999207,3369.5900879,1256.8599854,38.209999084,211.72000122,2.0089862347,2.2187600136,1107.0600586,173.17999268,778,0,1535.4000244,45.5,0,0,0,676.82995605,466.15997314,210.66999817,0,0,5.6666666865,0,0,0,23.100000381,86.199996948,62,24.200000763,0,1535.4000244,0
1708.0499268,0,0,0,0,35454,3,3,16,509,7.2300000191,324.19000244,0,24.760000229,629.25,427.8500061,23,46.939998627,0.94999998808,1.3199999332,194.55999756,0,908.60864258,0,382.6000061,0,0,0,0,221.6499939,221.6499939,0,0,0,1.5,327.6000061,0,0,0,25,25,0,0,0,55
6696.0405273,67.5,183.8999939,564.29998779,0,35455,3,3,16,509,37.229999542,1247.0200195,0,94.879997253,3603.1799316,1330.0899658,56.010002136,208.83999634,2.6367499828,2.5584454536,686.75,148.36999512,908.60864258,0,1900.1999512,564.29998779,0,0,0,548.2800293,548.2800293,0,0,115.90000153,4,1277,0,0,48.299999237,174.80000305,0,174.80000305,0,623.20001221,0
8978.1103516,35.099998474,12,534.09997559,160.69999695,35456,3,3,16,509,41.349998474,1268.4100342,0,295.57000732,4041.5100098,1352.6500244,88.709999084,309.8500061,4.1784000397,3.6099998951,2045.9799805,201.23001099,908.60864258,278.30999756,1417.9000244,373.3999939,0,0,0,1196.3000488,452.20001221,315.1000061,429,433.70001221,4,1417.9000244,278.30999756,0,90.400001526,43.700000763,40,3.7000000477,0,0,0
7332.0097656,0,0,593.20001221,328.5,35457,3,3,16,509,33.549999237,1619.1800537,0,18.090000153,3754.6601563,1479.8900146,65.930000305,171.27000427,1.8513900042,2.3499999046,746.24005127,738.4699707,908.60864258,0,1818.5999756,264.70001221,1106.3000488,1106.3000488,0,164.66000366,164.66000366,0,0,0,5.3333333731,1818.5999756,0,0,0,71.900001526,27.5,44.400001526,0,0,0
7661.0615234,164.3999939,0,366.45715332,366.45715332,35458,3,3,16,509,42.471782684,1358.8746338,0,125.14170074,3226.4240723,4570.3320313,94.337463379,274.15838623,3.8094100952,3.9327499866,1921.2310791,309.59655762,908.60864258,542.90002441,1460.5999756,0,0,0,0,684.86700439,434.36700439,250.5,0,0,2,1350.5999756,542.90002441,0,0,7.1999998093,2.7999999523,4.4000000954,0,0,110
6281.2768555,9.1999998093,0,690.52758789,159.37464905,35459,3,3,16,509,33.954269409,1242.2514648,0,55.864131927,2863.7958984,1423.6201172,62.798439026,201.47842407,2.6597700119,2.2992100716,1592.9510498,169.99508667,908.60864258,0,1467.8000488,531.1529541,0,0,0,340.91430664,256.93716431,0,83.977142334,343.25390625,1.6666666865,1467.8000488,0,0,3.2999999523,8.8000001907,2,6.8000001907,0,0,0
5556.9702148,38.900001526,24.299999237,413.8999939,115.09999847,35460,3,3,16,509,18.989999771,1111.7199707,0,63.17943573,2313.3598633,898.51000977,55.25,134.18000793,1.3425160646,1.5052335262,139.72000122,48.169998169,908.60864258,160,1212.4899902,298.79998779,0,0,0,352.36999512,352.36999512,0,0,0,4.6666666865,1212.4899902,0,160,46.799999237,64.599998474,60,4.5999999046,0,0,0
3152.4699707,0,0,0,0,35461,3,3,16,509,10.449999809,669.41998291,0,8.4600000381,1100.2399902,315.72998047,48.349998474,99.150001526,0.85017997026,1.2100000381,148.80999756,0,908.60864258,0,794.09997559,0,0,0,0,264.23999023,264.23999023,0,0,0,5.5,794.09997559,0,0,0,41.900001526,30,11.900000572,0,0,0
5380.550293,0,0,634.40002441,326.70001221,35462,3,3,16,509,24.120000839,1204.75,0,9.0699996948,2102.2001953,836.61999512,43.729999542,118.91000366,1.2401900291,1.7300000191,737.83996582,180.66000366,908.60864258,0,1452.3000488,307.70001221,0,0,0,0,0,0,0,0,5,1452.3000488,0,0,0,15.5,0,15.5,0,0,0
2199.3000488,68.900001526,0,98.400001526,0,35463,3,3,16,509,10.940000534,364.29998779,0,32.682800293,1432.3999023,652.39001465,41.600002289,103.16999817,0.97624999285,0.51999998093,123.63999939,4.4699997902,908.60864258,0,321.47998047,98.400001526,0,0,0,730.2199707,730.2199707,0,0,0,2,263.8999939,0,0,0,213.40000916,2.7999999523,205.6000061,5,0,57.580001831
10532.869141,0,436.86999512,843.5,843.5,35464,3,3,16,509,58.840000153,2192.2900391,0,39.180000305,4010.7900391,1715.3499756,67.550003052,348.45999146,2.8303098679,5.3400001526,1155.2600098,161.6499939,908.60864258,0,2370.5200195,0,0,0,0,307.20001221,307.20001221,0,0,0,6,715.32000732,0,0,0,52.699996948,0,52.699996948,0,1655.1999512,0
8465.0205078,8.1999998093,13,888.19000244,263.1000061,35465,3,3,16,509,35.829998016,1684.9000244,0,102.48000336,3306.4299316,1047.1099854,82,201.70819092,2.2560312748,4.2100000381,2178.0800781,118.75,908.60864258,0,2035.1099854,625.09002686,0,0,0,294.22998047,105.83000183,0,188.3999939,0,3,1938.3599854,0,0,52,15.700000763,0,15.700000763,0,0,96.75
6141.840332,0,0,222.8999939,0,35466,3,3,16,509,21.830001831,1346.1500244,0,21.870000839,1992.5799561,629.53997803,54,138.03999329,1.3700000048,2.7899999619,202.25,10.140000343,908.60864258,0,1674.0100098,222.8999939,0,0,0,90.370002747,90.370002747,0,0,0,5,1619.0100098,0,0,0,5.3000001907,0,5.3000001907,0,0,55
10773.699219,48.200000763,0,147,86.900001526,35467,3,3,16,509,62.060001373,2056.7998047,0,154.96000671,4363.8198242,2432.6599121,98.449996948,283.55999756,4.5488109589,4.5355496407,2229.75,191.48001099,908.60864258,1151.3699951,2172.5,60.099998474,0,0,0,520.84997559,520.84997559,0,0,164.30000305,6,1924.6999512,1151.3699951,0,30.200000763,129.3999939,104,25.399999619,0,0,247.80000305
11935.870117,55.099998474,47.099998474,87.279998779,0,35468,3,3,16,509,52.580001831,2207.6098633,0,169.1499939,4560.0498047,1916.0699463,161.26998901,392.02999878,3.7401237488,2.9447953701,1741.4499512,3.9800000191,908.60864258,0,2627.3999023,87.279998779,0,0,0,1030.4699707,1030.4699707,0,0,420.79998779,5,2382.3999023,0,0,19,272.8999939,88.5,184.40000916,0,0,245
7717.2597656,0,0,871.20001221,802.38000488,35469,3,3,16,509,57.290000916,901.58996582,486.1499939,225.14199829,4096.7099609,11361.000977,181.85998535,522.14001465,1.9358699322,2.6569800377,2248.6899414,302.22998047,908.60864258,95.309997559,880.7199707,68.819999695,0,0,0,1685.0300293,1685.0300293,0,0,0,3.0000000298,880.7199707,95.309997559,0,18.600000381,59.699996948,2,57.699996948,0,0,0
4902.159668,0,0,508.13000488,0,35470,3,3,16,509,70.150001526,1051.8200684,0,25.170000076,2544.8200684,1298.1500244,44.869998932,106.93000031,1.5816099644,1.6911100149,400.72998047,52.549999237,908.60864258,678.61999512,1258.8000488,508.13000488,0,0,0,15.869999886,15.869999886,0,0,0,3.3333333731,1258.8000488,678.61999512,0,0,83.400001526,60,23.399999619,0,0,0
7629.7797852,62.099998474,0,1009.5999756,829.79998779,35471,3,3,16,509,40.310001373,1333.4100342,0,183.76229858,3569.0500488,1804.3599854,50.430000305,159.45001221,2.2391600609,2.9676375389,1455.9300537,495.25,908.60864258,253.1499939,1361.7000732,179.80000305,535.90002441,535.90002441,0,59.11000061,59.11000061,0,0,0,4,1320.8000488,253.1499939,0,222.69000244,64.800003052,53.700000763,11.100000381,0,20,20.899999619
6188.0800781,64.900001526,131.19999695,373.97000122,54.369998932,35472,3,3,16,509,28.219999313,1232.7799072,0,62.414600372,2440.0800781,1098.7600098,60.939998627,172.50999451,1.4956499338,2.2699999809,346.90002441,103.03999329,908.60864258,0,1427.6600342,319.6000061,0,0,0,375.04998779,375.04998779,0,0,0,3.6666666865,1389.5,0,0,50,17.299999237,4.5999999046,12.699999809,0,0,38.159999847
5562.7597656,53.900001526,0,287.60998535,0,35473,3,3,16,509,24.38999939,1039.9599609,0,82.916000366,2297.5297852,1241.3000488,60.409999847,163.68000793,1.4474300146,1.5,189.90000916,25.489999771,908.60864258,72.430000305,1264.1799316,287.60998535,0,0,0,595.10998535,595.10998535,0,0,0,2,1025.5999756,72.430000305,0,0,24.299999237,6,18.299999237,0,0,238.58000183
10622.600586,93.5,6.8000001907,447.14001465,0,35474,3,3,16,509,66.290000916,2031.3699951,0,167.10681152,4821.1699219,2389.9499512,102.98999786,251.8999939,5.8088703156,11.059999466,2168.8200684,217.94999695,908.60864258,566.5300293,2235,447.14001465,1035,0,1035,154.80000305,154.80000305,0,0,209.3999939,4,1755,566.5300293,0,21.700000763,51.299999237,0,51.299999237,0,0,480
10549.44043,98.160003662,94.5,194.18000793,107.13999939,35475,3,3,16,509,47.939998627,1476.2299805,0,341.1000061,4235.9301758,1567.6099854,107.71999359,387.17999268,5.1289944649,5.4549779892,2693.8898926,57.029998779,908.60864258,366.76000977,1651.0300293,87.040000916,0,0,0,1527.0999756,426.79000854,941.64001465,158.66999817,202.30000305,4,1651.0300293,366.76000977,0,68.599998474,33.299999237,11.5,21.799999237,0,0,0
5490.3798828,0,27,269.19998169,147.6000061,35476,3,3,16,509,26.749998093,905.16003418,0,145.75,2009.3000488,733.83001709,39.38999939,138.63999939,1.19397223,1.8062496185,601.85998535,87.919998169,908.60864258,0,1113.8000488,121.59999847,205.69999695,0,205.69999695,258.1000061,136.80000305,121.30000305,0,95.699996948,2,919.5,0,0,31.899999619,7.9000000954,0,7.9000000954,0,0,194.30000305
7406.7695313,113.40000153,21.799999237,115.90000153,0,35477,3,2,16,507,27.369998932,1371.7000732,0,118.43000031,3679.2902832,2137.4699707,61.189998627,212.05999756,3.7554469109,2.5138268471,1236.2700195,57.279998779,970,1101.8100586,1734.3400879,115.90000153,94.300003052,94.300003052,0,449.14001465,449.14001465,0,0,0,3,1289.8100586,1101.8100586,0,11.300000191,37.300003052,11.600000381,25.700000763,0,204.52999878,240
3228.2900391,33.799999237,0,254.76000977,91.690002441,35478,3,2,16,507,9.1300001144,606.40002441,0,56.460002899,1365.1500244,404.8500061,27.810001373,73,0.93000000715,1.1800000668,216.25,39.029998779,970,0,806.27001953,163.07000732,0,0,0,114.41999817,0,55.270000458,59.150001526,70.900001526,3,696.27001953,0,0,5,80,80,0,0,0,110
9762.2880859,0,52,141.91931152,47.268291473,35479,3,2,16,507,57.129711151,1740.3256836,0,156.8815918,4455.2397461,1800.7510986,120.31369781,346.82904053,6.1171398163,3.2411298752,7896.2998047,98.90410614,970,704,2032.8630371,94.651016235,72,0,72,1009.1240845,880.72369385,67.106376648,61.293998718,294.33334351,5.6666666865,1699.9539795,0,704,0,149,60,89,0,0,332.90899658
6430.0498047,257,0,0,0,35480,3,2,16,507,19.540000916,1245.5300293,312.3999939,89.340003967,2176.5200195,1093,81.63999939,160,1.5700000525,1.5200001001,483.13000488,0,970,0,1047.1999512,0,0,0,0,479.82000732,479.82000732,0,0,0,5.3333333731,997.20001221,0,0,42.700000763,37.400001526,34,3.4000000954,0,0,50
6777.8300781,91.900001526,0,933.40002441,29.600000381,35612,3,3,16,506,25.460000992,1415.9899902,0,45.209999084,3475.8999023,1556.8499756,65.849998474,172.44999695,1.7471052408,1.9700000286,225.66999817,162.21000671,1191.4112549,0,1548.5,903.80004883,0,0,0,730.29998779,730.29998779,0,0,0,5,1548.5,0,0,35.599998474,136.19999695,60,76.199996948,0,0,0
7410.4101563,4.8000001907,0,1061.2299805,515.89001465,35613,3,3,16,506,40.220001221,1492.4899902,0,76.419998169,3341.3400879,1300.25,57.310001373,186.15480042,2.9935131073,2.269299984,3538.4602051,147.50999451,1191.4112549,0,1678.0100098,545.33996582,0,0,0,0,0,0,0,466.29998779,6,1665.4699707,0,0,15.699999809,115.30000305,90,25.299999237,0,0,12.539999962
3704.2302246,30.700000763,13.399999619,456.17999268,175.5,35614,3,3,16,506,16.760000229,806.05999756,0,8.7025003433,1941.0200195,780.88000488,36.259998322,99.709999084,1.1877799034,1.2300000191,748.26000977,277.6000061,1191.4112549,0,913.90002441,280.67999268,295.6000061,0,295.6000061,224.24000549,224.24000549,0,0,0,2,913.90002441,0,0,0,7,2.5,0,4.5,0,0
5472.1601563,39.200000763,84.400001526,1730.2700195,992.64996338,35648,3,4,16,508,59.169998169,963.43994141,0,76.259994507,4104.5698242,2982.4599609,49.75,228.20999146,2.1539251804,1.9177320004,2287.7600098,370.44000244,1077.230835,0,1064.4799805,737.61999512,225.3999939,0,225.3999939,795.41998291,795.41998291,0,0,0,6,0,0,0,45.099998474,120.30000305,49,71.300003052,0,1064.4799805,0
16208.430664,182.29998779,0,685.13000488,262.5,35649,3,4,16,508,89.440002441,2154.1999512,0,640.27209473,4619.0800781,3138.8898926,173.30000305,456.3999939,6.88763237,8.332285881,3667.8999023,409.32000732,1077.230835,15.199999809,2127.6699219,422.63000488,0,0,0,1579.7800293,554.89996338,1024.8800049,0,0,6,1338.4100342,15.199999809,0,0,29,18.700000763,10.299999237,0,25,764.26000977
3905.75,31,0,127.09999847,127.09999847,35650,3,4,16,508,16.200000763,591.79998779,0,111.66999817,4008.3898926,1323.3699951,31.780000687,132.80000305,2.4600901604,1.7200000286,1074.7299805,164.41000366,1077.230835,2475,681.42999268,0,0,0,0,534.45996094,534.45996094,0,0,121,4,0,0,2475,36.900001526,1.5,0,1.5,0,622.25,59.180000305
3352.0600586,2.4000000954,0,587.09997559,356.3999939,35651,3,4,16,508,20.119600296,668.71002197,0,29.478498459,2031.7600098,938.5,38.691299438,102.41369629,1.7059241533,1.1499999762,1099.1400146,249.21000671,1077.230835,134.96000671,717.20001221,230.69999695,320.29998779,0,320.29998779,127.90000153,127.90000153,0,0,124.80000305,2,717.20001221,134.96000671,0,5.4000000954,11.699999809,0,11.699999809,0,0,0
7388.4799805,17.100000381,0,969.38000488,340.01998901,35652,3,4,16,508,41.61000061,1436.5400391,804.40002441,89.029998779,5180.4599609,2042.1500244,78.879997253,206.3999939,3.1564209461,3.0274372101,1362.4100342,612.22998047,1077.230835,398.20001221,1262.75,629.35998535,931.79998779,0,931.79998779,578.92999268,225.33000183,353.6000061,0,161.1000061,4.3333333731,1231.4000244,398.20001221,0,11.399999619,45.400001526,22,23.399999619,0,0,31.350000381
8141.9399414,16.100000381,74.599998474,1198.4699707,41.069999695,35653,3,4,16,508,39.700000763,1341.1398926,0,167.72000122,4585.3300781,2196.6799316,99.940002441,315.82000732,2.9855878353,2.5362787247,757.34002686,174.05999756,1077.230835,0,1542.3000488,1157.4000244,0,0,0,1412.5600586,908.55999756,0,504,117.80000305,3,1542.3000488,0,0,78.699996948,144.80000305,86.199996948,58.599998474,0,0,0
4626.3100586,13.699999809,0,617.73999023,445.42999268,35655,3,4,16,508,8.8900003433,812.33001709,0,100.04999542,2030.6800537,708.61999512,23.059999466,116.51000214,1.2791718245,1.067758441,270.27999878,89.099998474,1077.230835,0,899.63000488,172.30999756,0,0,0,377.80999756,221.6499939,156.16000366,0,0,4,0,0,0,47.5,74.300003052,66.800003052,7.5,0,849.22998047,50.400001526
4045.1000977,0,0,539.09997559,324.6000061,35656,3,4,16,508,18.200000763,777.83996582,0,56.430000305,2071.3601074,809.94000244,36.900001526,105.63999939,1.0947892666,1.2708556652,485.37002563,171.91000366,1077.230835,0,1130.4000244,214.5,0,0,0,359.95999146,115.80999756,244.1499939,0,0,3.0000000298,1130.4000244,0,0,24.5,17.399999619,0,17.399999619,0,0,0
7808.1801758,35.299999237,36.799999237,426.1000061,222.69999695,35657,3,4,16,508,51.729999542,1471.3100586,0,112.88999939,3042.7900391,1413.2800293,25.310001373,225.02999878,3.2913382053,4.0521459579,2874.4299316,222.97000122,1077.230835,0,1835,203.3999939,0,0,0,302.69000244,52.189998627,250.5,0,228.80000305,6,0,0,0,23.899999619,154.19999695,89.699996948,64.5,0,1731.4499512,103.55000305
9476.7900391,83.400001526,0,857.91003418,446.40002441,35658,3,4,16,508,35.700000763,2032.7600098,0,56.340000153,3913.4101563,1432.1300049,75.290000916,207.81001282,2.762994051,2.908823967,1341.6899414,218.72999573,1077.230835,0,2614.6000977,411.51000977,0,0,0,0,0,0,0,238.5,7,2614.6000977,0,0,18.700000763,100.29999542,90.199996948,10.100000381,0,0,0
5421.7617188,30,88.061737061,313.46002197,70.873207092,35659,3,4,16,508,27.113079071,826.16882324,0,169.36921692,2002.2144775,995.57397461,34.604408264,147.97218323,1.9604699612,1.8143900633,982.4317627,101.41703796,1077.230835,44,864.18902588,242.58680725,0,0,0,327.50369263,77.003700256,250.5,0,212,3.6666666865,807.3170166,44,0,103,20,5,15,0,0,56.871997833
5646.4404297,30.100000381,0,146.80000305,146.80000305,35660,3,4,16,508,27.949998856,1194.6700439,0,36.760002136,1876.0299072,1179.25,53.25,133.22000122,1.8799999952,2.5300002098,726.04998779,189.8999939,1077.230835,0,1412.5799561,0,0,0,0,221.6499939,221.6499939,0,0,0,5,1357.5799561,0,0,0,64.899993896,27.299999237,37.599998474,0,0,55
6265.6801758,0,0,1487.5999756,165.8999939,35661,67,1,16,518,39.88999939,1374.5198975,0,26.629999161,7113.8999023,987.63995361,74.880004883,124.54000092,4.0399999619,6.2100000381,354.30001831,652.2800293,776,0,1133.4000244,1321.6999512,4293,0,4293,84.900001526,0,84.900001526,0,0,2,1133.4000244,0,0,88,27,0,27,0,0,0
3629.4599609,0,0,674.79998779,0,35662,67,1,16,518,15.470000267,647.74993896,0,74.25,1739.0699463,542.52996826,34.650001526,91.819999695,1.2499393225,1.5889935493,423.23999023,31.399999619,776,0,753,674.79998779,0,0,0,108.16999817,108.16999817,0,0,124.40000153,4,753,0,0,56.099998474,22.600000381,0,22.600000381,0,0,0
15182.390625,60.599998474,87.300003052,1776.3000488,687.30004883,35663,67,1,16,518,93.63999939,2776.2299805,0,289.57998657,9152.1699219,2809.7299805,134.56999207,364.1000061,4.3777017593,6.1198496819,1159.1199951,889,776,0,2984.6999512,1089,3155.8000488,195.1000061,2960.6999512,689.17004395,528.27001953,160.8999939,0,0,5,2484.6999512,0,0,100.40000153,297.8999939,90,207.90000916,0,0,500
5745.1303711,0,84.400001526,664.09997559,487.30001831,35664,67,1,16,518,30.549999237,881.30999756,0,185.27999878,1998.7600098,1195.5999756,39.569999695,135.41999817,1.3521854877,2.0332233906,614,234.1000061,776,0,830.09002686,176.79998779,0,0,0,97.190002441,97.190002441,0,0,0,4,830.09002686,0,0,316.17999268,6.8000001907,0,6.8000001907,0,0,0
9017.3300781,0,163.5,1268.4000244,0,35665,67,1,16,518,41.740001678,1527.1900635,0,183.22999573,4911.5898438,1649.75,98.619995117,312.32000732,3.443710804,4.9600000381,549.2800293,184.16000366,776,0,1764.5,1268.4000244,0,0,0,1457.1899414,1133.5899658,323.6000061,0,0,6.0000000596,1764.5,0,0,67.400001526,190.6000061,28,162.6000061,0,0,0
10478.530273,0,0,1399.3000488,198.30000305,35666,67,1,16,518,62.100002289,1347.75,235.5,415.30999756,5489.9199219,2552.8400879,86.840003967,334.6499939,5.9099998474,7.8800001144,4314.6000977,446.48999023,776,690.82000732,1532.1999512,1201,0,0,0,1083.8000488,0,1083.8000488,0,284.20001221,6,1532.1999512,690.82000732,0,129.30000305,134.80000305,113,21.799999237,0,0,0
7295.8701172,64.300003052,0,195.29998779,0,35667,67,1,16,518,22.920000076,1535.6400146,0,46.770000458,2630.7600098,1062,72.240005493,180.82000732,2.1447782516,2.3499999046,543.40997314,13.529999733,776,251.61999512,1758.1999512,195.29998779,0,0,0,216.24000549,216.24000549,0,0,62.900001526,5,1758.1999512,251.61999512,0,18.600000381,63.599998474,30,33.599998474,0,0,0
6852.4199219,0,0,993.90002441,93.199996948,35668,67,1,16,518,34.290000916,1438.2600098,0,37.290000916,3936.6401367,1801.5999756,65.909996033,189.04000854,2.3121147156,2.8600001335,727.33001709,106.98000336,776,549.76000977,1663.0400391,900.70001221,90,0,90,543.94000244,543.94000244,0,0,0,6,1650.5,549.76000977,0,0,96,0,96,0,0,12.539999962
5366.1699219,61.299999237,0,956.90002441,198.29998779,35669,67,1,16,518,38.770000458,1159.9300537,388.79998779,29.739999771,2670.1501465,1633.2199707,43.310001373,113.22999573,1.7313300371,2.9884998798,684.79998779,329.76998901,776,0,1190.1500244,758.60003662,0,0,0,0,0,0,0,0,7,1031.4000244,0,0,0,73,22,51,0,0,158.75
