regcode,provcode,hhnum,member_code,age,sex,psc,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,psurec,strrec,wgts
10,13,3353,11,2.0780287,1,99,57.23325,57.23325,0,0,0,0,0,23.17837,9.9267597,13.25161,0,0,0,33.362461,12.81246,20.549999,0,27.5,0,0,0,0.75,30,30,0,0,315.79816,452.7438965,17.35103035,212.582901,0.859489977,0.503099978,5.43723011,6.674479961,68.41985321,12.1461401,607.4168091,8.159509659,1206512009002,13052,4739.959961
10,13,3353,7,1.3826146,2,0,130.66063,100.34063,0,30.32,0,5.5,0,23.17837,9.9267597,13.25161,0,0,0,29.85,0,29.85,0,27.5,0,0,0,0,20,20,0,0,440.37802,730.9825439,21.81871033,188.9466095,1.052739978,0.477380008,7.013380051,5.874479771,118.9667816,18.59524918,458.1728821,6.787360191,1206512009002,13052,4739.959961
10,13,3353,6,19.279945,2,10,375.00449,347.77802,0,27.2265,0,17.370001,0,55.818748,36,19.81875,46.57534,0,46.57534,278.87872,89.030159,164.67,25.17857,0,0,0,0,6,0,0,0,0,779.64734,2120.10376,77.7678299,350.3776245,10.68597984,395.6514893,16.76819992,1.526880026,0.715600014,27.87084007,329.7122498,54.24897003,1206512009002,13052,4739.959961
10,13,3354,2,42.861053,2,12,463.70401,463.70401,0,0,0,0,0,28.35,28.35,0,0,0,0,204.71751,55.57465,0,149.14285,0,0,0,0,0,1,0,1,0,697.77148,1811.748535,63.46514893,410.8874512,7.92843008,247.3482666,17.46360016,0.532519996,0.40042001,23.87727928,374.6962585,6.463399887,1206512009002,13052,4739.959961
10,13,3354,7,5.7713895,2,0,118.376,115.926,0,2.45,0,10,0,0,0,0,0,0,0,120.29614,8.4390001,0,111.85714,0,0,0,0,0,101,100,1,0,689.3443,612.0504761,26.76324081,181.4073792,0.156230003,0.131730005,9.214159966,5,115.7160034,4.710159779,71.30092621,3.28467989,1206512009002,13052,4739.959961
10,13,3354,8,4.3559208,2,0,117.151,115.926,0,1.225,0,10,0,7.5599999,7.5599999,0,0,0,0,81.506317,39.839649,0,41.666672,0,0,0,0,0,101,100,1,0,624.43463,576.8868408,23.38043022,145.918335,0.167309999,0.132489994,6.651750088,9.656959534,113.1668015,3.424210072,109.1904831,3.092469931,1206512009002,13052,4739.959961
10,13,3357,7,23.909651,2,11,420.26999,200.16,220.11,0,38.045448,0,21.450001,108.47488,32.669998,75.804878,0,0,0,100.70163,100.70163,0,0,22.602301,0,0,0,1.5,0,0,0,0,713.04425,1799.157959,51.25617981,307.7565002,9.11207962,311.8483582,41.15579987,1.238700032,0.639429986,16.40304947,361.6121521,16.32652092,1207212038002,13012,4752
10,13,3360,3,3.4360027,1,99,392.85587,360.90286,0,31.952999,49.599998,0,0,0,0,0,0,0,0,51.659271,45.538139,6.12113,0,0,324,244,80,1.25,16,15,1,0,1619.8802,1204.366333,31.05529976,467.1246338,1.48890996,1.290359974,15.92304039,69.12180328,224.4820862,20.34823036,49.03319931,12.16856003,1207212038002,13012,4752
10,13,3360,5,1.6454483,2,0,277.72125,256.24225,0,21.479,49.599998,0,0,0,0,0,0,0,0,51.659271,45.538139,6.12113,0,0,202,122,80,1.25,11,10,1,0,1135.6111,755.9837646,20.02249908,289.2306213,0.971159995,0.786130011,10.24026966,50.76679993,134.2716217,15.51212978,49.03319931,7.545070171,1207212038002,13012,4752
10,13,3360,4,25.138947,2,12,466.03799,366.95999,0,99.078003,90.181824,8.3999996,0,83.953888,36.533989,47.419899,260.70386,0,260.70386,209.82191,129.25266,80.569252,0,0,0,0,0,78.864998,180,180,0,0,1377.9645,3017.08374,77.87779236,521.3831177,16.75592995,357.6898193,111.5948792,2.475359917,1.323909998,36.16669083,562.1689453,51.24934006,1207212038002,13012,4752
10,13,3363,3,4.3942504,1,99,245.16125,217.36125,0,27.799999,0,0,0,0,0,0,0,0,0,401.43143,0,87.610001,313.82144,0,25,0,25,3.165,111.25,111.25,0,0,1568.8503,1652.97876,78.64378357,385.7403259,0.686619997,0.564050019,25.68800926,26.86249924,250.0592651,37.59376144,153.738739,8.654089928,1207212038002,13012,4752
10,13,3364,2,42.929501,2,10,255.6745,230.38451,0,25.290001,0,14,0,128.95808,49.286949,79.671143,69.863007,0,69.863007,330.1506,191.04659,139.104,0,0,457.5,457.5,0,5,13.5,13.5,0,0,1274.6462,2322.339355,106.1702271,925.4115601,14.25228977,908.2458496,94.17497253,0.947719991,2.089600086,32.53501129,298.631897,78.10466003,1207212038002,13012,4752
10,13,3366,2,40.180698,2,6,105.501,0,105.501,0,167.83118,3,10.725,194.44901,83.279999,111.16901,0,0,0,81.845703,81.845703,0,0,0,0,0,0,0,2,2,0,0,565.35187,713.9207153,25.96599007,336.9284058,5.981229782,419.7434082,85.18979645,0.440250009,0.279929996,9.179759979,138.6150665,6.264810085,1210514023000,13042,4747.959961
10,13,3367,5,24.158794,2,12,249.5085,187.02451,0,62.484001,0,5.5,32.174999,0,0,0,0,0,0,69.724998,69.724998,0,0,0,0,0,0,0,0.25,0.25,0,0,357.15851,1119.43811,35.06251907,170.6634827,6.328129768,24.68911934,0,1.121530056,0.501439989,14.74085999,212.4558258,14.34805012,1210514023000,13042,4747.959961
10,13,3370,7,4.421629,2,0,184.18762,43.472252,74.729874,65.985497,230.01234,0,12.5,415.50513,122.7709,292.73422,83.5,0,83.5,26,26,0,0,50.01207,0,0,0,5,0,0,0,0,1715.91,1413.428345,38.27870178,651.7837524,1.764700055,1.118090034,14.11233997,185.2488251,239.8963776,36.74034882,493.0812988,12.22673988,1210514023000,13042,4747.959961
10,13,3371,5,3.0746064,1,99,139.69501,86.944504,52.7505,0,0,0,15,54.285961,13.1431,41.14286,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,425.46191,719.6994629,11.73069954,55.27832031,0.1479,0.109130003,3.352610111,7.989299774,114.7695084,23.67923927,32.71538162,2.186130047,1212215018000,13032,4756
10,13,3371,4,4.8295689,1,99,139.69501,86.944504,52.7505,0,0,0,15,70.349762,29.2069,41.14286,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,457.58954,723.2399292,12.05679989,63.84996033,0.155359998,0.124969997,3.45510006,10.78439999,115.1980972,23.73514938,72.70082855,2.614720106,1212215018000,13032,4756
10,13,3374,5,1.2594113,2,0,235.5,235.5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,571.875,571.875,0,0,0,0,0,0,1644.75,668.2050171,22.9470005,656.9849854,0.218549997,1.355100036,0.995999992,10.5,91.05449677,23.59049988,566.25,0.224999994,1212215018000,13032,4756
10,13,3375,2,27.802876,2,11,316.50299,0,316.50299,0,0,0,0,176.5014,176.5014,0,0,0,0,234.1748,0,183.63362,50.54118,0,0,0,0,0,0,0,0,0,727.1792,1488.90332,56.8848381,150.495697,3.531379938,197.3412933,28.91175079,0.733460009,0.58355999,9.053879738,256.0670166,26.34610939,1212215018000,13032,4756
10,13,3375,3,5.9411364,1,99,96.709251,0,96.709251,0,0,0,0,4.2256098,0,4.2256098,0,0,0,117.16395,0,83.469833,33.694118,0,0,0,0,0,0,0,0,0,436.19766,502.6826477,22.72443008,30.15587044,0.271629989,0.22755,3.833679914,2.529649973,75.09866333,12.36631012,7.523499966,1.108940005,1212215018000,13032,4756
10,13,3377,5,1.8945928,2,0,130.41675,130.41675,0,0,0,0,0,30.71246,16.467859,14.2446,0,0,0,26.725,26.725,0,0,0,0,0,0,2.5,1,0,1,0,380.20844,517.6079102,13.11581039,83.62432098,0.186849996,0.132019997,5.629990101,16.32876015,106.8571777,4.148169994,91.52716064,2.051229954,1212215018000,13032,4756
10,13,3377,3,5.8699522,1,99,130.41675,130.41675,0,0,0,0,0,30.71246,16.467859,14.2446,0,0,0,37.450001,37.450001,0,0,0,0,0,0,2.5,1,0,1,0,401.65845,527.1329346,13.88080978,96.74932098,0.188350007,0.147019997,5.974989891,16.32876015,107.1796799,4.725669861,92.83966064,2.051229954,1212215018000,13032,4756
10,13,3377,4,4.3641343,1,99,144.9075,144.9075,0,0,0,0,0,30.71246,16.467859,14.2446,0,0,0,26.725,26.725,0,0,0,0,0,0,2.5,1,0,1,0,409.18994,569.1950073,14.18813038,87.53682709,0.201340005,0.139269993,6.093689919,16.32876015,118.5077362,4.220620155,91.52716064,2.196130037,1212215018000,13032,4756
10,13,3378,2,37.336071,2,11,173.88901,173.88901,0,0,0,0,0,203.43103,203.43103,0,0,0,0,151.36581,151.36581,0,0,0,0,0,0,0,0,0,0,0,528.68585,748.4095459,34.26493073,270.9269409,8.787549973,574.8779907,35.39699936,0.345999986,0.413800001,13.27696991,145.2342987,3.320440054,1212215018000,13032,4756
10,13,3381,5,3.6358659,2,0,130.41675,130.41675,0,0,12.67078,0,0,19.109579,2.56338,16.5462,0,0,0,44.642502,16,28.6425,0,0,0,0,0,0,0,0,0,0,401.00845,579.62677,16.81068039,55.02806091,0.309799999,0.121469997,6.520009995,3.752379894,109.0085983,8.434840202,17.27773094,1.883630037,1213817020002,13022,4760
10,13,3381,2,30.31896,2,10,333.95651,318.79651,0,15.16,12.50406,18.5,0,53.807579,10.25352,43.554062,180.45966,0,180.45966,126.475,31,95.474998,0,0,91.5,91.5,0,2,0,0,0,0,819.20282,1895.340576,52.38581085,294.9945374,6.575129986,156.7790833,41.42692947,1.036739945,0.64892,18.20409966,336.7337952,37.51456833,1213817020002,13022,4760
10,13,3385,6,25.207392,2,7,294.29276,246.34274,0,47.950001,0,0,0,193.90071,158.91791,34.9828,23.28767,0,23.28767,160.52759,70.473328,28.6425,61.411758,0,183,183,0,0,0,0,0,0,855.00873,1463.024414,62.274189,643.0192871,14.76000977,671.0952148,64.69928741,0.667400002,0.788510025,17.5873909,246.8175049,25.36701965,1213817020002,13022,4760
10,13,3386,3,2.3216975,1,99,52.7505,0,52.7505,0,0,13.5,8.7749996,28.338461,21.27857,7.0598898,0,0,0,43.419998,43.419998,0,0,0,122,122,0,2.54,0,0,0,0,517.83289,422.3280945,18.04593086,288.9622498,0.178969994,0.415509999,4.346849918,30.38595963,67.7837677,8.758529663,326.0190735,2.596509933,1214717032003,13022,4756
10,13,3386,2,26.565367,2,4,211.002,0,211.002,0,0,5,21.450001,84.380493,72.11071,12.26978,0,0,0,130.25999,130.25999,0,0,0,30.5,30.5,0,7.6199999,0,0,0,0,490.21249,1074.373901,45.94176865,448.1781311,7.602129936,703.5489502,94.69947052,0.43524,0.49792999,12.71354961,189.4859467,14.66353035,1214717032003,13022,4756
10,13,3387,7,3.2635181,2,0,130.41675,130.41675,0,0,0,4,0,3.86637,0,3.86637,0,0,0,101.26567,60.815948,0,40.449718,0,30.5,30.5,0,2.54,0,0,0,0,538.63751,635.0018921,24.03590965,174.6387024,0.180189997,0.224810004,9.066720009,1.999920011,111.0625381,10.47673035,87.83615875,2.889640093,1214717032003,13022,4756
10,13,3388,5,3.6769335,1,99,159.39825,159.39825,0,0,0,12,0,7.0928602,7.0928602,0,0,0,0,121.92468,121.92468,0,0,0,183,183,0,5.0799999,0,0,0,0,959.91162,875.2265625,36.59527969,427.1371765,0.299360007,0.614199996,14.07705021,12.53532028,149.6053467,14.43365002,350.9749146,4.564469814,1214717032003,13022,4756
10,13,3392,3,3.7125256,2,0,70.502998,57.963001,0,12.54,0,0,0,0,0,0,0,0,0,71.087631,71.087631,0,0,0,450.625,38.125,412.5,3,10,10,0,0,1207.4313,536.5740967,19.86642075,214.3306122,0.315380007,0.316819996,4.456980228,1.5,81.90374756,14.5820303,245.9309998,3.281130075,1214717032003,13022,4756
10,13,3395,3,5.6454482,2,0,65.938118,0,65.938118,0,0,0,10.725,354.72272,159.03,195.69273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.04675,358.0076904,12.11254978,187.1477051,0.31784001,0.223370001,2.626529932,47.07329941,72.42214203,2.186399937,575.9911499,5.651209831,1216520031002,13032,4767.959961
10,13,3395,4,4.2573581,1,99,65.938118,0,65.938118,0,0,0,10.725,354.72272,159.03,195.69273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.04675,358.0076904,12.11254978,187.1477051,0.31784001,0.223370001,2.626529932,47.07329941,72.42214203,2.186399937,575.9911499,5.651209831,1216520031002,13032,4767.959961
10,13,3397,2,19.770021,2,10,51.38625,33.360001,18.026251,0,845.1554,0,0,375.37592,229.905,145.47092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.9176,1165.559082,13.03063965,673.7287598,13.42146015,1065.947876,420.4668884,0.69313997,0.457329988,6.948699951,270.2848816,3.885250092,1216520031002,13032,4767.959961
10,13,3397,3,1.3963039,1,99,560,560,0,0,33.260139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,1169.2601,443.5281067,7.987669945,67.94374847,0.070759997,0.116920002,1.292279959,12.30624962,89.08020782,6.209219933,0.4102,0.710730016,1216520031002,13032,4767.959961
10,13,3398,15,1.5605749,1,99,122.16763,114.69913,0,7.4685001,169.95776,8.25,7.5,10.25352,10.25352,0,0,0,0,0,0,0,0,0,114.375,114.375,0,0,1,0,1,0,681.30005,623.8746338,12.50430965,395.4251404,0.370629996,0.455139995,3.60484004,74.27677917,127.41082,7.204259872,129.4142151,3.122090101,1216520031002,13032,4767.959961
10,13,3398,12,4.6187544,1,99,116.16926,94.18988,21.97938,0,334.74661,0.005,0,145.28052,97.19915,48.081371,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,857.6712,800.2424316,13.28860474,343.7694702,0.481292009,0.236256495,5.378560066,154.7220917,182.1207275,2.168380022,242.1757965,6.040380001,1216520031002,13032,4767.959961
10,13,3398,13,21.598906,2,10,145.394,101.43525,43.958752,0,0,2.75,0,254.41011,168.09753,86.312569,0,0,0,0,0,0,0,0,19.0625,19.0625,0,0,0.035,0.035,0,0,421.65161,625.0527954,16.43400002,203.3623657,4.223219872,384.0700378,39.79761887,0.410447001,0.278380007,5.104959965,133.7740936,2.674649954,1216520031002,13032,4767.959961
10,13,3400,2,31.800137,2,12,284.68475,255.09975,0,29.584999,0,26.200001,5.3625002,405.87979,53.17704,352.70273,105.36632,0,105.36632,103.7692,103.7692,0,0,0,0,0,0,7.4509201,103,103,0,0,1041.7135,1581.705811,42.50320053,1009.472839,8.257300377,162.9258728,67.98625946,0.518540025,0.46588999,17.37277031,307.2092285,20.1601696,1216520031002,13032,4767.959961
10,13,3400,8,1.9192334,1,99,102.317,86.944504,0,15.3725,0,15.2,5.8499999,37.772961,9.4827604,28.290199,80.366318,0,80.366318,41.159599,41.159599,0,0,0,0,0,0,5.9507999,110,110,0,0,770.2326,730.0852051,19.24946022,451.1006165,0.428000003,0.286639988,6.83577013,23.14204025,135.3138123,12.39836979,211.0028229,5.332389832,1216520031002,13032,4767.959961
10,13,3400,7,4.1149898,1,99,136.036,115.926,0,20.110001,0,15.2,5.8499999,42.12896,13.83876,28.290199,80.366318,0,80.366318,41.159599,41.159599,0,0,0,0,0,0,8.5607996,110,110,0,0,848.99261,883.2974243,22.48485947,465.3558655,0.463499993,0.308030009,7.916800022,23.75188065,161.6465302,16.26980019,222.9124146,5.956099987,1216520031002,13032,4767.959961
10,13,3401,1,36.618755,2,5,264.15176,176.91225,52.7505,34.488998,131.83109,12.375,5.8499999,135.37344,73.427628,61.945808,0,0,0,33.8018,33.8018,0,0,0,0,0,0,6.96348,2.25,2.25,0,0,592.59656,1329.279785,30.86474037,320.5218201,5.783689976,140.0329742,65.92739868,0.434170008,0.263700008,10.95501995,261.5450439,17.70047951,1216520031002,13032,4767.959961
10,13,3405,1,22.825462,2,10,364.3425,0,267.29449,97.047997,50.304878,0,0,304.74353,0,304.74353,0,0,0,297.74576,144.21635,0,153.5294,0,0,0,0,0,0,0,0,0,1017.1367,1679.438477,60.69084167,348.9411316,8.004989624,187.4448547,44.62979889,0.884800017,0.418960005,14.27735996,294.0899048,28.98735046,1217521013002,13042,4744
10,13,3406,7,2.1984942,2,0,100.88434,12.75,82.42234,5.7119999,12.67078,3,0,11.41088,5.1851702,6.2257099,0,0,0,23.33333,12.38583,10.9475,0,0,152.5,152.5,0,0.75,0,0,0,0,592.67786,530.8180542,16.81077957,210.2513275,0.208299994,0.418460011,1.865839958,7.585299969,88.78851318,12.02457047,188.2802124,1.150810003,1217521013002,13042,4744
10,13,3406,6,5.7741275,1,99,244.95151,76.5,158.2515,10.2,25.34156,1.5,0,7.0508699,5.3116698,1.7392,0,0,0,56.064442,14.42694,41.637501,0,0,76.25,76.25,0,0.875,0,0,0,0,796.35016,1039.439087,28.6292305,152.8430634,0.444169998,0.334670007,4.603849888,9.284049988,185.5913849,20.24777985,136.0796814,2.818579912,1217521013002,13042,4744
10,13,3407,7,4.2874742,2,0,117.985,106.752,0,11.233,0,4.5,0,22.01368,8.7620697,13.25161,0,0,0,25.790001,25.790001,0,0,0,0,0,0,0.75,0.375,0.375,0,0,337.57736,482.3970032,12.29129028,69.9397583,0.315549999,0.166529998,5.409349918,4.235879898,99.07862854,5.239510059,32.20494843,2.43027997,1217521013002,13042,4744
10,13,3408,2,22.36824,2,12,236.808,0,236.808,0,0,0,0,55.13512,15.38028,39.754841,0,0,0,64.349998,64.349998,0,0,0,0,0,0,0,0,0,0,0,356.29312,906.6807861,24.12322998,160.0618744,3.487679958,155.726593,10.31783962,0.391440004,0.207159996,5.605579853,190.4831543,5.487999916,1217521013002,13042,4744
10,13,3413,3,4.9336071,2,0,171.343,150.12,0,21.223,5.4070601,0,0,55.985458,7.1315899,48.85387,0,0,0,188.00381,54.13065,2.8959,130.97726,16.245399,305,305,0,0,0,0,0,0,1462.3171,1117.655151,52.4245491,532.1641235,0.583419979,1.099760056,16.33011055,14.34790039,169.9418488,25.34654045,291.5108337,6.064449787,1218221024001,10071,2647.659912
10,13,3415,7,3.6960986,2,0,171.69725,41.75,93.42025,36.527,0,25,10.725,105.94517,73.44194,32.503231,0,0,0,16.91633,16.91633,0,0,0,0,0,0,0,0,0,0,0,624.84247,735.7025757,16.80158997,152.2808075,0.744809985,0.396259993,5.918149948,26.78837967,139.5306091,16.17414093,183.6977081,5.114470005,1218221024007,10071,2647.659912
10,13,3415,2,39.017113,2,12,228.66051,0,213.532,15.1285,0,0,21.450001,254.92441,154.23885,100.68557,0,0,0,71.671959,71.671959,0,0,0,0,0,0,0,0,0,0,0,576.70685,1030.568237,36.96966171,279.0191956,7.880080223,471.1794739,49.90610123,0.755410016,0.452300012,10.83699036,204.7640381,8.838219643,1218221024007,10071,2647.659912
10,13,3415,8,1.174538,2,0,147.83975,83.5,47.12125,17.2185,0,4,8.2875004,8.7119999,8.7119999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.39102,365.8673706,8.254489899,49.44194031,0.360119998,0.169499993,2.628139973,1.379680037,69.49996185,7.974699974,24.84519958,2.105479956,1218221024007,10071,2647.659912
10,13,3416,9,22.995209,2,10,316.47699,311.47699,0,5,0,0,0,0,0,0,0,0,0,641.20129,178.11884,322.13086,140.95161,9.7119303,0,0,0,10.625,0,0,0,0,978.01526,1954.275391,82.46011353,290.935791,7.704269886,152.5055542,6.906000137,1.113700032,0.596970022,25.62546921,244.339325,71.87754059,1218221024007,10071,2647.659912
10,13,3417,2,31.780972,2,1,101.43525,101.43525,0,0,0,0,0,175.0771,32.857761,142.21935,498.17676,498.17676,0,186.27077,135.96774,0,50.303028,0,0,0,0,11.25,0,0,0,0,972.2099,839.5569458,40.51052094,206.8760529,6.072979927,235.6807861,142.6595306,0.760749996,0.672609985,19.81038094,128.1914368,18.28856087,1218221024007,10071,2647.659912
10,13,3417,4,3.9972622,2,0,190.76675,104.14575,15,71.621002,11,0,0,0,0,0,0,0,0,204.88208,181.13208,0,23.75,0,457.5,457.5,0,7.5,0,0,0,0,1724.7976,1341.486084,55.88005829,702.9960938,1.642609954,1.786450028,18.30908012,36.31898117,163.8587799,52.23117065,603.897522,7.162509918,1218221024007,10071,2647.659912
10,13,3418,4,1.724846,1,99,30.55525,0,26.37525,4.1799998,0,5.5,0,0,0,0,29.85075,0,29.85075,78.049492,0,49.696548,28.35294,0,0,0,0,2.25,5,5,0,0,294.66101,327.2820435,14.53999996,60.7106514,0.299730003,0.506089985,4.502359867,7.190599918,42.77331924,10.92243004,1560.649048,4.147610188,1219522002002,13052,4747.959961
10,13,3418,3,3.685147,1,99,61.1105,0,52.7505,8.3599997,0,5.5,0,0,0,0,29.85075,0,29.85075,127.74604,0,99.393097,28.35294,0,0,0,0,4.5,5,5,0,0,457.41458,540.5100708,24.0234108,83.13931274,0.459390014,0.92128998,7.61383009,10.6171999,71.81813812,17.50926018,3030.308105,6.887239933,1219522002002,13052,4747.959961
10,13,3419,5,3.6440794,2,0,86.778999,0,86.778999,0,0,0,0,87.218758,8.4214296,78.797333,0,0,0,38.53746,38.53746,0,0,0,0,0,0,0.75,0,0,0,0,425.82043,369.6163635,13.09735012,112.2541428,0.221300006,0.150680006,3.689110041,24.41885948,73.44799042,2.644619942,147.4234009,2.318700075,1219522002002,13052,4747.959961
10,13,3420,2,31.967146,2,10,319.63049,319.63049,0,0,0,0,0,121.31956,53.565929,67.753632,0,0,0,59.43,2.145,57.285,0,0,0,0,0,0,0,0,0,0,500.38007,1349.151611,35.72732162,188.9469299,5.572780132,255.1589508,39.92832184,0.678129971,0.333579987,13.65643978,262.3520203,17.29454041,1219522002002,13052,4747.959961
10,13,3423,3,34.433949,2,11,208.15575,0,208.15575,0,0,0,0,149.82516,149.82516,0,0,0,0,58.399841,58.399841,0,0,0,0,0,0,3,0,0,0,0,419.38077,821.5060425,26.74546051,206.7489624,6.655930042,1065.775146,13.53030014,0.335480005,0.168720007,6.605609894,166.009079,5.687369823,1219522002002,13052,4747.959961
10,13,3424,7,4.6406569,1,99,119.67225,110.19225,0,9.4799995,0,0,20.15,0,0,0,0,0,0,62.52739,62.52739,0,0,0,0,0,0,0.69999999,0,0,0,0,385.24933,596.2647095,22.60384941,149.9526672,0.38477999,0.129319996,7.925730228,0,107.9654694,8.138810158,73.8544693,3.1171,1219522002002,13052,4747.959961
10,13,3424,2,31.200548,2,10,383.85999,366.95999,0,16.9,0,0,1.4,94.689163,0,94.689163,0,0,0,122.68546,122.68546,0,0,0,0,0,0,5.1999998,0,0,0,0,607.83459,1535.824341,45.76245117,272.3590088,6.907740116,100.7926407,9.43103981,0.473589987,0.285629988,19.03440094,308.442749,13.09315968,1219522002002,13052,4747.959961
10,13,3425,1,31.162218,2,9,347.77802,347.77802,0,0,0,1.5,29.25,24.341669,8.7119999,15.62967,0,0,0,76.932297,76.932297,0,0,22.24914,15.25,15.25,0,5.48,0,0,0,0,522.78113,1504.012573,46.6196785,301.3024292,7.920609951,182.6382751,2.210829973,0.589139998,0.406320006,19.17514038,302.7761536,11.70979023,1219522002002,13052,4747.959961
10,13,3426,4,40.314854,2,10,123.0845,0,123.0845,0,0,5.5,0,105.7,0,105.7,0,0,0,36.307751,20.307751,0,16,0,0,0,0,1.25,2.5,2.5,0,0,274.34225,521.1150513,15.02927017,142.8839874,2.981970072,86.81204224,13.52960014,0.200230002,0.082699999,3.256609917,106.6137085,3.884749889,1219522002002,13052,4747.959961
10,18,3427,1,29.823408,2,11,557.03998,557.03998,0,0,0,5.5,0,96.649139,94.071007,2.57813,0,0,0,155.95517,79.508171,76.446999,0,0,0,0,0,23.258699,7.5,7.5,0,0,845.90302,2640.039551,76.13289642,382.1986389,14.65295982,660.2159424,44.93836975,0.919650018,0.762210011,24.59859085,467.4703979,51.54444885,1221304010000,43032,4767.959961
10,18,3433,4,0.55852157,2,0,135,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.5625,720.5625,0,0,0,0,0,0,1711.125,983.3400269,39.81150055,716.586731,1.267650008,0.782999992,7.723350048,72.08999634,140.4134979,29.15999985,652.0499878,14.98499966,1221304010000,43032,4767.959961
10,18,3433,3,1.9712526,1,99,152.29276,25.33275,0,126.96,0,0,0.97500002,0,0,0,0,0,0,23.71747,0,23.71747,0,0,1052.725,1029.375,23.35,0,0,0,0,0,2458.4456,1269.69519,52.02735138,662.8467407,1.408259988,0.989910007,9.555700302,75.55729675,178.989624,38.36964035,933.0921021,16.07546043,1221304010000,43032,4767.959961
10,18,3434,3,2.0643394,1,99,114.61125,109.56675,0,5.0444999,4.79529,0,0,7.9756098,4.9756098,3,6.25,0,6.25,142.47055,33.99194,14.51087,93.967743,0,732,732,0,0,105.78191,100,0,5.7819099,2222.9741,1149.170654,49.81967163,888.1777954,0.525330007,0.802779973,14.72585011,74.1653595,169.8923645,30.00708008,575.786377,11.33792019,1221304010000,43032,4767.959961
10,35,3437,1,26.351814,2,10,453.75549,0,453.75549,0,0,7,42.900002,74.847618,48.344391,26.503229,162.5,0,162.5,213.13518,213.13518,0,0,0,0,0,0,7.5,1,1,0,0,962.63831,2121.413086,73.31578064,408.7116699,9.211030006,360.881897,65.95085907,0.67632997,0.453799993,18.99585915,422.7485046,15.04304028,1224304006005,35022,4748
10,35,3438,2,24.235455,2,4,145.222,0,145.222,0,0,0,0,90.651657,90.651657,0,0,0,0,154.12663,154.12663,0,0,0,0,0,0,0,0,0,0,0,390.00031,629.296814,28.91917992,202.0279083,3.252990007,544.2129517,87.74710083,0.26572001,0.348879993,7.891139984,121.0958633,3.240080118,1224304006005,35022,4748
10,35,3438,3,3.559206,1,99,72.487999,39.25,29.854,3.3840001,0,10.5,0,34.421669,34.421669,0,65,0,65,14.13182,14.13182,0,0,0,76.25,76.25,0,0,100,100,0,0,735.08295,372.2170105,8.983739853,180.5415344,0.122270003,0.323029995,1.685469985,48.0688591,73.75810242,4.617609978,307.2331848,1.99782002,1224304006005,35022,4748
10,35,3439,4,4.2655716,1,99,312.91299,10.36,276.14099,26.412001,0,6.5,0,17.73214,17.73214,0,0,0,0,180.3351,180.3351,0,0,0,0,0,0,0,110,110,0,0,1248.4603,1312.512451,42.80239105,338.1121216,0.765940011,0.533840001,10.51949978,29.53389931,255.6940002,13.13623047,362.1394653,6.827990055,1224304006005,35022,4748
10,35,3439,5,2.787132,2,0,198.6705,8.2880001,170.24049,20.142,0,6.5,0,7.0928602,7.0928602,0,0,0,0,75.603371,75.603371,0,0,0,0,0,0,0,110,110,0,0,789.23346,823.8416748,23.30562019,260.5632324,0.599529982,0.358240008,5.351469994,15.58732033,167.1981201,6.854839802,254.6390533,5.276120186,1224304006005,35022,4748
10,35,3442,2,26.36824,2,12,238.4525,0,238.4525,0,86.476349,11,0,260.26373,198.98106,61.282669,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,596.44257,1061.898438,21.45605087,192.6265869,3.313699961,253.502121,64.61164093,0.292100012,0.139149994,3.036339998,238.2760162,2.530699968,1224304006005,35022,4748
10,35,3444,6,3.5126626,1,99,137.6375,0,133.4575,4.1799998,24.799999,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,502.57498,603.892395,11.26533031,51.87768173,0.102540001,0.044059999,1.10552001,12.63840008,134.3983765,2.353029966,42.97492981,1.321589947,1224304006005,35022,4748
10,35,3444,5,5.103354,1,99,271.095,0,266.91501,4.1799998,24.799999,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,769.48999,1074.997314,21.40810013,69.22714996,0.169269994,0.057410002,1.772819996,12.63840008,240.0967102,3.153779984,42.97492981,1.855419993,1224304006005,35022,4748
