FDSEC01,FDSEC02,FDSEC03,FDSEC04,FDSEC05,FDSEC06,FDSEC07,FDSEC08,FDSEC09,hhnum,provcode,psurec,regcode,strrec,Wgt2
3,3,2,2,2,2,0,0,0,24358,24,1,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24359,24,1,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24360,24,1,11,420,327.11291503906
2,2,2,2,2,0,0,0,0,24361,24,1,11,420,327.11291503906
3,3,3,3,3,3,3,3,3,24365,24,3,11,427,317.02127075195
0,0,0,0,0,0,0,0,0,24366,24,3,11,427,317.02127075195
3,3,3,3,3,3,3,2,1,24367,24,3,11,427,317.02127075195
3,2,3,3,3,0,1,2,0,24368,24,3,11,427,317.02127075195
3,3,3,3,2,3,0,2,0,24369,24,3,11,427,317.02127075195
2,2,2,2,2,0,0,0,0,24372,24,3,11,427,317.02127075195
2,3,3,3,3,3,2,0,0,24373,24,3,11,427,317.02127075195
1,3,2,3,1,0,0,0,0,24374,24,3,11,427,317.02127075195
1,1,1,1,1,1,0,0,0,24375,24,3,11,427,317.02127075195
3,3,3,3,3,0,0,0,0,24376,24,3,11,427,317.02127075195
2,2,2,1,1,0,0,0,0,24378,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24379,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24380,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24381,24,1,11,421,332.05712890625
1,1,1,1,1,1,0,0,0,24382,24,1,11,421,332.05712890625
2,2,2,2,2,0,0,0,0,24383,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24385,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24386,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24387,24,1,11,421,332.05712890625
0,0,0,0,0,0,0,0,0,24389,24,1,11,421,332.05712890625
3,3,3,3,1,0,0,0,0,24393,24,3,11,429,425.9079284668
1,1,0,0,0,0,0,0,0,24394,24,3,11,429,425.9079284668
1,0,1,0,0,1,0,0,0,24395,24,3,11,429,425.9079284668
1,1,1,1,1,0,0,0,0,24396,24,3,11,429,425.9079284668
3,3,3,3,3,1,1,1,0,24397,24,3,11,429,425.9079284668
1,1,1,1,0,0,0,0,0,24398,24,3,11,429,425.9079284668
1,0,1,0,0,1,0,0,0,24399,24,3,11,429,425.9079284668
0,0,0,0,0,0,0,0,0,24400,24,3,11,429,425.9079284668
0,0,0,0,0,0,0,0,0,24401,24,3,11,429,425.9079284668
3,2,1,0,0,0,0,0,0,24402,24,3,11,429,425.9079284668
0,0,1,0,0,0,0,0,0,24403,24,3,11,429,425.9079284668
0,0,0,0,0,0,0,0,0,24404,24,3,11,429,425.9079284668
0,1,0,0,0,0,0,0,0,24405,24,3,11,429,425.9079284668
1,0,1,0,0,1,0,0,0,24406,24,3,11,429,425.9079284668
0,0,0,0,0,0,0,0,0,24407,24,3,11,429,425.9079284668
1,1,1,0,0,0,0,0,0,24408,24,3,11,429,425.9079284668
1,0,1,0,0,0,0,0,0,24409,24,3,11,429,425.9079284668
2,2,2,0,0,0,0,0,0,24410,24,3,11,429,425.9079284668
2,1,1,1,1,0,0,0,0,24413,24,3,11,429,425.9079284668
3,2,2,2,2,1,0,0,0,24414,24,3,11,429,425.9079284668
2,2,2,2,2,2,0,1,1,24415,24,3,11,429,425.9079284668
0,0,1,0,0,0,0,0,0,24416,24,3,11,429,425.9079284668
0,1,1,0,0,0,0,0,0,24421,24,2,11,420,327.11291503906
3,3,2,3,2,2,2,2,0,24422,24,2,11,420,327.11291503906
1,1,1,1,1,0,0,0,0,24423,24,2,11,420,327.11291503906
3,2,2,2,2,2,2,1,0,24424,24,2,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24425,24,2,11,420,327.11291503906
1,1,0,0,0,0,0,0,0,24426,24,2,11,420,327.11291503906
1,1,1,1,1,1,1,1,0,24427,24,2,11,420,327.11291503906
0,1,0,0,0,0,0,0,0,24428,24,2,11,420,327.11291503906
1,1,0,0,0,0,0,0,0,24429,24,2,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24430,24,2,11,420,327.11291503906
1,1,1,1,1,1,1,1,0,24431,24,2,11,420,327.11291503906
0,0,0,0,0,2,0,0,0,24433,24,2,11,420,327.11291503906
2,1,1,1,1,1,1,0,0,24434,24,2,11,420,327.11291503906
0,1,0,0,0,0,0,0,0,24436,24,2,11,420,327.11291503906
1,1,1,1,1,1,1,1,0,24438,24,2,11,420,327.11291503906
2,2,2,2,2,2,2,2,0,24439,24,2,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24440,24,4,11,422,339.14999389648
1,0,0,0,0,0,0,0,0,24441,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24442,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24443,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24445,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24447,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24448,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24449,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24455,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24456,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24457,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24458,24,4,11,422,339.14999389648
0,0,0,0,0,0,0,0,0,24459,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24460,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24461,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24463,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24464,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24465,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24466,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24467,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24469,24,4,11,420,327.11291503906
1,1,1,1,1,0,0,0,0,24470,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24471,24,4,11,420,327.11291503906
1,1,1,0,1,0,0,0,0,24473,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24474,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24475,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24476,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24477,24,4,11,420,327.11291503906
2,2,2,2,2,0,0,0,0,24478,24,4,11,420,327.11291503906
0,0,0,0,0,0,0,0,0,24480,24,1,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24481,24,1,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24482,24,1,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24483,24,1,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24484,24,1,11,429,324.21621704102
2,2,2,2,2,2,0,0,0,24489,24,1,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24492,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24493,24,1,11,431,307.40942382813
3,3,3,2,2,2,2,2,2,24494,24,1,11,431,307.40942382813
2,2,2,2,2,2,0,0,0,24495,24,1,11,431,307.40942382813
3,3,3,2,2,2,2,2,0,24496,24,1,11,431,307.40942382813
2,2,2,2,2,2,1,0,0,24497,24,1,11,431,307.40942382813
2,2,2,2,2,0,0,0,0,24498,24,1,11,431,307.40942382813
1,0,0,0,0,0,0,0,0,24499,24,1,11,431,307.40942382813
3,3,3,3,3,2,2,1,0,24500,24,1,11,431,307.40942382813
3,3,3,3,2,1,1,1,1,24501,24,1,11,431,307.40942382813
2,2,2,2,2,2,2,1,1,24503,24,1,11,431,307.40942382813
1,1,1,1,1,1,1,0,0,24504,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24505,24,1,11,431,307.40942382813
2,2,2,2,1,1,1,1,1,24506,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24507,24,1,11,431,307.40942382813
2,2,2,2,2,1,1,0,0,24508,24,1,11,431,307.40942382813
1,1,1,1,1,1,1,1,0,24509,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24510,24,1,11,431,307.40942382813
2,2,2,2,1,0,0,0,0,24511,24,1,11,431,307.40942382813
1,1,0,0,0,0,0,0,0,24512,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24513,24,1,11,431,307.40942382813
2,2,2,2,1,1,0,0,0,24514,24,1,11,431,307.40942382813
2,2,2,2,2,0,0,0,0,24515,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24516,24,1,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24517,24,2,11,428,329.37930297852
2,1,1,1,2,1,0,1,0,24518,24,2,11,428,329.37930297852
3,3,2,2,1,1,1,0,0,24519,24,2,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24520,24,2,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24522,24,2,11,428,329.37930297852
1,1,1,1,1,0,0,0,0,24523,24,2,11,428,329.37930297852
1,1,1,1,0,0,0,0,0,24524,24,2,11,428,329.37930297852
2,1,1,2,1,1,1,1,0,24526,24,2,11,428,329.37930297852
3,3,3,3,3,0,0,0,0,24529,24,1,11,428,329.37930297852
2,2,2,2,2,2,0,0,0,24530,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24531,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24532,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24533,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24534,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24535,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24536,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24537,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24538,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24540,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24541,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24542,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24543,24,1,11,428,329.37930297852
2,2,1,1,2,0,0,0,0,24544,24,1,11,428,329.37930297852
3,3,3,2,2,2,0,0,0,24545,24,1,11,428,329.37930297852
3,3,3,3,3,2,0,1,0,24546,24,1,11,428,329.37930297852
3,3,3,3,2,0,0,0,0,24547,24,1,11,428,329.37930297852
3,3,3,3,2,0,0,0,0,24548,24,1,11,428,329.37930297852
3,3,3,3,3,1,0,0,0,24549,24,1,11,428,329.37930297852
2,2,2,1,2,0,0,0,0,24551,24,1,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24552,24,1,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24553,24,1,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24554,24,1,11,416,350.53848266602
1,1,1,1,1,0,0,0,0,24555,24,1,11,416,350.53848266602
1,1,1,1,1,0,0,0,0,24556,24,1,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24559,24,1,11,416,350.53848266602
3,3,3,1,0,0,0,0,0,24561,24,2,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24562,24,2,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24563,24,2,11,416,350.53848266602
0,0,0,0,0,0,0,0,0,24564,24,2,11,416,350.53848266602
3,1,0,0,0,0,0,0,0,24565,24,2,11,416,350.53848266602
3,1,0,0,0,0,0,0,0,24566,24,2,11,416,350.53848266602
1,0,0,0,0,0,0,0,0,24567,24,2,11,416,350.53848266602
2,3,3,3,3,2,2,2,1,24569,24,2,11,431,307.40942382813
0,2,2,2,0,0,0,0,0,24570,24,2,11,431,307.40942382813
0,1,0,0,2,0,0,0,0,24571,24,2,11,431,307.40942382813
3,2,2,2,2,3,0,0,0,24572,24,2,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24573,24,2,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24574,24,2,11,431,307.40942382813
0,2,0,0,1,2,0,0,0,24575,24,2,11,431,307.40942382813
1,2,2,2,0,0,0,0,0,24577,24,2,11,431,307.40942382813
2,2,2,2,1,1,0,0,0,24578,24,2,11,431,307.40942382813
3,3,2,2,2,2,1,1,1,24579,24,2,11,431,307.40942382813
2,3,2,2,2,0,0,0,0,24580,24,2,11,431,307.40942382813
2,2,1,1,1,1,0,0,0,24582,24,2,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24583,24,2,11,431,307.40942382813
2,2,2,0,0,0,0,0,0,24584,24,2,11,431,307.40942382813
1,2,2,0,0,0,0,0,0,24585,24,2,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24586,24,2,11,431,307.40942382813
2,1,2,3,2,0,0,0,0,24587,24,2,11,431,307.40942382813
2,3,3,2,3,0,0,0,0,24588,24,2,11,431,307.40942382813
2,2,2,2,2,0,0,0,0,24589,24,2,11,431,307.40942382813
2,3,0,0,2,0,0,0,0,24590,24,2,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24591,24,2,11,430,339.05657958984
3,2,2,2,2,0,0,0,0,24592,24,2,11,430,339.05657958984
2,2,2,2,3,0,0,0,0,24593,24,2,11,430,339.05657958984
2,2,2,0,2,0,0,0,0,24594,24,2,11,430,339.05657958984
3,3,3,3,2,0,0,0,0,24595,24,2,11,430,339.05657958984
2,1,1,0,1,0,0,1,0,24596,24,2,11,430,339.05657958984
2,2,2,2,2,0,0,0,0,24597,24,2,11,430,339.05657958984
1,0,0,0,0,0,0,0,0,24599,24,2,11,430,339.05657958984
0,0,2,1,1,0,2,2,0,24600,24,2,11,430,339.05657958984
2,1,2,3,2,0,0,0,0,24601,24,2,11,430,339.05657958984
2,2,0,2,0,0,0,2,0,24604,24,2,11,430,339.05657958984
3,3,2,2,2,0,0,0,0,24606,24,2,11,430,339.05657958984
2,2,2,2,1,0,0,0,0,24607,24,1,11,433,317.28723144531
2,2,2,2,2,1,0,1,1,24608,24,1,11,433,317.28723144531
1,1,1,0,0,1,0,0,0,24609,24,1,11,433,317.28723144531
2,2,2,2,2,2,2,2,2,24610,24,1,11,433,317.28723144531
2,2,2,2,2,2,1,1,1,24611,24,1,11,433,317.28723144531
0,0,0,0,0,0,0,0,0,24612,24,1,11,433,317.28723144531
2,2,2,2,2,2,1,2,1,24613,24,1,11,433,317.28723144531
2,2,2,2,2,2,1,1,1,24614,24,1,11,433,317.28723144531
2,2,2,2,2,0,0,0,0,24615,24,1,11,433,317.28723144531
2,2,2,1,0,0,0,0,0,24616,24,1,11,433,317.28723144531
2,2,2,1,0,0,0,0,0,24617,24,1,11,433,317.28723144531
2,2,2,2,1,0,0,0,0,24618,24,1,11,433,317.28723144531
1,0,1,0,0,1,0,0,0,24619,24,1,11,433,317.28723144531
1,0,1,0,0,1,0,0,0,24620,24,1,11,433,317.28723144531
1,0,1,0,0,1,0,0,0,24621,24,1,11,433,317.28723144531
2,2,1,1,0,0,0,0,0,24624,24,1,11,433,317.28723144531
1,0,1,0,0,1,0,0,0,24626,24,1,11,433,317.28723144531
1,2,2,2,2,1,1,0,0,24628,24,1,11,434,318.93334960938
2,2,2,2,2,2,0,0,0,24629,24,1,11,434,318.93334960938
3,3,3,3,3,0,0,0,0,24631,24,1,11,434,318.93334960938
2,2,2,2,2,2,2,2,1,24632,24,1,11,434,318.93334960938
3,3,3,3,2,3,0,0,0,24633,24,1,11,434,318.93334960938
3,3,3,3,3,0,0,0,0,24634,24,1,11,434,318.93334960938
2,2,2,2,2,0,0,0,0,24635,24,1,11,434,318.93334960938
1,1,1,1,1,2,0,0,0,24636,24,1,11,434,318.93334960938
3,3,3,3,3,1,0,0,0,24637,24,1,11,434,318.93334960938
0,1,1,1,1,2,2,0,0,24639,24,1,11,434,318.93334960938
2,1,1,0,0,2,0,0,0,24641,24,2,11,432,311.21737670898
1,1,1,1,1,1,0,0,0,24642,24,2,11,432,311.21737670898
2,2,2,2,1,0,0,0,0,24643,24,2,11,432,311.21737670898
0,0,0,0,0,0,0,0,0,24644,24,2,11,432,311.21737670898
3,2,1,1,0,0,0,0,0,24645,24,2,11,432,311.21737670898
2,2,2,2,2,0,0,0,0,24646,24,2,11,432,311.21737670898
0,0,0,0,0,0,0,0,0,24647,24,2,11,432,311.21737670898
2,2,2,1,2,1,1,1,0,24648,24,2,11,432,311.21737670898
3,3,3,2,0,0,0,0,0,24649,24,2,11,432,311.21737670898
0,1,0,0,0,0,0,0,0,24650,24,2,11,432,311.21737670898
3,2,2,2,2,1,0,0,0,24651,24,2,11,432,311.21737670898
0,2,0,0,0,0,0,0,0,24652,24,2,11,432,311.21737670898
3,3,3,3,3,0,0,0,0,24653,24,2,11,432,311.21737670898
2,2,2,2,2,2,0,0,0,24655,24,3,11,432,311.21737670898
1,3,3,2,0,0,0,0,0,24656,24,3,11,432,311.21737670898
1,2,2,2,2,1,0,0,0,24657,24,3,11,432,311.21737670898
2,2,2,2,2,1,2,2,0,24658,24,3,11,432,311.21737670898
3,3,3,0,3,3,2,1,0,24659,24,3,11,432,311.21737670898
1,3,3,2,1,2,0,0,0,24660,24,3,11,432,311.21737670898
1,1,1,1,1,1,1,1,0,24661,24,3,11,432,311.21737670898
3,2,2,2,2,0,0,0,0,24662,24,3,11,432,311.21737670898
2,2,2,2,2,1,0,0,0,24663,24,3,11,432,311.21737670898
0,2,1,1,1,0,0,0,0,24664,24,3,11,432,311.21737670898
2,0,0,0,2,0,0,0,0,24665,24,3,11,432,311.21737670898
0,0,2,0,2,2,0,1,0,24666,24,3,11,432,311.21737670898
2,2,2,2,2,1,0,0,0,24667,24,3,11,432,311.21737670898
3,3,3,3,3,3,2,2,0,24668,24,3,11,432,311.21737670898
3,2,2,2,1,2,0,0,0,24669,24,3,11,432,311.21737670898
0,0,0,0,0,0,0,0,0,24671,24,2,11,429,324.21621704102
1,1,1,1,1,0,0,0,0,24672,24,2,11,429,324.21621704102
3,3,3,3,2,2,2,0,0,24673,24,2,11,429,324.21621704102
2,2,2,2,1,0,0,0,0,24674,24,2,11,429,324.21621704102
3,2,3,2,3,2,0,0,0,24675,24,2,11,429,324.21621704102
2,1,0,1,1,0,0,0,0,24676,24,2,11,429,324.21621704102
3,3,3,3,3,3,3,2,0,24677,24,2,11,429,324.21621704102
0,0,0,2,0,0,0,0,0,24678,24,2,11,429,324.21621704102
3,2,2,2,2,1,1,0,0,24679,24,2,11,429,324.21621704102
2,2,2,1,0,0,0,0,0,24680,24,2,11,429,324.21621704102
3,1,0,0,1,0,0,0,0,24683,24,2,11,429,324.21621704102
2,2,2,2,2,0,0,0,0,24684,24,1,11,430,339.05657958984
3,2,2,3,3,2,0,0,0,24685,24,1,11,430,339.05657958984
3,3,3,2,1,0,0,0,0,24686,24,1,11,430,339.05657958984
1,2,2,2,1,0,0,0,0,24687,24,1,11,430,339.05657958984
3,0,0,0,0,0,0,0,0,24688,24,1,11,430,339.05657958984
1,2,2,2,1,0,0,0,0,24689,24,1,11,430,339.05657958984
2,2,1,1,0,0,0,0,0,24690,24,1,11,430,339.05657958984
2,1,0,0,0,0,0,0,0,24691,24,1,11,430,339.05657958984
1,0,0,0,0,0,0,0,0,24692,24,1,11,430,339.05657958984
3,2,3,2,1,2,1,1,0,24693,24,1,11,430,339.05657958984
3,3,3,2,2,0,0,0,0,24694,24,1,11,430,339.05657958984
2,2,2,2,2,0,0,0,0,24695,24,1,11,430,339.05657958984
3,3,3,2,3,3,1,0,0,24696,24,1,11,430,339.05657958984
3,3,3,3,3,3,3,2,1,24697,24,1,11,430,339.05657958984
3,3,3,3,3,2,2,2,1,24698,24,1,11,430,339.05657958984
3,0,2,2,2,0,0,0,0,24699,24,1,11,430,339.05657958984
3,3,3,2,2,0,0,0,0,24700,24,1,11,430,339.05657958984
2,2,1,2,2,2,1,0,0,24701,24,1,11,430,339.05657958984
2,2,2,1,1,0,0,0,0,24702,24,1,11,430,339.05657958984
2,2,2,2,2,2,2,2,1,24703,24,2,11,433,317.28723144531
0,0,0,0,0,0,0,0,0,24704,24,2,11,433,317.28723144531
1,2,1,1,0,1,0,0,0,24705,24,2,11,433,317.28723144531
2,2,1,1,0,0,0,0,0,24706,24,2,11,433,317.28723144531
2,2,1,0,0,0,0,0,0,24707,24,2,11,433,317.28723144531
1,0,0,0,0,1,0,0,0,24708,24,2,11,433,317.28723144531
2,2,2,1,0,0,0,0,0,24709,24,2,11,433,317.28723144531
3,2,2,1,0,0,0,0,0,24710,24,2,11,433,317.28723144531
1,1,0,0,0,1,0,0,0,24712,24,2,11,433,317.28723144531
1,0,1,0,0,1,0,0,0,24713,24,2,11,433,317.28723144531
1,0,0,0,0,0,0,0,0,24714,24,2,11,433,317.28723144531
2,2,2,2,0,0,0,0,0,24715,24,2,11,433,317.28723144531
1,1,1,1,1,2,1,0,0,24720,24,3,11,433,317.28723144531
2,2,2,2,2,0,0,0,0,24721,24,3,11,433,317.28723144531
2,1,1,1,1,1,1,0,0,24722,24,3,11,433,317.28723144531
1,1,1,1,0,0,0,0,0,24723,24,3,11,433,317.28723144531
2,2,1,0,0,0,0,0,0,24724,24,4,11,434,318.93334960938
2,2,2,2,2,2,2,1,0,24727,24,4,11,434,318.93334960938
0,0,0,0,0,0,0,0,0,24728,24,4,11,434,318.93334960938
3,3,3,3,3,2,1,1,0,24729,24,4,11,434,318.93334960938
3,1,1,1,0,0,0,0,0,24731,24,4,11,434,318.93334960938
2,1,2,1,0,0,0,0,0,24732,24,4,11,434,318.93334960938
1,0,0,0,0,0,0,0,0,24733,24,4,11,434,318.93334960938
2,1,1,1,1,0,0,0,0,24734,24,4,11,434,318.93334960938
0,2,2,2,1,0,0,0,0,24735,24,4,11,434,318.93334960938
3,0,0,0,0,0,0,0,0,24736,24,4,11,434,318.93334960938
1,1,0,0,0,0,0,0,0,24737,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24738,24,4,11,431,307.40942382813
1,1,0,0,0,0,0,0,0,24740,24,4,11,431,307.40942382813
3,3,3,0,2,0,0,0,0,24741,24,4,11,431,307.40942382813
0,1,0,0,0,0,0,0,0,24742,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24743,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24744,24,4,11,431,307.40942382813
0,1,1,0,0,0,0,0,0,24745,24,4,11,431,307.40942382813
1,0,0,0,0,0,0,0,0,24746,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24747,24,4,11,431,307.40942382813
1,1,0,0,0,0,0,0,0,24748,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24750,24,4,11,431,307.40942382813
1,1,1,0,0,0,0,0,0,24751,24,4,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24752,24,4,11,431,307.40942382813
3,2,2,1,1,0,0,0,0,24753,24,4,11,429,324.21621704102
3,3,3,3,3,0,0,0,0,24754,24,4,11,429,324.21621704102
1,1,2,1,0,0,0,0,0,24757,24,4,11,429,324.21621704102
3,1,0,0,0,0,0,0,0,24758,24,4,11,429,324.21621704102
2,1,1,0,0,0,0,0,0,24759,24,4,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24760,24,4,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24761,24,4,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24762,24,4,11,429,324.21621704102
3,3,2,2,1,0,0,0,0,24764,24,4,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24767,24,4,11,429,324.21621704102
0,0,0,0,0,0,0,0,0,24768,24,4,11,429,324.21621704102
1,0,0,0,0,0,0,0,0,24769,24,4,11,429,324.21621704102
1,0,0,0,0,0,0,0,0,24770,24,4,11,429,324.21621704102
2,3,2,2,0,0,0,0,0,24773,24,3,11,431,307.40942382813
3,3,3,2,2,2,0,0,0,24774,24,3,11,431,307.40942382813
1,2,1,1,2,0,0,0,0,24775,24,3,11,431,307.40942382813
1,2,2,2,2,0,0,0,0,24776,24,3,11,431,307.40942382813
2,3,2,0,2,2,1,2,0,24778,24,3,11,431,307.40942382813
0,1,1,0,0,0,0,0,0,24779,24,3,11,431,307.40942382813
2,2,2,2,1,2,0,0,0,24780,24,3,11,431,307.40942382813
2,2,2,1,1,1,1,0,0,24781,24,3,11,431,307.40942382813
2,2,2,1,2,2,0,0,0,24782,24,3,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24783,24,3,11,431,307.40942382813
2,2,1,0,1,0,0,0,0,24785,24,3,11,431,307.40942382813
0,0,0,0,0,0,0,0,0,24789,24,3,11,430,339.05657958984
2,2,2,2,2,1,0,0,0,24790,24,3,11,430,339.05657958984
0,0,0,0,0,0,0,0,0,24791,24,3,11,430,339.05657958984
3,3,3,3,1,1,0,0,0,24792,24,3,11,430,339.05657958984
0,1,1,1,2,0,0,0,0,24793,24,3,11,430,339.05657958984
2,2,2,0,0,1,0,0,0,24794,24,3,11,430,339.05657958984
3,1,0,0,0,0,0,0,0,24795,24,3,11,430,339.05657958984
0,0,0,0,0,0,0,0,0,24796,24,3,11,430,339.05657958984
3,2,2,2,2,0,0,0,0,24797,24,3,11,430,339.05657958984
2,2,0,0,0,0,0,0,0,24798,24,3,11,430,339.05657958984
3,1,0,1,0,0,0,0,0,24801,24,4,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24802,24,4,11,428,329.37930297852
1,1,0,0,0,0,0,0,0,24803,24,4,11,428,329.37930297852
0,3,0,0,0,0,0,0,0,24804,24,4,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24805,24,4,11,428,329.37930297852
0,0,0,0,0,0,0,0,0,24807,24,4,11,428,329.37930297852
2,2,2,2,3,3,0,2,0,24808,24,4,11,428,329.37930297852
1,2,3,2,2,0,0,0,0,24809,24,4,11,428,329.37930297852
2,1,2,2,0,0,0,0,0,24810,24,4,11,428,329.37930297852
2,2,3,0,3,2,0,0,0,24811,24,4,11,428,329.37930297852
3,2,0,2,2,0,0,0,0,24812,24,4,11,428,329.37930297852
3,2,2,2,2,2,2,0,0,24813,24,4,11,428,329.37930297852
3,2,2,2,2,0,0,0,0,24815,24,4,11,433,317.28723144531
3,2,2,2,2,2,0,0,0,24816,24,4,11,433,317.28723144531
0,0,0,0,0,0,0,0,0,24817,24,4,11,433,317.28723144531
3,3,2,2,2,1,0,0,0,24818,24,4,11,433,317.28723144531
3,2,2,2,2,1,0,0,0,24819,24,4,11,433,317.28723144531
3,3,3,3,3,0,0,0,0,24820,24,4,11,433,317.28723144531
2,2,1,1,1,1,0,0,0,24821,24,4,11,433,317.28723144531
3,2,2,3,3,0,0,0,0,24822,24,4,11,433,317.28723144531
3,2,2,2,2,1,0,0,0,24823,24,4,11,433,317.28723144531
3,3,3,3,3,1,0,0,0,24824,24,4,11,433,317.28723144531
3,2,2,0,0,0,0,0,0,24825,24,4,11,433,317.28723144531
2,0,0,0,0,0,0,0,0,24826,24,4,11,433,317.28723144531
0,0,0,0,0,0,0,0,0,24827,24,4,11,433,317.28723144531
3,2,0,0,0,0,0,0,0,24828,24,4,11,433,317.28723144531
0,0,0,0,0,0,0,0,0,24830,24,4,11,430,339.05657958984
1,0,2,2,1,0,0,0,0,24831,24,4,11,430,339.05657958984
0,0,0,0,0,0,0,0,0,24835,24,4,11,430,339.05657958984
3,3,2,0,0,0,0,0,0,24836,24,4,11,430,339.05657958984
0,0,0,0,0,0,0,0,0,24837,24,4,11,430,339.05657958984
2,2,2,2,2,0,0,0,0,24838,24,4,11,430,339.05657958984
