regcode,provcode,hhnum,FDSEC01_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC10_RC,FDSEC11_RC,ST1MAIS_RC,ST1ROOTS_RC,ST1OTHER_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,STRATG09_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,psurec,strrec,wgts
0,34,33199,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0493505038001,34062,891
0,34,33200,1,0,0,1,0,0,2,1,2,2,1,0,0,2,0,3,0,0,0,3,0,0,0,0,2,0,0,2,2,0493505038001,34062,891
0,34,33202,1,0,1,0,0,0,1,1,2,2,0,0,3,2,0,0,0,3,3,0,0,4,2,2,2,0,0,0,2,0493505038001,34062,891
0,34,33249,0,0,1,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495807011000,34072,891
0,34,33266,0,0,0,0,0,0,2,2,2,2,0,0,0,3,3,3,0,0,0,3,0,0,0,2,2,0,0,0,0,0497107020000,34082,891
0,34,33268,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0497107020000,34082,891
0,34,33270,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0497107020000,34082,891
0,34,33271,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0497107020000,34082,891
0,34,33273,0,0,1,9,9,9,2,2,9,9,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,9,0,0497107020000,34082,891
0,34,33274,0,0,0,9,9,9,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0497107020000,34082,891
0,34,33275,1,0,0,1,0,0,1,1,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0497107020000,34082,891
0,34,33278,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0497107020000,34082,891
0,34,33279,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0497107020000,34082,891
0,34,33280,0,0,0,9,9,9,2,0,9,9,0,0,0,4,4,4,0,1,0,0,0,0,0,2,0,0,0,9,0,0497107020000,34082,891
0,34,33395,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0499717034002,34032,889.5
0,34,33397,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0499717034002,34032,889.5
0,34,33399,0,0,0,9,9,9,2,2,9,9,0,0,0,0,3,2,0,2,2,3,0,0,0,2,2,1,0,9,0,0499717034002,34032,889.5
0,34,33401,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0499717034002,34032,889.5
0,34,33403,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0499717034002,34032,889.5
0,34,33405,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0499717034002,34032,889.5
0,34,33406,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,2,0,0,0499717034002,34032,889.5
0,34,33410,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0501317045000,34082,894
0,34,33412,0,0,0,0,0,0,2,2,2,2,0,3,3,3,0,0,1,0,0,0,0,4,4,0,2,0,2,0,2,0501317045000,34082,894
0,34,33414,0,0,0,0,0,0,2,2,0,2,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0501317045000,34082,894
0,34,33416,0,0,0,9,9,9,2,2,9,9,0,4,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,9,2,0501317045000,34082,894
0,34,33418,0,0,0,9,9,9,2,2,9,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0501317045000,34082,894
0,34,33420,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0501317045000,34082,894
0,34,33421,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,2,0,2,0,0,4,0,2,2,1,2,1,0501317045000,34082,894
0,34,33494,0,0,1,0,0,0,1,1,2,2,0,0,3,0,0,3,0,3,0,4,0,0,0,2,2,0,0,0,0,0505121008002,34072,892
0,34,33496,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0505121008002,34072,892
0,34,33497,0,0,1,1,0,1,2,2,2,2,1,0,3,0,3,2,3,2,2,2,1,2,2,2,1,2,1,0,0,0505121008002,34072,892
0,34,33499,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0505121008002,34072,892
0,34,33500,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0505121008002,34072,892
0,34,33503,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,2,0,0,0,2,0,0505121008002,34072,892
0,34,33504,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0505121008002,34072,892
0,34,33507,1,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,9,0,0505121008002,34072,892
0,34,33508,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0505121008002,34072,892
0,34,33557,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0509724002000,34022,892
0,34,33560,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,9,0,0509724002000,34022,892
0,34,33562,0,0,0,0,0,0,1,1,2,0,2,2,2,2,3,3,0,3,3,0,0,0,0,1,0,0,1,0,0,0509724002000,34022,892
0,34,33566,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0513024036004,34042,893
0,34,33569,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0513024036004,34042,893
0,34,33571,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0513024036004,34042,893
0,34,33572,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0513024036004,34042,893
0,34,33575,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0513024036004,34042,893
0,34,33577,1,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0,3,3,0,0,0,2,2,0,0,0,0,0513024036004,34042,893
0,34,33589,0,0,0,9,9,9,1,2,9,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0512624061002,34052,889.5
0,34,33590,0,0,0,9,9,9,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0512624061002,34052,889.5
0,34,33591,0,0,0,0,0,0,2,2,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0512624061002,34052,889.5
0,34,33593,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0512624061002,34052,889.5
0,34,33595,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0512624061002,34052,889.5
0,34,33596,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0512624061002,34052,889.5
0,34,33656,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0518525016011,41011,925
0,34,33657,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0518525016011,41011,925
0,34,33660,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,2,0518525016011,41011,925
0,34,33661,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0518525016011,41011,925
0,34,33662,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0518525016011,41011,925
0,34,33725,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0523728023003,34022,891
0,34,33726,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,0,3,0,0,1,2,0,0,0,0,2,0523728023003,34022,891
0,34,33728,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,1,0523728023003,34022,891
0,34,33729,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0523728023003,34022,891
0,34,33732,0,0,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0523728023003,34022,891
0,34,33733,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0523728023003,34022,891
0,34,33734,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0523728023003,34022,891
0,35,18988,0,0,0,0,0,0,2,0,2,2,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1225501006000,35022,593.5
0,35,18990,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,3,3,2,1,2,0,0,0,2,0,0,1,0,0,1225501006000,35022,593.5
0,35,18992,1,0,1,1,0,0,1,2,1,2,1,4,3,3,3,0,0,4,0,3,0,0,1,0,0,0,0,0,0,1225501006000,35022,593.5
0,35,18994,0,0,0,0,0,0,2,0,2,2,0,4,4,0,3,4,0,3,3,0,3,0,0,0,0,0,0,1,0,1225501006000,35022,593.5
0,35,18996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1225501006000,35022,593.5
0,35,18997,0,0,1,0,0,1,2,0,0,1,0,2,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1225501006000,35022,593.5
0,35,18999,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1225501006000,35022,593.5
0,35,19002,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,1225501006000,35022,593.5
0,35,19004,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225501006000,35022,593.5
0,35,19006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1225402015001,35012,594.5
0,35,19009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1225402015001,35012,594.5
0,35,19010,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1225402015001,35012,594.5
0,35,19012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,1,0,0,1225402015001,35012,594.5
0,35,19013,1,1,2,0,0,0,1,1,1,1,2,1,0,0,0,1,3,3,3,3,3,3,0,0,0,0,0,0,0,1225402015001,35012,594.5
0,35,19015,0,0,0,0,0,0,2,2,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225402015001,35012,594.5
0,35,19019,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1226103003000,35032,598.5
0,35,19022,0,0,0,9,9,9,0,0,9,9,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,9,0,1226103003000,35032,598.5
0,35,19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1226103003000,35032,598.5
0,35,19026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1226103003000,35032,598.5
0,35,19028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1226103003000,35032,598.5
0,35,19029,0,0,0,0,0,0,2,0,0,2,0,3,3,0,3,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1226103003000,35032,598.5
0,35,19031,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1226103003000,35032,598.5
0,35,19032,0,0,0,0,0,0,2,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226103003000,35032,598.5
0,35,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226804016001,35012,596
0,35,19072,2,2,2,2,2,2,1,1,1,1,2,1,0,1,4,1,4,0,1,1,0,0,1,1,1,0,0,0,0,1226804016001,35012,596
0,35,19075,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,1,0,0,0,1226804016001,35012,596
0,35,19077,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,2,1226804016001,35012,596
0,35,19098,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1229104029000,35022,593.5
0,35,19100,0,0,1,0,0,1,1,1,2,2,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1229104029000,35022,593.5
0,35,19102,0,0,0,0,0,0,2,2,2,2,1,0,0,3,3,4,3,4,0,0,0,4,0,2,2,0,2,0,0,1229104029000,35022,593.5
0,35,19104,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229104029000,35022,593.5
0,35,19106,0,0,0,0,0,0,2,2,2,2,0,1,3,3,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,1229104029000,35022,593.5
0,35,19108,1,0,0,1,0,0,2,2,2,2,0,0,1,0,3,0,3,3,2,2,0,0,0,2,0,0,1,0,0,1229104029000,35022,593.5
0,35,19110,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1229104029000,35022,593.5
0,35,19112,1,0,1,1,0,1,1,1,1,1,0,0,2,2,4,4,2,1,1,1,0,0,0,2,0,0,0,0,0,1229104029000,35022,593.5
0,35,19113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1231104030007,10021,624
0,35,19115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1231104030007,10021,624
0,35,19117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231104030007,10021,624
0,35,19118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231104030007,10021,624
0,35,19119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,0,0,1231104030007,10021,624
0,35,19167,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,1,0,1234504040001,35032,594.5
0,35,19169,0,0,0,0,0,0,2,2,0,2,0,0,0,3,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1234504040001,35032,594.5
0,35,19171,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1234504040001,35032,594.5
0,35,19173,1,0,1,0,0,0,1,2,2,2,0,1,3,2,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1234504040001,35032,594.5
0,35,19175,1,0,0,1,0,0,2,0,0,0,0,1,3,3,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1234504040001,35032,594.5
0,35,19177,0,0,1,0,0,1,2,0,2,2,1,0,0,3,2,2,3,0,0,2,0,0,0,0,0,0,0,2,0,1234504040001,35032,594.5
0,35,19178,2,0,2,2,0,2,2,2,2,2,3,0,0,3,2,1,3,2,3,2,2,0,0,0,0,0,0,0,0,1234504040001,35032,594.5
0,35,19275,0,0,1,0,0,0,1,1,1,2,0,1,2,2,2,3,4,2,0,2,0,0,0,0,0,0,0,2,2,1240919002002,35032,596
0,35,19276,1,1,1,9,9,9,2,0,9,9,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,1240919002002,35032,596
0,35,19278,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1240919002002,35032,596
0,35,19279,2,0,2,0,0,0,1,1,0,0,3,4,2,2,3,4,4,1,0,1,0,0,0,0,0,0,1,0,0,1240919002002,35032,596
0,35,19280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240919002002,35032,596
0,35,19281,2,0,2,2,1,2,1,1,1,1,3,0,1,2,2,2,0,1,1,1,2,3,0,1,0,0,0,2,0,1240919002002,35032,596
0,35,19283,0,0,0,0,0,0,1,1,2,2,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1240919002002,35032,596
0,35,19284,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1240919002002,35032,596
0,36,28798,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1547401023000,36052,466.5
0,36,28799,2,0,0,2,0,0,1,1,1,1,2,0,1,0,3,3,3,3,3,0,0,0,3,0,0,0,0,0,1,1547401023000,36052,466.5
0,36,28800,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,1,1547401023000,36052,466.5
0,36,28801,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1547401026000,36052,466.5
0,36,28847,0,0,0,0,0,0,1,2,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1550703032000,36042,468
0,36,28850,0,0,0,0,0,0,2,2,2,2,0,0,0,0,3,3,3,0,0,0,0,0,4,2,2,2,0,0,0,1550703032000,36042,468
0,36,28851,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1550703032000,36042,468
0,36,28852,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,3,2,1,4,4,0,4,0,2,1,0,2,1,1550703032000,36042,468
0,36,28853,0,0,0,0,0,0,1,2,2,2,0,0,2,2,4,1,0,0,0,0,0,0,0,2,2,0,1,0,2,1550703032000,36042,468
0,36,28854,0,0,0,0,0,0,1,1,1,1,0,0,4,0,4,3,3,0,0,0,0,0,0,2,2,0,0,0,0,1550703032000,36042,468
0,36,28856,0,0,0,9,9,9,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1550703032000,36042,468
0,36,28858,0,0,0,0,0,0,1,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1550703032000,36042,468
0,36,28859,0,0,0,0,0,0,1,2,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,1,0,1,1550703032000,36042,468
0,36,28862,2,0,0,2,0,0,1,1,1,1,0,0,0,0,3,0,3,3,0,0,0,0,0,2,0,0,0,2,1,1549609016000,36032,468
0,36,28864,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549609016000,36032,468
0,36,28865,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1549609016000,36032,468
0,36,28866,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,3,0,0,0,2,0,0,4,2,2,0,2,2,2,1549609016000,36032,468
0,36,28867,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,2,0,2,1549609016000,36032,468
0,36,28926,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1558315072000,36052,465.5
0,36,28929,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,2,0,1,1558315072000,36052,465.5
0,36,28930,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1558315072000,36052,465.5
0,36,28932,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1558315072000,36052,465.5
0,36,28933,0,0,0,0,0,0,1,2,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1558315072000,36052,465.5
0,36,28934,0,0,0,0,0,0,1,2,2,2,0,0,0,0,4,3,0,0,0,0,0,0,0,2,0,1,1,0,1,1558315072000,36052,465.5
0,36,28936,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1558315072000,36052,465.5
0,36,28958,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,0,3,2,2,2,0,0,0,1558317019000,36012,467.5
0,36,28959,2,2,2,2,2,2,1,1,1,1,2,0,0,2,2,2,2,1,3,3,3,0,3,1,1,2,0,0,0,1558317019000,36012,467.5
0,36,28960,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,1,0,1558317019000,36012,467.5
0,36,28963,0,0,0,0,0,0,1,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1558317019000,36012,467.5
0,36,28964,2,0,0,0,0,0,1,2,2,2,0,0,0,0,0,3,0,3,0,0,0,0,3,2,0,0,1,0,1,1558317019000,36012,467.5
0,36,28967,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1,3,3,3,3,3,3,0,0,2,0,1,0,0,0,1558317019000,36012,467.5
0,36,28996,2,0,0,2,0,0,1,1,1,1,0,0,0,3,3,3,0,3,0,3,0,0,3,2,0,2,1,0,1,1560317129000,36012,467.5
0,36,29018,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1561525005000,36032,470
0,36,29019,0,0,0,0,0,0,2,2,2,2,0,0,3,3,3,3,0,0,0,0,0,0,0,2,2,2,0,0,0,1561525009000,36042,470
0,36,29022,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1561525009000,36042,470
0,36,29023,2,2,0,2,2,0,1,1,1,1,2,0,0,0,3,3,0,3,3,3,3,0,0,2,0,1,1,0,1,1561525009000,36042,470
0,36,29024,2,2,0,2,2,0,1,1,1,1,2,0,0,0,3,3,0,3,3,3,3,0,0,2,0,0,0,0,1,1561525009000,36042,470
0,36,29066,1,0,0,1,0,0,1,1,1,1,1,0,0,3,2,1,2,2,3,2,0,0,2,1,1,2,0,0,1,1564134030000,36022,470.5
0,36,29067,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,1,1564134030000,36022,470.5
0,36,29068,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1564134030000,36022,470.5
0,36,29069,0,0,0,0,0,0,1,2,2,2,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,1565434033000,36022,470.5
0,36,29070,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,3,4,0,3,3,0,0,4,2,2,0,0,0,1,1565434033000,36022,470.5
0,36,29072,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1565434033000,36022,470.5
0,36,29073,0,0,0,0,0,0,2,2,2,2,0,0,0,3,4,4,0,0,0,0,0,0,4,2,2,0,0,0,2,1565434033000,36022,470.5
0,37,15111,0,0,1,2,0,0,2,0,2,2,0,0,0,3,4,1,0,3,3,3,0,0,0,1,2,0,0,0,0,1049207029001,37072,563.5
0,37,15112,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1049207029001,37072,563.5
0,37,15115,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1049207029001,37072,563.5
0,37,15116,0,0,0,0,0,0,2,2,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1049207029001,37072,563.5
0,37,15117,0,0,0,9,9,9,2,2,9,9,2,0,0,1,2,0,0,4,0,9,0,4,0,2,0,0,0,9,0,1049207029001,37072,563.5
0,37,15119,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,1049207029001,37072,563.5
0,37,15120,2,2,1,2,1,1,2,2,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1049207029001,37072,563.5
0,37,15123,2,0,0,9,9,9,2,2,9,9,2,0,0,1,0,2,4,4,3,9,0,0,0,2,2,0,0,9,0,1049207029001,37072,563.5
0,37,15127,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1049207029001,37072,563.5
0,37,15129,2,0,2,2,0,2,2,2,2,2,2,0,0,0,4,1,0,3,0,3,0,0,0,2,2,0,0,0,0,1049207029001,37072,563.5
0,37,15146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1050908013000,37032,564
0,37,15148,0,0,0,9,9,9,1,1,9,9,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,1050908013000,37032,564
0,37,15150,0,0,1,9,9,9,1,1,9,9,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,1050908013000,37032,564
0,37,15152,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1050908013000,37032,564
