regcode,provcode,hhnum,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,cu,psurec,strrec,wgts
10,35,3498,521.40002,440.05875,81.341248,0,0,13.75,0,0,0,0,268.75,0,268.75,216.14278,216.14278,0,0,0,114.375,114.375,0,26.25,0.5,0.5,0,0,1161.1677,10109.055,303.80234,1992.5623,38.789871,808.61285,168.39751,3.0994101,3.0372801,131.50287,1896.7178,144.66602,4,1237922023000,35022,4787.96
10,35,3499,326.58929,11.61,296.1257,18.853571,0,12.428572,55.921429,61.142857,17.857143,43.285713,0,0,0,43.908264,41.330757,2.5775073,0,0,0,0,0,10.428572,14.285714,0.85714287,13.428572,0,524.70471,11206.723,310.74387,1887.4089,40.99868,1176.3569,209.3325,4.7016902,2.28617,67.09568,2180.9241,137.09657,7,1237922023000,35022,4787.96
10,42,3505,333.40659,138.94737,194.45921,0,43.421051,9.4736843,7.8947368,116.52631,29.052631,87.473686,0,0,0,85.393829,85.393829,0,0,15.789474,0,0,0,7.1052632,24.473684,2.3684211,22.105263,0,643.48462,9205.248,242.08127,2440.0249,35.67252,1206.6174,216.2498,2.33776,2.0685301,69.389214,1862.1504,86.655243,6.3333335,1240302013000,42022,4764
10,42,3506,315.30667,54.973331,215,45.333332,66,23,7.6666665,282.18018,37.333332,244.84685,0,0,0,34.513332,34.513332,0,0,0,147.41667,147.41667,0,10,4.3333335,3.3333333,1,0,890.41687,5253.6504,139.04517,1615.0537,25.078979,1464.772,210.2368,2.1240499,2.3417599,28.024309,1022.248,67.02504,3,1240302013000,42022,4764
10,42,3507,292.54849,0,260,32.5485,0,11.293333,0,2.6666667,0,2.6666667,0,0,0,146.71666,146.71666,0,0,0,59.729168,59.729168,0,7.3333335,117.83334,100,17.833334,0,638.12097,8468.834,238.27811,1542.907,23.525181,950.68085,49.751999,2.0018101,1.78645,40.903728,1556.6813,142.87608,6,1240302013000,42022,4764
10,42,3509,280.36365,0,280.36365,0,0,0,0,147.54546,110,37.545456,0,0,0,34.909092,34.909092,0,0,0,0,0,0,0,4.5454545,0,4.5454545,0,467.36365,11554.07,280.88925,1450.767,26.068081,2182.9954,396.233,2.5213799,1.3953,32.303829,2543.6326,27.447161,11,1240302013000,42022,4764
10,42,3511,189.68813,186.29813,0,3.3900001,0,14.195,3.75,60.25,18.375,41.875,29.868422,0,29.868422,122.34949,62.974499,39.375,20,0,0,0,0,14.657,23.125,5.125,18,0,457.88306,8447.4531,303.08295,1677.619,59.58514,1206.5403,222.33369,3.8322999,4.05726,150.7953,1421.3959,171.20486,8,1243207005000,42022,4748
10,42,3513,388.31946,205.44089,169.71188,13.166667,84.414413,47.888889,0,68,11.666667,56.333332,0,0,0,81.453331,43.554443,22.049999,15.848889,22.930267,0,0,0,5,71.222221,68.111115,3.1111112,0,769.22858,15818.893,401.06418,2261.729,87.541451,23620.955,512.25006,4.71351,8.0361795,136.12466,3223.7754,145.82819,9,1243207005000,42022,4748
10,42,3514,408.43634,400,0,8.4363337,6.6666665,26.959999,5.3333335,51.5,2.3333333,49.166668,25.5,0,25.5,119.76587,119.76587,0,0,13.333333,0,0,0,12.5,70.5,70,0.5,0,740.49554,11219.105,294.87836,1327.2184,39.561451,1090.4431,65.443298,4.05475,2.8057899,130.67639,2231.4258,122.93353,6,1243207005000,42022,4748
10,42,3515,276.38626,252.5425,0,23.84375,0,12.94,0,290.04721,95.176826,194.87038,340,0,340,58.9268,49.379299,9.5474997,0,0,0,0,0,11.25,109,105,4,0,1098.5503,6316.7173,148.06012,1249.6437,43.028542,1374.3309,351.90219,2.5389299,1.83446,56.462818,1250.8789,79.859612,4,1243207005000,42022,4748
10,42,3517,426.82001,408,0,18.82,0,7,10.2,201.5,2.4000001,199.10001,0,0,0,195.74313,0,92.743134,103,0,0,0,0,7,3.4000001,0.80000001,2.5999999,0,851.66315,10051.402,337.93069,1589.0304,49.749111,648.15967,147.5199,3.6805,2.8539701,115.52114,1795.3193,167.93813,5,1243207005000,42022,4748
10,42,3519,332.965,328.82126,0,4.1437502,48.25,11.25,0,191.75,76.5,115.25,0,0,0,106.335,106.335,0,0,0,0,0,0,0,33.25,14,19.25,0,723.79999,5984.1802,167.13829,1365.1195,39.910641,1782.3767,84.7145,3.3783901,1.8626601,68.087486,1266.1433,27.510639,4,1246710035002,42012,4779.96
10,42,3523,510.26999,450,0,60.27,45,8,10,34.5,14,20.5,0,0,0,357.5,357.5,0,0,0,0,0,0,7.5,67,11,53,3,1039.77,4513.2007,154.08485,873.52448,24.88912,1092.2495,83.180801,2.0787301,1.91124,50.176289,859.94775,50.568981,2,1246710035002,42012,4779.96
10,42,3524,460.03839,458.0784,0,1.96,12.851868,6.5999999,0,61.936584,8.9560976,52.980488,0,0,0,184.92949,51.017288,133.91219,0,9,0,0,0,4.5999999,48.200001,0.80000001,47.400002,0,788.15631,10218.14,312.77103,1576.5454,44.2883,927.35956,98.728661,4.3443298,2.5288601,117.03918,1890.8445,155.15331,5,1246710035002,42012,4779.96
10,42,3527,360.4606,66.188599,290.51001,3.7620001,0,16.799999,4,244.39999,25.6,218.8,0,0,0,48.773407,48.773407,0,0,36,9.1999998,9.1999998,0,17.6,14,5.8000002,5.1999998,3,751.23401,7760.0835,189.67648,1283.0474,28.98764,1696.6417,211.42191,2.2040901,2.1344199,41.324841,1432.6438,140.52502,5,1246910037001,42012,4752
10,42,3528,312.5603,300.44629,0,12.114,174.69234,7.0999999,6,117.00806,74.034149,42.973923,3,3,0,85.599014,33.702309,35.1348,16.761906,0,0,0,0,9.1739998,79.800003,76.199997,3,0.60000002,794.93372,15729.614,383.41974,3526.8989,90.368202,5470.9648,702.86682,8.7056599,5.40871,153.2155,2953.1323,264.53839,10,1246910037001,42012,4752
10,42,3529,525.57355,488.55072,0,37.022858,0,8.5714283,9.2857141,88,71,17,0,0,0,114.85714,67.14286,47.714287,0,30.714285,40.357143,40.357143,0,14.477143,14.571428,2.2857144,12.285714,0,846.40784,16440.139,421.7243,2250.8376,72.974953,2542.303,178.85429,6.02004,5.0995498,147.3251,3184.6504,221.98041,7,1246910037001,42012,4752
10,42,3530,328.62634,312.11301,0,16.513334,0,22.333334,77.333336,32.731651,0,32.731651,0,0,0,239.54134,239.54134,0,0,0,109.29166,109.29166,0,5,141.33333,135.66667,5.6666665,0,956.19098,5236.1909,176.8828,3835.9302,27.19124,696.26758,58.217602,1.61625,2.2307401,63.93214,979.3548,67.517311,3,1246910037001,42012,4752
10,42,3531,418.24832,364.535,0,53.713333,0,16,5.3333335,135.94545,50.225353,85.7201,0,0,0,123.33334,123.33334,0,0,0,0,0,0,65.666664,88.333336,80,8.333333,0,852.86047,7090.2505,201.69717,986.81677,34.046349,997.98346,81.031883,3.4277799,1.9272799,59.477089,1114.3053,203.32623,3,1246910037001,42012,4752
10,42,3536,333.72125,22.5,283.82126,27.4,306.25,8.25,0,62.39706,18.5,43.89706,23.75,0,23.75,126.37703,80.753281,0,45.623749,0,0,0,0,2.5,119.25,108.25,11,0,982.49536,7577.7949,198.10954,1218.9036,30.672779,920.38171,247.07707,3.1852601,1.6036299,49.17955,1544.7145,67.008659,4,1253816014000,42012,4740
10,42,3537,348.82333,0,339.75665,9.0666666,0,2.3333333,0,142.66667,128.66667,14,0,0,0,243.67442,153.09473,90.579712,0,0,0,0,0,0,7.6666665,2.6666667,5,0,745.16443,4235.0254,191.74483,1266.9542,29.69276,1613.0389,289.27109,1.5170799,1.75429,51.648338,804.99585,26.99893,3,1253816014000,42012,4740
10,42,3541,304.427,0,299.74701,4.6799998,45.475677,25.4,0,285.20001,21,264.20001,21.157894,0,21.157894,89.358002,89.358002,0,0,0,0,0,0,22.635201,45,42,3,0,838.65375,7614.7446,218.69661,1377.1437,35.79908,702.39984,270.5416,1.62228,0.76920003,34.600288,1379.8595,134.64825,5,1253816014000,42012,4740
10,42,3542,390.29999,0,381.13333,9.166667,310.0249,0,0,222.83261,53.333332,169.49928,206.66667,0,206.66667,23.049999,23.049999,0,0,0,0,0,0,15.486,8.333333,0,8.333333,0,1176.6935,12424.767,283.36038,2640.4844,56.84584,1405.8149,671.84515,6.0752201,2.6322899,58.013241,2536.0149,127.17433,6,1253816014000,42012,4740
10,42,3544,509.88,0,509.88,0,0,7,9,184.5,30,154.5,0,0,0,100.8223,100.8223,0,0,0,76.25,76.25,0,7.5,15,0,15,0,909.95227,4184.2114,119.53767,1119.7466,13.30258,1031.7675,134.6505,1.38613,1.14906,18.844311,856.87299,30.544331,2,1253816014000,42012,4740
10,43,3547,342.12,297.5,0,44.619999,0,0,8.75,120.5,16.5,104,0,0,0,237.54292,0,112.54293,125,28.5,0,0,0,41,5.75,0,5.75,0,784.1629,8988.3193,246.2646,1305.8503,42.26516,1039.6555,140.6082,4.67769,3.07214,86.50798,1189.361,353.97192,4,1260405010000,43012,4747.96
10,43,3551,187.756,115.926,0,71.830002,81.519997,4,0,251.35802,0,251.35802,0,0,0,580.43475,0,580.43475,0,0,0,0,0,0,12,2,0,10,1117.0688,1949.4844,153.32753,479.00513,22.591471,111.46667,44.180519,1.32047,1.52733,61.44305,240.20056,41.39492,1,1260405010000,43012,4747.96
10,43,3552,440.3175,421.07999,0,19.237499,0,37,5.46,179.62413,52.378666,127.24547,0,0,0,249.37561,125.22761,124.148,0,12.62931,0,0,0,8.6868401,7,7,0,0,940.09338,4548.0493,160.76688,1125.0365,20.248619,620.78595,45.161541,2.4291401,1.56444,74.006264,742.65161,103.023,2,1260405010000,43012,4747.96
10,43,3553,221.52386,211.48946,0,10.0344,0,17.057142,3,96.003822,39.708374,56.295448,53.485714,53.485714,0,122.14138,67.706123,54.435257,0,36.714382,258.13928,258.13928,0,15,58.885715,22.200001,36.685715,0,881.95129,17046.83,494.97086,7230.2915,98.241631,2154.6245,1883.7545,8.0202198,9.7243605,209.5453,2789.9163,430.19388,11.666667,1260205024000,43032,4755.96
10,43,3554,305.12512,290.18161,0,14.9435,0,27,50.25,13.875,0,13.875,0,0,0,227.44084,104.44519,122.99564,0,0,165.84375,165.84375,0,28.875,17.75,9.875,5.875,2,836.15973,17107.518,516.80634,4165.1953,95.608742,1112.4644,192.86958,12.68482,9.2367601,193.15955,2633.7332,494.91321,8,1260205024000,43032,4755.96
10,43,3558,229.84599,142.22301,0,87.623001,0,10,0,0,0,0,12,12,0,48.498001,48.498001,0,0,0,45.75,45.75,0,100,3,3,0,0,449.09399,1184.5837,29.616949,220.81226,8.5170002,89.124451,2.892,1.80303,0.96648002,19.170589,202.59866,35.672329,1,1258905049001,10071,4126.8999
10,43,3559,489.73499,423.64859,40,26.086399,0,29.76,11,180.69354,0,180.69354,0,0,0,252.034,0,138.634,113.4,26,16,0,16,20,6.8000002,4,2.8,0,1032.0226,12719.172,369.46362,1791.0625,57.333611,1275.775,182.57442,6.34831,3.79953,123.93714,2076.1145,325.21146,5,1258905049001,10071,4126.8999
10,43,3561,413.84659,380.2536,6,27.593,0,21.6,9,89.199997,51.799999,37.400002,0,0,0,232.35175,7.6935482,224.65819,0,1.37931,108.55,94.550003,14,28.6,10,1,9,0,914.52765,13261.278,318.6366,2298.0042,105.62487,1946.1697,115.5855,6.0072198,4.0011601,102.27274,1864.2866,502.45343,5,1258905049006,10071,4126.8999
10,43,3563,371.7226,359.65021,0,12.0724,0,47.655998,0,84.784836,74.781906,10.002932,18,0,18,64.038017,19.560101,13.531914,30.945999,47.131035,79.300003,79.300003,0,9,7.4000001,0.40000001,5.8000002,1.2,729.03247,8850.9287,205.80167,2203.1829,35.041019,5720.7695,303.49609,2.8067701,4.5764799,76.641869,1684.2622,142.83134,5,1258905049006,10071,4126.8999
10,43,3566,439.15927,439.15927,0,0,0,39,26.142857,530.26062,61.285713,468.97488,0,0,0,0,0,0,0,25.714285,0,0,0,15,10.714286,5.5714288,5.1428571,0,1085.9913,4905.7524,111.2817,1156.3096,27.625219,827.86249,217.8387,2.2911,1.75913,50.931721,1005.6793,48.288929,2.3333333,1263408014000,43042,4744
10,43,3567,528.01819,463.2182,0,64.800003,0,2,22.6,145.94057,0,145.94057,0,0,0,79.621201,79.621201,0,0,0,61,61,0,12,0.40000001,0,0.40000001,0,851.57996,11071.491,253.23373,1950.1011,46.871201,463.70972,78.107803,5.3852,3.5752101,102.62754,2128.9026,184.20866,5,1263408014000,43042,4744
10,43,3569,437.97403,376.82361,0,61.150436,0,6.130435,11.73913,0.39130434,0,0.39130434,0,0,0,0,0,0,0,16.82159,0,0,0,7.5652175,1.9565217,1.9565217,0,0,482.57825,13023.031,252.61446,1407.0493,42.412609,340.78,3.2785001,3.95187,2.28475,106.32105,2656.5847,157.78012,7.6666665,1263408014000,43042,4744
10,43,3570,412.44766,384.94766,0,27.5,0,19,0,1.3476183,1.3476183,0,0,0,0,112.55264,112.55264,0,0,0,53.375,53.375,0,11.166667,17,10.333333,6.6666665,0,626.88959,10360.688,241.61043,1681.1034,45.133961,855.01886,14.50768,5.6332302,3.75139,112.87512,2031.0708,158.75169,6,1263408014000,43042,4744
10,43,3571,519.38922,519.38922,0,0,0,5.5,14,87.25,22.25,65,0,0,0,175.56699,175.56699,0,0,0,0,0,0,19.75,14.5,8,6.5,0,835.95624,8738.042,226.14194,2073.1567,32.45953,401.87466,37.8055,2.9138801,2.00262,103.7612,1725.1559,102.84296,4,1263408014000,43042,4744
10,43,3574,477,0,477,0,0,0,0,316,90.75,225.25,0,0,0,93.297501,93.297501,0,0,0,0,0,0,10,8.75,0,8.75,0,905.04749,7650.2905,189.47298,1680.0955,22.78726,2581.897,556.03717,1.81426,1.9604,30.104919,1563.6196,69.849564,4,1266409012000,43042,4748
10,43,3576,476.5036,0,468.2272,8.2763996,0,7.5999999,0,103.8,103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,4,7.8000002,0,599.70361,7823.3027,171.91125,1450.3571,31.668711,3396.0022,481.08377,2.3299501,1.79076,21.005751,1683.7366,43.758831,5,1266409012000,43042,4748
10,43,3577,450.41034,0,450.41034,0,0,1.6666666,10,73,71.666664,1.3333334,11.447812,11.447812,0,81.360001,10.725,70.635002,0,0,0,0,0,7,8.166667,0,8.166667,0,643.05145,11657.981,306.45898,1790.3578,35.586182,3193.7344,651.56018,4.0753598,2.19293,42.464931,2211.0078,175.10133,6,1266409012000,43042,4748
10,43,3578,409.95981,0,354.7598,55.200001,0,5,0,1,0,1,0,0,0,0,0,0,0,78.199997,0,0,0,5,4.1999998,0,4.1999998,0,503.3598,8261.6348,202.44403,696.28876,19.63802,1039.1354,0.29750001,2.03812,1.79242,31.27762,1594.6394,118.98806,5,1266409012000,43042,4748
10,43,3582,194.53833,0,173.33333,21.205,0,5,86.666664,33.92857,29.761906,4.1666665,381.66666,148.33333,233.33333,46.228001,46.228001,0,0,0,0,0,0,0,10.333333,0.66666669,8.833333,0.83333331,758.36157,8312.4775,283.2482,2047.1136,78.10244,1458.4949,1560.2435,5.3817902,3.9086599,65.652252,1600.6921,85.624641,6,1269615005001,43042,4740
10,43,3583,330,0,316.25,13.75,0,7.625,0,12.875,5.375,7.5,0,0,0,96.5,96.5,0,0,0,38.125,38.125,0,10,13.625,0,13.625,0,508.75,10907.405,317.50198,1940.7872,19.06501,965.27606,23.6206,3.1657801,2.8285999,68.623741,2067.5098,151.05046,8,1269615005001,43042,4740
10,43,3584,290.16501,0,270.457,19.708,0,0,0,106.39286,106.39286,0,0,0,0,586.60553,586.60553,0,0,0,0,0,0,0,0,0,0,0,983.16333,1556.7711,110.84332,4652.0977,10.8022,1169.9218,137.62981,0.42030001,1.16471,23.06419,239.39087,16.96851,1,1269615005001,43042,4740
10,43,3587,520.75,520.75,0,0,0,21.25,13,250.25,41.25,209,61.25,61.25,0,418.53751,0,138.53751,280,38.607758,183,183,0,94.25,34,0,34,0,1634.8953,13414.84,367.46841,2877.8037,59.375832,4693.7578,255.29491,3.1821301,4.6000099,131.48901,1691.1407,575.41193,4,1270917012001,43032,4747.96
10,43,3588,268.63068,268.63068,0,0,0,19.833334,4.1666665,183.33333,24.166666,159.16667,0,0,0,88.806213,88.806213,0,0,18.166666,0,0,0,17,8.833333,1.3333334,7.5,0,608.7702,7977.7227,192.44803,1854.007,29.204161,1412.7079,309.46951,2.0880301,2.39814,86.964417,1479.6177,142.61919,6,1270917012001,43032,4747.96
10,43,3590,415.12799,408.52802,0,6.5999999,0,0,0,366.60001,54,312.60001,0,0,0,156.7356,54.7356,0,102,0,0,0,0,4.9200001,19.08,0,19.08,0,962.46362,14343.02,409.16693,3453.2498,70.878212,2222.9121,392.1575,5.4835501,3.7739999,170.30774,2795.1956,168.36029,8.333333,1270917012001,43032,4747.96
10,43,3592,288.08801,279.728,0,8.3599997,0,29,82.666664,171.33333,4,167.33333,0,0,0,432.09128,158.34128,206.08333,67.666664,0,0,0,0,35,138,103.33334,34.666668,0,1176.1793,7989.019,263.03607,2855.1638,54.740891,832.22906,1063.554,4.3628802,5.41049,147.42152,1201.4232,235.85547,3,1270917012001,43032,4747.96
10,43,3593,267.51553,188.86974,0,78.64579,157.89473,5.0526314,11.052631,102.63158,55.263157,47.36842,0,0,0,58.054737,35.475788,22.578947,0,0,104.74342,104.74342,0,3.9473684,26.052631,0.63157892,25.421053,0,736.94525,10425.375,221.60976,2515.2515,75.136917,1024.3403,130.54089,3.5827799,2.32144,75.903252,1925.5361,203.96169,6.3333335,1270917012001,43032,4747.96
10,43,3594,296.1665,219.10249,0,77.064003,11.388825,128,6,151.60976,0,151.60976,51,0,51,266.48285,0,266.48285,0,39.554024,34.3125,34.3125,0,3.5,2,2,0,0,990.01447,4956.2134,155.1953,630.6748,26.58247,884.02728,122.35451,3.1777799,2.3325901,48.219219,665.26563,185.8969,2,1273521008001,43012,4772
10,43,3600,589.60138,589.60138,0,0,0,34,6,8.8000002,0,8.8000002,14.6,4.4000001,10.2,172.98978,172.98978,0,0,20.989656,0,0,0,9.6000004,36.200001,0.80000001,35.400002,0,892.78082,11448.987,315.32681,1659.6824,49.183029,1694.7084,6.3393002,3.0771301,2.8254499,117.0328,2366.6177,79.019363,5,1273521008001,43012,4772
10,43,3601,848.64099,741.00348,60.720001,46.9175,0,2,0,183,163.5,19.5,73,0,73,139.14178,139.14178,0,0,58,11.4375,11.4375,0,10,10,5.5,4.5,0,1335.2203,7104.1895,202.50746,1647.9114,41.133751,1973.0525,94.970497,2.3645501,2.5146501,86.897461,1392.8718,79.857742,2,1273521008001,43012,4772
10,43,3602,228.653,194.3295,0,34.323502,10.85308,41.200001,4.25,121.18434,0,121.18434,10.099137,0,10.099137,444.70377,169.332,196.71001,78.661766,0,156.75,0,156.75,14.5,17.75,1.25,13,3.5,1049.9434,7039.5146,300.87491,1209.5952,33.64761,324.46475,162.33078,3.5508599,3.3944299,103.28986,1009.7256,198.8037,4,1273521008001,43012,4772
10,43,3604,420.55212,420.55212,0,0,0,14.923636,29.74091,36.965336,13.719545,23.245792,49.363636,0,49.363636,133.33665,123.16782,0,10.168832,0,0,0,0,10.038261,222.54546,207.81818,14.727273,0,917.466,14351.093,425.00995,3915.6592,67.780128,1114.3516,175.89143,5.5444798,3.8383,179.82881,2892.3906,118.67393,7.3333335,1273922008000,43022,4759.96
10,43,3607,291.84116,279.1795,0,12.661667,0,22,24.666666,95,91.666664,3.3333333,0,0,0,61.940666,61.940666,0,0,27.666666,95.3125,95.3125,0,14.166667,105.83334,101.66666,4.1666665,0,738.42767,9261.4697,241.38914,2245.8604,51.640411,2941.8694,121.0546,3.8506999,4.26614,104.19112,1705.9266,169.63815,6,1273922008000,43022,4759.96
10,43,3609,283.5,283.5,0,0,0,7,2.5,17.875,0,17.875,89.285713,0,89.285713,136.875,61.875,75,0,12.5,605.79688,296.42188,309.375,5.625,75.875,0.5,35.875,39.5,1236.8326,11289.042,350.93433,4130.1836,67.829491,2208.1433,205.80659,5.7424898,5.1688299,149.3862,1923.1112,243.46249,8,1273922008000,43022,4759.96
10,43,3610,439.95065,77.283997,328,34.666668,0,20.626667,8,829.75238,393.75238,436,276,0,276,143.30832,143.30832,0,0,21.666666,0,0,0,37.358665,8,0.66666669,7.3333335,0,1784.6633,7654.9805,205.06824,1738.1818,43.17939,2199.6147,473.20355,2.7095301,2.18241,55.10384,1378.7535,146.23035,3,1273922008000,43022,4759.96
10,43,3614,379.92099,337.03766,0,42.883335,0,20.666666,0,76,0,76,0,0,0,209.60001,209.60001,0,0,0,0,0,0,26.666666,133.83333,106,27.833334,0,846.68768,11794.001,365.89413,2427.947,68.913528,711.79401,281.0126,7.6479998,5.3226299,165.61359,2060.377,245.33369,6,1275725005000,43022,4764
10,43,3615,296.33499,255.5,0,40.834999,83.75,43.09,5.75,78.25,69.25,9,425.35715,0,425.35715,173.96249,132.21249,41.75,0,51,93.40625,93.40625,0,40.900002,40.75,1.5,7.5,31.75,1332.5509,8767.3086,235.66875,2265.3574,51.133949,2545.7703,391.09921,4.48597,4.5209498,95.271896,1342.0197,272.05585,4,1275725005000,43022,4764
10,43,3616,610,547.5,62.5,0,0,26.4,0,236.5,76.75,159.75,0,0,0,100.3875,100.3875,0,0,42.5,0,0,0,30.51,20.25,11.25,9,0,1066.5475,10001.635,255.34863,1735.1472,56.8792,1527.5842,252.5878,4.1094198,3.6844001,106.71394,1892.1173,155.838,4,1275725005000,43022,4764
10,43,3617,478.41,441.50699,0,36.903,223.75,40.5,15.5,169.57312,0,169.57312,0,0,0,129.79489,129.79489,0,0,55,91.5,91.5,0,4,10.5,5,5.5,0,1218.528,5217.3086,137.68713,1181.843,23.52866,751.8537,236.72823,2.1514201,2.1534901,59.745281,1017.394,68.462257,2,1275725005000,43022,4764
11,23,3618,489.36316,430.85535,0,58.507832,84.833336,5.6666665,0,110,0,110,315.83334,190.83333,125,281.67599,161.84267,119.83334,0,52.833332,18.75,18.75,0,6.1666665,122.66666,1.5,39,82.166664,1487.7892,18269.002,524.03156,3265.0413,98.502724,2416.3713,747.8869,8.69835,6.7287002,212.46503,2953.7397,482.88144,6,1286417026001,23012,4784
11,23,3619,299.63135,0,282.63135,17,16.666666,0,0,135.07202,67.666664,67.40535,127.33334,0,127.33334,50.246487,50.246487,0,0,0,0,0,0,0,9.666667,0,9.666667,0,638.61652,3750.6216,96.851357,472.27896,13.28808,977.11975,164.63631,1.12634,0.86862999,15.60946,776.43842,28.429461,3,1286417026001,23012,4784
11,23,3621,380.29544,370.5047,0,9.7907143,0,43.07143,6.4285712,10.714286,0,10.714286,48.534557,0,48.534557,412.33734,316.92877,17.73,77.678574,13.285714,311.14285,311.14285,0,3.2142856,280.28571,273.21429,7.0714288,0,1509.3102,9816.0723,390.95038,3592.051,41.437569,1365.9476,541.97351,3.16734,3.77316,132.17694,1836.2623,100.56382,4.6666665,1286417026001,23012,4784
11,23,3625,246.465,139.87027,78.947365,27.647367,0,23.178947,0,34.579388,9.251297,25.328091,0,0,0,115.94254,70.118744,45.823799,0,8.6842108,0,0,0,10.222105,153.47368,152.6842,0.78947371,0,592.5459,7887.2661,254.26802,3128.9937,37.29108,464.98041,141.14529,4.1422,3.0227599,92.007568,1416.9834,133.81493,6.3333335,1286417026001,23012,4784
11,23,3627,409.59375,322.52249,0,87.071251,0,15,0,0,0,0,0,0,0,354.00473,354.00473,0,0,0,180.14063,180.14063,0,5.625,4.5,0,4.5,0,968.86414,6910.6592,247.06406,2134.3972,33.33078,1354.1161,8.8199997,2.17923,2.9044399,104.85818,1101.4215,168.71947,2.6666667,1286417026001,23012,4784
11,23,3628,413.88266,385.82199,0,28.060667,0,1.8333334,21.166666,0,0,0,0,0,0,19.083462,19.083462,0,0,34.833332,0,0,0,1.8333334,13.5,0.33333334,13.166667,0,506.13278,9939.9805,241.98871,1342.9827,46.525909,979.60956,7.6999998,4.03122,2.8255601,98.986427,2032.187,91.762291,6,1286417026001,23012,4784
11,23,3630,682.72736,682.72736,0,0,93.997833,25,0,369.33728,237.11751,132.21976,67.666664,0,67.666664,80.942688,80.942688,0,0,7.06322,35.583332,35.583332,0,24,15,3.3333333,11.666667,0,1401.3184,9460.4219,211.46919,1869.5768,43.931492,1936.7091,261.62793,3.2243299,2.3757501,99.215492,1923.6655,101.59227,3,1285417028002,23022,4788
11,23,3634,414.78949,388.7225,0,26.066999,29.712429,57.549999,8.75,82.126633,8.5,73.626633,590.25,70.25,520,1033.3962,272.88876,760.50751,0,0,1751.0313,38.125,1712.9063,12.75,34.75,0,34.75,0,4015.1062,17905.242,698.45538,4906.3525,88.127953,2016.4139,696.8703,14.64352,7.8875599,219.05882,2034.3713,773.22821,4,1285417028002,23022,4788
11,23,3635,288.00699,255.463,0,32.543999,0,5,0,0,0,0,1403.5,1092.5,311,325.96826,62.163265,0,263.80499,0,329.75,329.75,0,10.44,2,2,0,0,2364.6653,4089.6599,174.13141,1483.0913,25.92119,440.65067,335.24741,2.5846,3.4514599,58.319599,681.08923,74.382462,2,1285417028002,23022,4788
11,23,3636,377.42459,317.496,32.181599,27.747,11.152059,11.1,0,30.242001,16.946341,13.295659,0,0,0,101.2253,38.942307,62.283001,0,0,126.95625,126.95625,0,0,5.6999998,2.7,3,0,663.80023,11414.856,315.88571,1975.3237,51.24276,1622.568,105.60795,4.90134,3.4614899,111.17213,2194.5193,151.7263,6.6666665,1285417028002,23022,4788
11,23,3644,753.49286,470.14285,279.35999,3.99,0,0,43.825714,392.57144,231.42857,161.14285,0,0,0,38.648571,38.648571,0,0,0,0,0,0,13.714286,126,85.714287,40.285713,0,1368.2528,5837.0811,152.40395,1644.3409,43.068081,2750.1897,403.99631,2.5803299,2.00964,52.28413,1187.2797,52.858608,2.3333333,1284717036001,23032,4779.96
11,23,3645,601.31952,601.31952,0,0,0,19,0,175.82845,43.75,132.07845,0,0,0,14.6125,14.6125,0,0,0,0,0,0,0,80.25,53,27.25,0,891.01044,9122.0928,199.70518,1787.8342,38.49292,1448.5504,324.64401,2.7367599,1.98927,82.348541,2042.2067,15.41359,4,1284717036001,23032,4779.96
11,23,3646,388.21582,0,388.21582,0,695.45453,7.909091,31.401817,192,109.09091,82.909088,0,0,0,79.210907,79.210907,0,0,0,0,0,0,28.778181,30.545454,3.2727273,27.272728,0,1453.5159,9595.3105,203.04059,1707.0273,58.24995,1253.4688,1174.4474,3.3998301,2.03408,37.609341,1891.7034,135.46083,3.6666667,1284717036001,23032,4779.96
11,23,3647,269.71341,198.2388,71.474602,0,0,0.40000001,0,126.71159,126.71159,0,0,0,0,31.396,31.396,0,0,0,0,0,0,0,27.6,0.60000002,27,0,455.82098,4675.7783,130.91682,1304.76,45.306049,3026.063,430.72668,1.66456,1.7868299,47.0228,1004.3326,14.49584,5,1284717036001,23032,4779.96
11,23,3648,466.54425,236.50349,170.25951,59.78125,11.988235,38.950001,0,161.19705,112.93662,48.260426,120,0,120,173.88252,92.873337,33.198261,47.810925,0,19.0625,19.0625,0,10.5,20.25,5,15.25,0,1022.3746,9217.6689,279.78598,1655.4384,43.76033,1740.1538,352.78693,3.06091,2.6098001,85.485191,1703.0092,142.29498,4,1284717036001,23032,4779.96
11,23,3650,183.02966,175.70166,0,7.3280001,0,14.2,0,10,0,10,0,0,0,163.43211,37.965439,125.46667,0,66.666664,61,61,0,13.333333,1.6666666,0,1.6666666,0,513.32843,3705.8582,117.89393,578.91003,12.93846,709.98724,9.599,1.3811899,1.85806,35.196899,465.86462,151.84853,3,1287918011001,11081,1906.5
